净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2019-08-23,0.896,0.896,0.9,限制大额申购,开放赎回,nan
2019-08-26,0.888,0.888,-0.89,限制大额申购,开放赎回,nan
2019-08-27,0.905,0.905,1.91,限制大额申购,开放赎回,nan
2019-08-28,0.904,0.904,-0.11,限制大额申购,开放赎回,nan
2019-08-29,0.904,0.904,0.0,限制大额申购,开放赎回,nan
2019-08-30,0.9,0.9,-0.44,限制大额申购,开放赎回,nan
2019-09-02,0.924,0.924,2.67,限制大额申购,开放赎回,nan
2019-09-03,0.927,0.927,0.32,限制大额申购,开放赎回,nan
2019-09-04,0.927,0.927,0.0,限制大额申购,开放赎回,nan
2019-09-05,0.933,0.933,0.65,限制大额申购,开放赎回,nan
2019-09-06,0.935,0.935,0.21,限制大额申购,开放赎回,nan
2019-09-09,0.954,0.954,2.03,限制大额申购,开放赎回,nan
2019-09-10,0.949,0.949,-0.52,限制大额申购,开放赎回,nan
2019-09-11,0.931,0.931,-1.9,限制大额申购,开放赎回,nan
2019-09-12,0.938,0.938,0.75,限制大额申购,开放赎回,nan
2019-09-16,0.94,0.94,0.21,限制大额申购,开放赎回,nan
2019-09-17,0.927,0.927,-1.38,限制大额申购,开放赎回,nan
2019-09-18,0.933,0.933,0.65,限制大额申购,开放赎回,nan
2019-09-19,0.938,0.938,0.54,限制大额申购,开放赎回,nan
2019-09-20,0.943,0.943,0.53,限制大额申购,开放赎回,nan
2019-09-23,0.937,0.937,-0.64,限制大额申购,开放赎回,nan
2019-09-24,0.95,0.95,1.39,限制大额申购,开放赎回,nan
2019-09-25,0.941,0.941,-0.95,限制大额申购,开放赎回,nan
2019-09-26,0.92,0.92,-2.23,限制大额申购,开放赎回,nan
2019-09-27,0.932,0.932,1.3,限制大额申购,开放赎回,nan
2019-09-30,0.919,0.919,-1.39,限制大额申购,开放赎回,nan
2019-10-08,0.918,0.918,-0.11,限制大额申购,开放赎回,nan
2019-10-09,0.915,0.915,-0.33,限制大额申购,开放赎回,nan
2019-10-10,0.935,0.935,2.19,限制大额申购,开放赎回,nan
2019-10-11,0.946,0.946,1.18,限制大额申购,开放赎回,nan
2019-10-14,0.955,0.955,0.95,限制大额申购,开放赎回,nan
2019-10-15,0.943,0.943,-1.26,限制大额申购,开放赎回,nan
2019-10-16,0.944,0.944,0.11,限制大额申购,开放赎回,nan
2019-10-17,0.942,0.942,-0.21,限制大额申购,开放赎回,nan
2019-10-18,0.937,0.937,-0.53,限制大额申购,开放赎回,nan
2019-10-21,0.929,0.929,-0.85,限制大额申购,开放赎回,nan
2019-10-22,0.943,0.943,1.51,限制大额申购,开放赎回,nan
2019-10-23,0.934,0.934,-0.95,限制大额申购,开放赎回,nan
2019-10-24,0.928,0.928,-0.64,限制大额申购,开放赎回,nan
2019-10-25,0.948,0.948,2.16,限制大额申购,开放赎回,nan
2019-10-28,0.959,0.959,1.16,限制大额申购,开放赎回,nan
2019-10-29,0.965,0.965,0.63,限制大额申购,开放赎回,nan
2019-10-30,0.962,0.962,-0.31,限制大额申购,开放赎回,nan
2019-10-31,0.961,0.961,-0.1,限制大额申购,开放赎回,nan
2019-11-01,0.971,0.971,1.04,限制大额申购,开放赎回,nan
2019-11-04,0.981,0.981,1.03,限制大额申购,开放赎回,nan
2019-11-05,0.981,0.981,0.0,限制大额申购,开放赎回,nan
2019-11-06,0.971,0.971,-1.02,限制大额申购,开放赎回,nan
2019-11-07,0.985,0.985,1.44,限制大额申购,开放赎回,nan
2019-11-08,0.985,0.985,0.0,限制大额申购,开放赎回,nan
2019-11-11,0.967,0.967,-1.83,限制大额申购,开放赎回,nan
2019-11-12,0.966,0.966,-0.1,限制大额申购,开放赎回,nan
2019-11-13,0.98,0.98,1.45,限制大额申购,开放赎回,nan
2019-11-14,0.998,0.998,1.84,限制大额申购,开放赎回,nan
2019-11-15,0.993,0.993,-0.5,限制大额申购,开放赎回,nan
2019-11-18,1.0,1.0,0.7,限制大额申购,开放赎回,nan
2019-11-19,1.017,1.017,1.7,限制大额申购,开放赎回,nan
2019-11-20,1.018,1.018,0.1,限制大额申购,开放赎回,nan
2019-11-21,1.016,1.016,-0.2,限制大额申购,开放赎回,nan
2019-11-22,0.986,0.986,-2.95,开放申购,开放赎回,nan
2019-11-25,0.967,0.967,-1.93,开放申购,开放赎回,nan
2019-11-26,0.975,0.975,0.83,开放申购,开放赎回,nan
2019-11-27,0.984,0.984,0.92,开放申购,开放赎回,nan
2019-11-28,0.991,0.991,0.71,开放申购,开放赎回,nan
2019-11-29,0.976,0.976,-1.51,开放申购,开放赎回,nan
2019-12-02,0.986,0.986,1.02,开放申购,开放赎回,nan
2019-12-03,0.986,0.986,0.0,开放申购,开放赎回,nan
2019-12-04,0.989,0.989,0.3,开放申购,开放赎回,nan
2019-12-05,1.001,1.001,1.21,开放申购,开放赎回,nan
2019-12-06,1.006,1.006,0.5,开放申购,开放赎回,nan
2019-12-09,1.009,1.009,0.3,开放申购,开放赎回,nan
2019-12-10,1.02,1.02,1.09,开放申购,开放赎回,nan
2019-12-11,1.016,1.016,-0.39,开放申购,开放赎回,nan
2019-12-12,1.019,1.019,0.3,开放申购,开放赎回,nan
2019-12-13,1.033,1.033,1.37,开放申购,开放赎回,nan
2019-12-16,1.048,1.048,1.45,开放申购,开放赎回,nan
2019-12-17,1.06,1.06,1.15,开放申购,开放赎回,nan
2019-12-18,1.055,1.055,-0.47,开放申购,开放赎回,nan
2019-12-19,1.041,1.041,-1.33,开放申购,开放赎回,nan
2019-12-20,1.032,1.032,-0.86,开放申购,开放赎回,nan
2019-12-23,1.007,1.007,-2.42,开放申购,开放赎回,nan
2019-12-24,1.025,1.025,1.79,开放申购,开放赎回,nan
2019-12-25,1.049,1.049,2.34,开放申购,开放赎回,nan
2019-12-26,1.055,1.055,0.57,开放申购,开放赎回,nan
2019-12-27,1.039,1.039,-1.52,开放申购,开放赎回,nan
2019-12-30,1.042,1.042,0.29,开放申购,开放赎回,nan
2019-12-31,1.05,1.05,0.77,开放申购,开放赎回,nan
2020-01-02,1.067,1.067,1.62,开放申购,开放赎回,nan
2020-01-03,1.072,1.072,0.47,开放申购,开放赎回,nan
2020-01-06,1.07,1.07,-0.19,开放申购,开放赎回,nan
2020-01-07,1.079,1.079,0.84,开放申购,开放赎回,nan
2020-01-08,1.067,1.067,-1.11,开放申购,开放赎回,nan
2020-01-09,1.108,1.108,3.84,开放申购,开放赎回,nan
2020-01-10,1.114,1.114,0.54,开放申购,开放赎回,nan
2020-01-13,1.143,1.143,2.6,开放申购,开放赎回,nan
2020-01-14,1.138,1.138,-0.44,开放申购,开放赎回,nan
2020-01-15,1.149,1.149,0.97,开放申购,开放赎回,nan
2020-01-16,1.157,1.157,0.7,开放申购,开放赎回,nan
2020-01-17,1.161,1.161,0.35,开放申购,开放赎回,nan
2020-01-20,1.196,1.196,3.01,开放申购,开放赎回,nan
2020-01-21,1.193,1.193,-0.25,开放申购,开放赎回,nan
2020-01-22,1.224,1.224,2.6,开放申购,开放赎回,nan
2020-01-23,1.179,1.179,-3.68,开放申购,开放赎回,nan
2020-02-03,1.086,1.086,-7.89,开放申购,开放赎回,nan
2020-02-04,1.153,1.153,6.17,开放申购,开放赎回,nan
2020-02-05,1.162,1.162,0.78,开放申购,开放赎回,nan
2020-02-06,1.191,1.191,2.5,开放申购,开放赎回,nan
2020-02-07,1.229,1.229,3.19,开放申购,开放赎回,nan
2020-02-10,1.223,1.223,-0.49,开放申购,开放赎回,nan
2020-02-11,1.237,1.237,1.14,开放申购,开放赎回,nan
2020-02-12,1.274,1.274,2.99,开放申购,开放赎回,nan
2020-02-13,1.274,1.274,0.0,开放申购,开放赎回,nan
2020-02-14,1.268,1.268,-0.47,开放申购,开放赎回,nan
2020-02-17,1.31,1.31,3.31,开放申购,开放赎回,nan
2020-02-18,1.335,1.335,1.91,开放申购,开放赎回,nan
2020-02-19,1.33,1.33,-0.37,开放申购,开放赎回,nan
2020-02-20,1.363,1.363,2.48,开放申购,开放赎回,nan
2020-02-21,1.391,1.391,2.05,开放申购,开放赎回,nan
2020-02-24,1.415,1.415,1.73,开放申购,开放赎回,nan
2020-02-25,1.421,1.421,0.42,开放申购,开放赎回,nan
2020-02-26,1.344,1.344,-5.42,开放申购,开放赎回,nan
2020-02-27,1.34,1.34,-0.3,开放申购,开放赎回,nan
2020-02-28,1.261,1.261,-5.9,开放申购,开放赎回,nan
2020-03-02,1.297,1.297,2.85,开放申购,开放赎回,nan
2020-03-03,1.302,1.302,0.39,开放申购,开放赎回,nan
2020-03-04,1.292,1.292,-0.77,开放申购,开放赎回,nan
2020-03-05,1.318,1.318,2.01,开放申购,开放赎回,nan
2020-03-06,1.313,1.313,-0.38,开放申购,开放赎回,nan
2020-03-09,1.271,1.271,-3.2,开放申购,开放赎回,nan
2020-03-10,1.307,1.307,2.83,开放申购,开放赎回,nan
2020-03-11,1.284,1.284,-1.76,开放申购,开放赎回,nan
2020-03-12,1.259,1.259,-1.95,开放申购,开放赎回,nan
2020-03-13,1.256,1.256,-0.24,开放申购,开放赎回,nan
2020-03-16,1.195,1.195,-4.86,开放申购,开放赎回,nan
2020-03-17,1.186,1.186,-0.75,开放申购,开放赎回,nan
2020-03-18,1.174,1.174,-1.01,开放申购,开放赎回,nan
2020-03-19,1.177,1.177,0.26,开放申购,开放赎回,nan
2020-03-20,1.207,1.207,2.55,开放申购,开放赎回,nan
2020-03-23,1.177,1.177,-2.49,开放申购,开放赎回,nan
2020-03-24,1.197,1.197,1.7,开放申购,开放赎回,nan
2020-03-25,1.231,1.231,2.84,开放申购,开放赎回,nan
2020-03-26,1.227,1.227,-0.32,开放申购,开放赎回,nan
2020-03-27,1.23,1.23,0.24,开放申购,开放赎回,nan
2020-03-30,1.211,1.211,-1.54,开放申购,开放赎回,nan
2020-03-31,1.235,1.235,1.98,开放申购,开放赎回,nan
2020-04-01,1.221,1.221,-1.13,开放申购,开放赎回,nan
2020-04-02,1.238,1.238,1.39,开放申购,开放赎回,nan
2020-04-03,1.244,1.244,0.48,开放申购,开放赎回,nan
2020-04-07,1.278,1.278,2.73,开放申购,开放赎回,nan
2020-04-08,1.275,1.275,-0.23,开放申购,开放赎回,nan
2020-04-09,1.301,1.301,2.04,开放申购,开放赎回,nan
2020-04-10,1.272,1.272,-2.23,开放申购,开放赎回,nan
2020-04-13,1.277,1.277,0.39,开放申购,开放赎回,nan
2020-04-14,1.295,1.295,1.41,开放申购,开放赎回,nan
2020-04-15,1.282,1.282,-1.0,开放申购,开放赎回,nan
2020-04-16,1.288,1.288,0.47,开放申购,开放赎回,nan
2020-04-17,1.289,1.289,0.08,开放申购,开放赎回,nan
2020-04-20,1.308,1.308,1.47,开放申购,开放赎回,nan
2020-04-21,1.304,1.304,-0.31,开放申购,开放赎回,nan
2020-04-22,1.327,1.327,1.76,开放申购,开放赎回,nan
2020-04-23,1.325,1.325,-0.15,开放申购,开放赎回,nan
2020-04-24,1.303,1.303,-1.66,开放申购,开放赎回,nan
2020-04-27,1.321,1.321,1.38,开放申购,开放赎回,nan
2020-04-28,1.329,1.329,0.61,开放申购,开放赎回,nan
2020-04-29,1.323,1.323,-0.45,开放申购,开放赎回,nan
2020-04-30,1.323,1.323,0.0,开放申购,开放赎回,nan
2020-05-06,1.353,1.353,2.27,开放申购,开放赎回,nan
2020-05-07,1.356,1.356,0.22,开放申购,开放赎回,nan
2020-05-08,1.373,1.373,1.25,开放申购,开放赎回,nan
2020-05-11,1.363,1.363,-0.73,开放申购,开放赎回,nan
2020-05-12,1.389,1.389,1.91,开放申购,开放赎回,nan
2020-05-13,1.419,1.419,2.16,开放申购,开放赎回,nan
2020-05-14,1.403,1.403,-1.13,开放申购,开放赎回,nan
2020-05-15,1.395,1.395,-0.57,开放申购,开放赎回,nan
2020-05-18,1.401,1.401,0.43,开放申购,开放赎回,nan
2020-05-19,1.42,1.42,1.36,开放申购,开放赎回,nan
2020-05-20,1.402,1.402,-1.27,开放申购,开放赎回,nan
2020-05-21,1.397,1.397,-0.36,开放申购,开放赎回,nan
2020-05-22,1.364,1.364,-2.36,开放申购,开放赎回,nan
2020-05-25,1.38,1.38,1.17,开放申购,开放赎回,nan
2020-05-26,1.406,1.406,1.88,开放申购,开放赎回,nan
2020-05-27,1.377,1.377,-2.06,开放申购,开放赎回,nan
2020-05-28,1.371,1.371,-0.44,开放申购,开放赎回,nan
2020-05-29,1.397,1.397,1.9,开放申购,开放赎回,nan
2020-06-01,1.435,1.435,2.72,开放申购,开放赎回,nan
2020-06-02,1.416,1.416,-1.32,开放申购,开放赎回,nan
2020-06-03,1.411,1.411,-0.35,开放申购,开放赎回,nan
2020-06-04,1.418,1.418,0.5,开放申购,开放赎回,nan
2020-06-05,1.447,1.447,2.05,开放申购,开放赎回,nan
2020-06-08,1.441,1.441,-0.41,开放申购,开放赎回,nan
2020-06-09,1.459,1.459,1.25,开放申购,开放赎回,nan
2020-06-10,1.487,1.487,1.92,开放申购,开放赎回,nan
2020-06-11,1.484,1.484,-0.2,开放申购,开放赎回,nan
2020-06-12,1.5,1.5,1.08,开放申购,开放赎回,nan
2020-06-15,1.495,1.495,-0.33,开放申购,开放赎回,nan
2020-06-16,1.523,1.523,1.87,开放申购,开放赎回,nan
2020-06-17,1.53,1.53,0.46,开放申购,开放赎回,nan
2020-06-18,1.503,1.503,-1.76,开放申购,开放赎回,nan
2020-06-19,1.53,1.53,1.8,开放申购,开放赎回,nan
2020-06-22,1.527,1.527,-0.2,开放申购,开放赎回,nan
2020-06-23,1.553,1.553,1.7,开放申购,开放赎回,nan
2020-06-24,1.555,1.555,0.13,开放申购,开放赎回,nan
2020-06-29,1.563,1.563,0.51,开放申购,开放赎回,nan
2020-06-30,1.588,1.588,1.6,开放申购,开放赎回,nan
2020-07-01,1.597,1.597,0.57,开放申购,开放赎回,nan
2020-07-02,1.589,1.589,-0.5,开放申购,开放赎回,nan
2020-07-03,1.604,1.604,0.94,开放申购,开放赎回,nan
2020-07-06,1.655,1.655,3.18,开放申购,开放赎回,nan
2020-07-07,1.692,1.692,2.24,开放申购,开放赎回,nan
2020-07-08,1.719,1.719,1.6,开放申购,开放赎回,nan
2020-07-09,1.76,1.76,2.39,开放申购,开放赎回,nan
2020-07-10,1.762,1.762,0.11,开放申购,开放赎回,nan
2020-07-13,1.822,1.822,3.41,开放申购,开放赎回,nan
2020-07-14,1.814,1.814,-0.44,开放申购,开放赎回,nan
2020-07-15,1.778,1.778,-1.98,开放申购,开放赎回,nan
2020-07-16,1.67,1.67,-6.07,开放申购,开放赎回,nan
2020-07-17,1.674,1.674,0.24,开放申购,开放赎回,nan
2020-07-20,1.706,1.706,1.91,开放申购,开放赎回,nan
2020-07-21,1.759,1.759,3.11,开放申购,开放赎回,nan
2020-07-22,1.772,1.772,0.74,开放申购,开放赎回,nan
2020-07-23,1.834,1.834,3.5,开放申购,开放赎回,nan
2020-07-24,1.728,1.728,-5.78,开放申购,开放赎回,nan
2020-07-27,1.748,1.748,1.16,开放申购,开放赎回,nan
2020-07-28,1.761,1.761,0.74,开放申购,开放赎回,nan
2020-07-29,1.842,1.842,4.6,开放申购,开放赎回,nan
2020-07-30,1.86,1.86,0.98,开放申购,开放赎回,nan
2020-07-31,1.929,1.929,3.71,开放申购,开放赎回,nan
2020-08-03,1.983,1.983,2.8,开放申购,开放赎回,nan
2020-08-04,1.935,1.935,-2.42,开放申购,开放赎回,nan
2020-08-05,1.961,1.961,1.34,开放申购,开放赎回,nan
2020-08-06,1.935,1.935,-1.33,开放申购,开放赎回,nan
2020-08-07,1.916,1.916,-0.98,开放申购,开放赎回,nan
2020-08-10,1.899,1.899,-0.89,开放申购,开放赎回,nan
2020-08-11,1.865,1.865,-1.79,开放申购,开放赎回,nan
2020-08-12,1.838,1.838,-1.45,开放申购,开放赎回,nan
2020-08-13,1.821,1.821,-0.92,开放申购,开放赎回,nan
2020-08-14,1.86,1.86,2.14,开放申购,开放赎回,nan
2020-08-17,1.892,1.892,1.72,开放申购,开放赎回,nan
2020-08-18,1.906,1.906,0.74,开放申购,开放赎回,nan
2020-08-19,1.846,1.846,-3.15,开放申购,开放赎回,nan
2020-08-20,1.814,1.814,-1.73,开放申购,开放赎回,nan
2020-08-21,1.833,1.833,1.05,开放申购,开放赎回,nan
2020-08-24,1.868,1.868,1.91,开放申购,开放赎回,nan
2020-08-25,1.885,1.885,0.91,开放申购,开放赎回,nan
2020-08-26,1.859,1.859,-1.38,开放申购,开放赎回,nan
2020-08-27,1.879,1.879,1.08,开放申购,开放赎回,nan
2020-08-28,1.93,1.93,2.71,开放申购,开放赎回,nan
2020-08-31,1.914,1.914,-0.83,开放申购,开放赎回,nan
2020-09-01,1.928,1.928,0.73,开放申购,开放赎回,nan
2020-09-02,1.931,1.931,0.16,开放申购,开放赎回,nan
2020-09-03,1.925,1.925,-0.31,开放申购,开放赎回,nan
2020-09-04,1.905,1.905,-1.04,开放申购,开放赎回,nan
2020-09-07,1.853,1.853,-2.73,开放申购,开放赎回,nan
2020-09-08,1.841,1.841,-0.65,开放申购,开放赎回,nan
2020-09-09,1.793,1.793,-2.61,开放申购,开放赎回,nan
2020-09-10,1.806,1.806,0.73,开放申购,开放赎回,nan
2020-09-11,1.862,1.862,3.1,开放申购,开放赎回,nan
2020-09-14,1.868,1.868,0.32,开放申购,开放赎回,nan
2020-09-15,1.887,1.887,1.02,开放申购,开放赎回,nan
2020-09-16,1.873,1.873,-0.74,开放申购,开放赎回,nan
2020-09-17,1.878,1.878,0.27,开放申购,开放赎回,nan
2020-09-18,1.898,1.898,1.06,开放申购,开放赎回,nan
2020-09-21,1.872,1.872,-1.37,开放申购,开放赎回,nan
2020-09-22,1.855,1.855,-0.91,开放申购,开放赎回,nan
2020-09-23,1.878,1.878,1.24,开放申购,开放赎回,nan
2020-09-24,1.832,1.832,-2.45,开放申购,开放赎回,nan
2020-09-25,1.834,1.834,0.11,开放申购,开放赎回,nan
2020-09-28,1.847,1.847,0.71,开放申购,开放赎回,nan
2020-09-29,1.855,1.855,0.43,开放申购,开放赎回,nan
2020-09-30,1.87,1.87,0.81,开放申购,开放赎回,nan
2020-10-09,1.953,1.953,4.44,开放申购,开放赎回,nan
2020-10-12,2.015,2.015,3.17,开放申购,开放赎回,nan
2020-10-13,2.035,2.035,0.99,开放申购,开放赎回,nan
2020-10-14,2.014,2.014,-1.03,开放申购,开放赎回,nan
2020-10-15,2.007,2.007,-0.35,开放申购,开放赎回,nan
2020-10-16,1.98,1.98,-1.35,开放申购,开放赎回,nan
2020-10-19,1.967,1.967,-0.66,开放申购,开放赎回,nan
2020-10-20,2.02,2.02,2.69,开放申购,开放赎回,nan
2020-10-21,2.007,2.007,-0.64,开放申购,开放赎回,nan
2020-10-22,1.995,1.995,-0.6,开放申购,开放赎回,nan
2020-10-23,1.951,1.951,-2.21,开放申购,开放赎回,nan
2020-10-26,1.967,1.967,0.82,开放申购,开放赎回,nan
2020-10-27,1.978,1.978,0.56,开放申购,开放赎回,nan
2020-10-28,2.025,2.025,2.38,开放申购,开放赎回,nan
2020-10-29,2.068,2.068,2.12,开放申购,开放赎回,nan
2020-10-30,2.034,2.034,-1.64,开放申购,开放赎回,nan
2020-11-02,2.087,2.087,2.61,开放申购,开放赎回,nan
2020-11-03,2.087,2.087,0.0,开放申购,开放赎回,nan
2020-11-04,2.117,2.117,1.44,开放申购,开放赎回,nan
2020-11-05,2.173,2.173,2.65,开放申购,开放赎回,nan
2020-11-06,2.157,2.157,-0.74,开放申购,开放赎回,nan
2020-11-09,2.178,2.178,0.97,开放申购,开放赎回,nan
2020-11-10,2.153,2.153,-1.15,开放申购,开放赎回,nan
2020-11-11,2.094,2.094,-2.74,开放申购,开放赎回,nan
2020-11-12,2.114,2.114,0.96,开放申购,开放赎回,nan
2020-11-13,2.099,2.099,-0.71,开放申购,开放赎回,nan
2020-11-16,2.124,2.124,1.19,开放申购,开放赎回,nan
2020-11-17,2.079,2.079,-2.12,开放申购,开放赎回,nan
2020-11-18,2.036,2.036,-2.07,开放申购,开放赎回,nan
2020-11-19,2.055,2.055,0.93,开放申购,开放赎回,nan
2020-11-20,2.076,2.076,1.02,开放申购,开放赎回,nan
2020-11-23,2.089,2.089,0.63,开放申购,开放赎回,nan
2020-11-24,2.084,2.084,-0.24,开放申购,开放赎回,nan
2020-11-25,2.028,2.028,-2.69,开放申购,开放赎回,nan
2020-11-26,2.014,2.014,-0.69,开放申购,开放赎回,nan
2020-11-27,2.026,2.026,0.6,开放申购,开放赎回,nan
