"code","name","day","unitNetWorth","dayOfGrowth","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"206011","鹏华美国房地产(QDII)",,"0.7850","-0.13","-0.38","-3.21","-4.03","-28.99","-9.98","-25.38","-29.44","9.79",""
"206006","鹏华全球中短债(QDII)人民币A",,"1.0506","0.52","0.47","2.57","0.64","5.75","27.61","1.70","5.65","6.17",""
"202801","南方全球精选配置",,"1.2310","0.57","0.57","3.97","11.30","16.01","49.35","34.86","16.23","23.67",""
"183001","银华全球优选",,"1.2280","0.49","1.24","7.44","6.60","-4.21","13.08","6.78","-3.91","22.80",""
"165513","信诚全球商品主题",,"0.2950","0.68","1.72","10.49","4.24","-30.91","-17.37","-34.73","-30.26","-70.50",""
"165510","信诚四国配置",,"0.8070","0.62","1.00","9.50","13.50","1.51","16.45","-4.95","1.89","-19.30",""
"164906","交银中证海外中国互联网指数",,"1.9220","3.33","-1.64","7.25","11.42","40.09","83.92","37.88","42.05","92.20",""
"164824","工银印度基金人民币",,"1.0395","0.79","3.69","13.38","23.27","4.58","9.19","","4.62","3.91",""
"164705","汇添富恒生指数A",,"1.0840","1.87","2.50","6.27","0.09","-10.83","1.36","-8.28","-10.39","23.94",""
"164701","汇添富黄金及贵金属",,"0.8140","0.62","0.99","-4.68","-2.40","14.01","33.01","34.10","13.85","-18.60",""
"163813","中银全球策略",,"0.6780","0.30","0.44","7.28","10.97","10.60","19.79","14.14","11.33","-32.20",""
"163208","诺安油气能源",,"0.4820","-0.21","0.63","19.60","-0.41","-39.75","-35.90","-46.44","-39.83","-51.80",""
"162719","广发道琼斯石油指数人民币A",,"0.7521","-0.12","1.03","25.14","1.90","-20.54","-13.36","-27.16","-20.89","-24.79",""
"162415","华宝标普美国消费人民币A",,"1.9640","0.36","1.60","5.82","16.90","16.90","51.31","58.00","17.68","96.40",""
"162411","华宝标普油气上游股票人民币A",,"0.2854","-0.59","0.18","28.27","4.81","-30.39","-37.69","-52.75","-31.39","-71.46",""
"161831","银华恒生国企指数分级",,"0.9185","2.01","1.49","7.23","2.91","-7.00","7.23","-2.39","-6.50","10.24",""
"161815","银华抗通胀主题",,"0.4370","0.46","1.39","7.64","5.56","-13.29","1.63","-7.42","-12.95","-56.30",""
"161714","招商标普金砖四国指数",,"1.1360","","0.62","11.48","10.29","-0.70","22.02","10.83","0.00","13.60",""
"161620","融通核心价值混合",,"1.0907","0.64","-0.42","10.61","19.99","55.22","53.62","22.41","55.26","9.07",""
"161229","国投瑞银中国价值发现股票",,"1.5270","1.13","0.73","5.53","10.01","15.59","45.98","33.10","15.68","106.88",""
"161130","易方达纳斯达克100人民币",,"1.9844","0.36","1.02","8.14","18.15","32.82","85.03","89.15","33.61","98.42",""
"161129","易方达原油A类人民币",,"0.5689","0.82","1.84","12.41","7.10","-52.31","-36.22","-45.97","-51.79","-43.11",""
"161128","易标普信息科技人民币",,"2.3682","-0.17","0.56","7.15","15.70","28.38","92.41","96.37","28.88","136.82",""
"161127","易标普生物科技人民币",,"1.9027","-2.55","-5.70","19.92","16.48","32.56","79.03","54.72","34.08","90.27",""
"161126","易方达标普医疗保健人民币",,"1.5288","0.49","0.59","6.05","8.19","6.44","34.05","37.16","7.04","52.88",""
"161125","易方达标普500指数人民币",,"1.5235","0.11","1.09","6.81","11.94","6.10","39.37","38.50","6.58","52.35",""
"161124","易方达香港小型股指数A",,"1.2452","0.74","1.06","8.70","7.26","9.77","25.73","13.49","9.41","24.52",""
"161116","易方达黄金主题人民币A",,"0.8560","0.71","1.18","-9.70","-8.25","1.66","20.39","19.72","0.12","-14.40",""
"160924","大成恒生指数",,"0.9670","1.90","2.44","9.64","2.22","-7.73","3.42","-7.73","-7.29","-3.30",""
"160923","大成海外中国机会混合",,"1.4420","1.19","3.44","12.57","18.68","17.71","41.79","20.97","18.10","44.20",""
"160922","大成恒生综合中小型股指数A",,"1.1130","1.09","1.27","8.90","12.42","6.61","19.81","-3.97","6.71","11.30",""
"160723","嘉实原油(QDII-LOF)",,"0.6706","0.92","1.82","13.16","6.63","-46.27","-28.39","-39.14","-45.50","-32.94",""
"160719","嘉实黄金",,"0.9450","0.53","0.85","-5.12","-3.18","12.90","32.17","34.04","12.90","-5.50",""
"160717","嘉实恒生中国企业",,"0.8022","1.87","0.82","7.25","2.20","-9.12","5.91","-4.27","-8.64","-19.78",""
"160644","鹏华港美互联股票人民币",,"1.3405","2.67","0.51","7.28","14.56","42.66","82.10","38.68","43.09","34.46",""
"160416","华安标普全球石油指数",,"0.8100","0.12","1.63","15.88","-2.41","-22.26","-11.09","-17.43","-22.12","-15.82",""
"160216","国泰大宗商品",,"0.2120","0.95","1.92","11.58","5.47","-58.19","-45.08","-53.51","-57.68","-78.80",""
"160213","国泰纳斯达克100指数",,"5.0920","0.35","1.11","8.97","19.33","36.12","92.94","97.13","36.92","512.63",""
"160141","南方道琼斯美国精选C",,"0.9391","-0.61","0.14","5.22","2.27","-18.19","-1.86","-4.04","-18.73","-4.49",""
"160140","南方道琼斯美国精选A",,"0.9511","-0.62","0.15","5.30","2.46","-17.91","-1.11","-2.87","-18.45","-3.28",""
"160125","南方香港优选股票",,"1.3636","0.33","0.84","1.98","15.06","19.74","56.97","31.69","18.70","48.28",""
"118002","易方达标普消费品指数A",,"2.5610","1.39","1.23","14.79","29.02","21.78","57.89","42.44","22.42","156.10",""
"118001","易方达亚洲精选股票",,"1.4660","2.45","0.14","8.75","13.73","42.19","78.56","45.00","44.86","46.60",""
"110031","易方达恒生国企ETF联接A",,"1.1561","1.74","1.28","7.72","1.19","-8.96","4.90","-2.13","-8.49","15.61",""
"100061","富国中国中小盘混合(QDII)人民币",,"2.6320","0.57","1.94","11.34","15.59","47.37","77.77","52.33","47.20","249.86",""
"100055","富国全球科技互联网(QDII)",,"2.5230","2.12","-0.49","7.24","20.53","50.69","98.01","69.33","51.33","152.30",""
"100050","富国全球债券(QDII)",,"1.2195","0.40","0.39","0.44","0.27","3.30","11.78","14.29","3.50","21.95",""
"096001","大成标普500等权重指数",,"1.9370","-0.15","0.68","11.58","14.82","-0.47","27.53","21.42","-0.27","129.38",""
"080006","长盛环球行业混合(QDII)",,"1.6320","1.24","0.25","7.37","11.17","21.16","45.07","18.43","21.16","70.98",""
"070031","嘉实全球房地产(QDII)",,"1.0910","-0.09","1.11","4.87","3.10","-14.52","11.31","5.23","-14.97","40.51",""
"070012","嘉实海外中国股票混合",,"1.1250","1.90","0.00","9.12","13.87","23.76","48.61","25.84","24.31","12.50",""
"050030","博时亚洲票息收益债券",,"1.4920","0.49","0.63","1.15","-0.09","2.18","14.09","17.02","2.29","70.20",""
"050025","博时标普500ETF联接A",,"2.7615","0.09","1.12","7.01","12.29","8.25","42.35","39.47","8.71","189.92",""
"050020","博时抗通胀增强回报",,"0.3640","0.00","0.28","6.12","0.28","-38.62","-23.04","-27.05","-38.31","-63.60",""
"050015","博时大中华亚太精选",,"1.4870","0.95","1.64","8.46","16.35","17.18","45.36","18.11","18.02","59.36",""
"040046","华安纳斯达克100指数",,"3.7860","0.34","1.12","8.89","19.47","39.04","94.75","100.00","39.76","278.60",""
"040021","华安大中华升级股票",,"1.6850","0.30","3.37","13.24","20.27","19.50","43.53","12.56","19.33","68.50",""
"040018","华安香港精选股票(QDII)",,"2.1650","0.09","3.74","14.07","29.87","52.79","81.78","50.87","50.66","116.50",""
"010789","汇添富恒生指数C",,"1.0840","1.87","2.50","","","","","","","0.74",""
"010644","富国全球健康生活主题混合(QDII)人民币",,"0.9999","-0.01","","","","","","","","-0.01",""
"010344","华宝富时100(QDII)C",,"1.0046","0.92","2.06","","","","","","","0.46",""
"010343","华宝富时100(QDII)A",,"1.0051","0.92","2.07","","","","","","","0.51",""
"009975","华宝标普美国消费人民币C",,"1.9610","0.41","1.61","5.71","","","","","","9.37",""
"009226","天弘中证中美互联网(QDII)C",,"1.1977","3.06","0.66","8.74","17.79","","","","","19.77",""
"009225","天弘中证中美互联网(QDII)A",,"1.1996","3.07","0.67","8.83","17.95","","","","","19.96",""
"009108","富国红利精选混合(QDII)人民币",,"1.5006","0.54","2.05","14.96","27.14","","","","","50.06",""
"008764","天弘越南市场股票(QDII)C",,"1.1552","0.58","0.64","17.65","23.18","","","","","15.52",""
"008763","天弘越南市场股票(QDII)A",,"1.1579","0.58","0.63","17.71","23.33","","","","","15.79",""
"008752","大成全球美元债债券(QDII)C",,"1.0673","0.42","0.42","2.74","3.36","","","","","6.73",""
"008751","大成全球美元债债券(QDII)A",,"1.0716","0.42","0.42","2.69","3.43","","","","","7.16",""
"008706","建信富时100指数(QDII)人民币C",,"0.7690","","2.03","10.49","2.49","","","","","-14.91",""
"008367","富国亚洲收益债券(QDII)人民币",,"1.0161","0.43","0.42","0.34","0.66","","","","","1.61",""
"008284","易方达全球医药行业(QDII)人民币",,"1.3651","-1.30","1.19","9.71","5.50","","","","","36.51",""
"008254","华宝致远混合(QDII)C",,"1.2922","-0.33","3.71","16.77","21.63","28.96","","","28.92","29.22",""
"008253","华宝致远混合(QDII)A",,"1.2980","-0.33","3.71","16.91","21.89","29.50","","","29.45","29.80",""
"008096","中银亚太精选债券(QDII)人民币C",,"0.9921","0.17","0.13","-0.44","-0.78","","","","","-0.79",""
"008095","中银亚太精选债券(QDII)人民币A",,"0.9941","0.16","0.14","-0.34","-0.60","","","","","-0.59",""
"007976","易方达黄金主题人民币C",,"0.8550","0.59","1.06","-9.81","-8.36","1.54","","","0.00","6.08",""
"007844","华宝标普油气上游股票人民币C",,"0.2844","-0.56","0.18","28.17","4.64","","","","","-28.11",""
"007814","易方达中证浙江新动能ETF(QDII)联接C",,"1.0991","0.45","0.97","5.86","9.15","","","","","9.91",""
"007813","易方达中证浙江新动能ETF(QDII)联接A",,"1.1004","0.45","0.97","5.90","9.24","","","","","10.04",""
"007729","招商普盛全球配置(QDII-FOF)人民币",,"1.1750","0.61","0.94","8.96","15.56","","","","","17.50",""
"007629","南方全球债券(QDII)人民币C",,"0.9383","0.46","0.37","-1.29","-4.30","-6.74","","","-6.70","-6.17",""
"007628","南方全球债券(QDII)人民币A",,"0.9438","0.45","0.37","-1.20","-4.12","-6.32","","","-6.28","-5.62",""
"007455","富国蓝筹精选股票(QDII)人民币",,"2.2167","-0.19","2.48","12.72","24.57","88.45","","","88.53","121.67",""
"007361","易方达中短期美元债(QDII)C人民币",,"1.0178","0.34","0.16","-2.93","-4.99","-1.82","","","-1.70","1.78",""
"007360","易方达中短期美元债(QDII)A人民币",,"1.0221","0.33","0.17","-2.86","-4.85","-1.54","","","-1.42","2.21",""
"007280","上投摩根日本精选股票(QDII)",,"1.2954","1.88","3.82","13.72","24.09","19.17","","","19.48","29.54",""
"007205","银华美元债精选(QDII)C",,"1.0819","0.45","0.49","2.36","3.33","5.31","","","4.93","8.19",""
"007204","银华美元债精选(QDII)A",,"1.0872","0.44","0.50","2.45","3.48","5.65","","","5.26","8.72",""
"006779","广发恒生中国企业(QDII)C",,"0.9604","1.28","1.97","8.93","2.77","-6.76","","","-6.38","-3.96",""
"006778","广发恒生中国企业(QDII)A",,"0.9577","1.28","1.98","9.04","2.98","-6.39","","","-6.01","-4.23",""
"006555","浦银安盛全球智能科技(QDII)",,"1.5647","0.51","0.04","7.96","19.74","33.61","","","34.56","56.47",""
"006479","广发纳斯达克100指数C",,"3.6759","0.31","1.27","8.71","18.67","33.56","88.66","","34.30","66.96",""
"006476","南方原油C",,"0.5808","0.80","1.81","12.82","7.50","-51.21","-34.21","","-50.58","-58.68",""
"006448","华夏全球聚享C人民币",,"1.0424","0.46","0.41","12.03","10.95","-4.59","","","-4.61","4.24",""
"006445","华夏全球聚享A人民币",,"1.0504","0.47","0.42","12.16","11.21","-4.17","","","-4.20","5.04",""
"006381","华夏恒生ETF联接C",,"1.4484","1.94","2.61","10.42","3.28","-7.87","4.84","","-7.44","-2.14",""
"006373","国富全球科技互联混合人民币",,"2.1232","0.62","0.34","11.69","23.15","54.55","108.61","","55.16","112.32",""
"006328","易方达中证海外联接人民币C",,"1.5207","4.16","-3.36","2.14","11.28","33.94","","","36.14","52.07",""
"006327","易方达中证海外联接人民币A",,"1.5399","4.17","-3.35","2.25","11.53","34.48","","","36.69","53.99",""
"006309","汇添富全球消费混合人民币C",,"2.6325","1.29","1.98","14.92","31.77","84.63","167.91","","84.41","163.25",""
"006308","汇添富全球消费混合人民币A",,"2.6968","1.30","2.00","15.20","32.44","86.55","173.65","","86.31","169.68",""
"006282","上投欧洲动力(QDII)",,"1.1426","0.64","2.71","13.24","13.48","-0.17","15.07","","0.02","14.26",""
"006263","易方达香港小型股指数C",,"1.2403","0.73","1.06","8.63","7.13","9.72","25.35","","9.37","9.34",""
"006127","华宝香港中小C",,"1.6999","1.89","3.17","10.64","14.98","11.81","45.29","","11.78","15.41",""
"006105","泰达宏利印度(QDII)",,"1.0944","0.51","2.75","12.22","22.05","0.54","","","1.53","9.44",""
"006075","博时标普500ETF联接C",,"2.7304","0.09","1.11","6.90","12.04","7.73","41.07","","8.19","35.34",""
"005734","华夏沪港通恒生ETF联接C",,"1.2374","1.78","2.73","11.90","3.79","-5.79","6.31","","-5.34","-2.87",""
"005699","工银新经济人民币",,"1.3051","0.68","1.49","7.92","11.81","25.27","62.87","","25.32","30.51",""
"005698","华夏全球科技先锋混合",,"1.4339","0.27","-2.44","12.28","16.39","21.87","68.58","","21.58","43.39",""
"005676","易方达标普消费品指数C",,"2.5420","1.40","1.19","14.71","28.84","21.45","56.91","","22.09","44.68",""
"005675","易方达恒生国企ETF联接C",,"1.1726","1.74","1.28","7.66","1.06","-9.17","7.22","","-8.70","0.56",""
"005613","上投富时发达市场REITs",,"1.0569","-0.09","0.99","6.51","4.27","-17.60","-1.21","","-18.02","5.69",""
"005534","华夏新时代混合(QDII)",,"2.0772","0.04","1.50","21.97","47.20","89.59","131.91","","89.89","107.72",""
"005441","华安全球稳健配置(QDII-FOF)C",,"1.1047","0.79","1.30","2.92","3.58","5.12","12.61","","5.12","10.47",""
"005440","华安全球稳健配置(QDII-FOF)A",,"1.1192","0.79","1.30","3.03","3.80","5.56","13.52","","5.56","11.92",""
"005243","融通中国概念债券",,"1.1738","0.50","0.43","1.30","1.73","3.33","12.32","22.58","3.14","23.45",""
"004998","长信全球债券人民币",,"1.2446","0.42","0.53","3.83","4.93","7.66","21.41","25.27","7.52","24.46",""
"004877","汇添富全球医疗混合人民币",,"1.8515","-0.23","0.49","7.90","6.04","46.34","96.15","81.00","47.41","85.15",""
"004420","汇添富美元债债券人民币C",,"1.0905","0.28","0.19","-1.11","-3.44","-2.07","8.49","11.69","-1.97","9.05",""
"004419","汇添富美元债债券人民币A",,"1.1009","0.28","0.20","-1.01","-3.24","-1.75","9.26","12.64","-1.66","10.09",""
"004243","广发道琼斯石油指数人民币C",,"0.7567","-0.12","1.03","24.97","1.61","-20.87","-13.56","-26.56","-21.22","-24.33",""
"004164","国泰企业信用精选C人民币",,"1.0934","0.34","0.20","-1.06","-4.10","-4.81","6.75","10.04","-4.71","9.34",""
"004161","国泰企业信用精选A人民币",,"1.1103","0.33","0.20","-0.91","-3.83","-4.32","7.74","11.59","-4.23","11.03",""
"003972","国富美元债定开债人民币",,"1.0391","","0.18","-3.11","-5.35","-3.30","5.08","8.50","-3.12","5.62",""
"003629","上投摩根全球多元配置人民币",,"1.3600","0.52","0.97","5.34","7.85","4.78","25.23","21.10","5.34","36.00",""
"003387","工银全球美元债C",,"1.0382","0.31","0.10","-3.67","-6.38","-3.52","2.90","9.19","-3.38","3.82",""
"003385","工银全球美元债A人民币",,"1.0498","0.31","0.10","-3.56","-6.19","-3.11","3.64","9.98","-2.98","4.98",""
"003321","易方达原油C类人民币",,"0.5544","0.80","1.84","12.32","6.92","-52.94","-37.31","-47.12","-52.42","-44.56",""
"003243","上投摩根中国世纪人民币",,"2.1441","-0.24","0.92","12.49","22.59","49.62","85.16","50.36","47.77","114.41",""
"002891","华夏移动互联混合人民币",,"2.4900","1.10","1.47","15.76","30.03","83.09","162.94","120.94","81.22","149.00",""
"002880","华夏大中华信用债C",,"0.9860","0.20","0.20","-0.50","-2.06","-5.14","3.83","5.83","-5.14","4.45",""
"002877","华夏大中华信用债A",,"0.9900","0.20","0.20","-0.40","-1.83","-4.77","4.79","7.32","-4.77","6.67",""
"002429","华安全球美元票息债C",,"1.1050","0.36","0.27","-2.13","-4.74","-3.91","3.95","3.56","-3.75","10.50",""
"002426","华安全球美元票息债人民币A",,"1.1290","0.36","0.27","-2.08","-4.56","-3.59","4.73","4.93","-3.42","12.90",""
"002401","南方亚洲美元债人民币C",,"1.0907","0.41","0.32","-2.41","-5.76","-7.25","1.94","2.50","-7.18","10.93",""
"002400","南方亚洲美元债人民币A",,"1.1175","0.41","0.33","-2.28","-5.53","-6.79","2.98","4.05","-6.72","13.62",""
"002393","华安全球美元收益债C",,"1.1280","0.36","0.18","-2.25","-4.81","-3.34","4.44","3.68","-3.18","12.80",""
"002391","华安全球美元收益债人民币A",,"1.1510","0.35","0.26","-2.13","-4.56","-2.95","5.31","5.02","-2.79","15.10",""
"002379","工银香港中小盘人民币",,"2.0030","-0.35","2.51","24.49","36.44","51.97","90.58","38.14","51.97","100.30",""
"002286","中银美元债债券人民币",,"1.1640","0.34","0.17","-3.00","-5.75","-2.92","4.68","9.60","-2.76","16.40",""
"002230","华夏大中华混合(QDII)",,"1.9790","1.54","0.41","11.56","23.61","52.35","82.73","35.64","52.47","97.90",""
"001984","上投摩根中国生物医药(QDII)",,"2.1978","-0.29","0.65","5.70","-2.83","59.61","117.91","67.39","58.26","91.32",""
"001691","南方香港成长(QDII)",,"2.2210","1.18","0.82","17.45","38.64","96.55","174.54","115.84","96.37","122.10",""
"001668","汇添富全球互联混合",,"2.8270","1.14","0.00","11.47","25.25","57.84","115.31","101.93","58.46","183.84",""
"001092","广发生物科技指数(QDII)",,"1.2370","-0.72","-2.75","7.19","1.81","10.05","41.05","30.49","10.94","23.70",""
"001063","华夏收益债券(QDII)C",,"1.2560","0.48","0.40","2.11","1.05","-4.85","6.03","6.65","-4.99","48.11",""
"001061","华夏收益债券(QDII)A",,"1.2930","0.47","0.39","2.21","1.25","-4.51","6.78","7.82","-4.65","52.92",""
"000988","嘉实全球互联网股票人民币",,"2.2300","1.09","-1.20","-1.98","12.34","33.61","79.12","55.51","35.40","123.00",""
"000948","华夏沪港通恒生ETF联接A",,"1.2475","1.78","2.73","11.98","3.95","-5.51","6.98","-1.54","-5.05","24.75",""
"000934","国富大中华精选混合",,"2.4840","-0.48","0.98","12.55","25.90","59.23","119.05","86.49","58.22","148.40",""
"000834","大成纳斯达克100",,"2.9010","0.35","1.29","9.10","20.07","34.37","85.96","91.87","35.18","190.10",""
"000614","华安德国30(DAX)联接",,"1.3570","0.22","2.34","6.77","11.50","11.96","33.17","9.00","11.78","35.70",""
"000369","广发全球医疗保健(QDII)",,"1.7400","1.05","1.40","1.93","2.11","1.75","25.63","33.64","2.29","91.45",""
"000342","嘉实新兴市场A1(QDII)",,"1.3090","0.38","0.23","2.75","1.16","-4.24","8.99","11.12","-4.10","65.98",""
"000290","鹏华全球高收益债(QDII)",,"1.2181","0.45","0.59","3.89","1.91","2.81","17.00","12.94","2.50","62.23",""
"000274","广发亚太中高收益债券",,"1.3620","0.37","0.22","0.00","-1.16","0.89","11.09","12.84","0.81","44.94",""
"000179","广发美国房地产指数",,"1.0180","-0.59","0.00","4.84","2.52","-15.82","3.44","1.38","-16.36","47.88",""
"000103","国泰中国企业境外高收益债",,"1.3826","0.36","0.23","-0.72","-3.90","-6.63","1.96","4.90","-6.54","38.26",""
"000071","华夏恒生ETF联接A",,"1.4574","1.94","2.62","10.51","3.44","-7.60","5.49","-5.10","-7.16","45.74",""
"000049","中银标普全球资源等权重指数",,"1.2150","","1.25","15.49","20.06","4.02","21.26","11.06","4.02","21.50",""
"000043","嘉实美国成长股票人民币",,"2.7610","-0.04","0.18","6.89","17.39","26.07","66.23","66.93","26.88","176.10",""
"000041","华夏全球股票(QDII)",,"1.3790","0.29","-2.34","10.94","18.67","28.04","53.05","31.33","28.52","37.90",""
