"code","name","day","unitNetWorth","dayOfGrowth","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"005035","银华信息科技量化股票发起式A",,"1.2172","1.29","0.75","2.43","-0.29","31.63","98.92","35.27","31.25","21.72",""
"005009","申万菱信行业轮动股票",,"1.6306","3.05","0.16","17.03","34.97","79.11","144.32","63.60","78.38","63.04",""
"004997","广发高端制造股票A",,"2.6092","1.29","2.47","17.93","54.36","130.45","281.41","142.18","130.76","160.89",""
"004996","广发恒生中型股指数C",,"1.0362","1.47","2.53","10.89","16.66","11.01","29.96","2.87","11.00","3.62",""
"004995","广发品牌消费股票发起式A",,"2.1192","1.72","3.77","19.66","44.81","92.76","199.20","112.84","91.75","111.92",""
"004945","长信中证500指数增强",,"1.4389","1.54","0.21","2.81","12.84","44.73","93.14","46.68","44.29","43.88",""
"004925","长信低碳环保行业量化股票",,"1.8257","3.33","2.42","36.51","60.80","97.69","145.36","86.66","96.71","82.57",""
"004892","华润元大成长精选C",,"1.1292","0.99","0.09","1.86","3.86","","","","","12.92",""
"004891","华润元大成长精选A",,"1.1315","1.00","0.10","1.93","4.01","","","","","13.15",""
"004876","融通深证100指数C",,"1.8550","1.98","2.49","14.93","26.36","45.83","122.03","47.62","44.92","62.45",""
"004875","融通深证成份指数C",,"1.2720","1.60","1.27","10.70","21.49","41.81","105.83","39.63","40.86","47.05",""
"004874","融通巨潮100指数C",,"1.2630","1.94","2.61","14.68","34.18","39.75","96.23","55.72","39.48","73.85",""
"004870","融通创业板指数C",,"1.3830","3.06","2.22","13.27","20.05","61.00","127.84","69.69","60.25","54.87",""
"004858","长信量化多策略股票C",,"1.8100","1.80","3.19","12.21","26.48","48.00","97.81","45.38","47.39","50.21",""
"004857","广发中证全指建筑材料指数C",,"1.3593","-0.18","0.70","-1.21","14.65","22.58","83.02","35.42","20.11","35.93",""
"004856","广发中证全指建筑材料指数A",,"1.3528","-0.18","0.71","-1.17","14.76","22.83","82.93","35.06","20.35","35.28",""
"004855","广发中证全指汽车指数C",,"1.3369","2.73","-2.26","33.69","71.13","76.14","96.60","31.96","75.79","33.69",""
"004854","广发中证全指汽车指数A",,"1.3396","2.73","-2.26","33.75","71.28","76.47","96.91","32.28","76.12","33.96",""
"004851","广发医疗保健股票A",,"3.3605","1.35","2.47","11.90","10.76","100.23","260.53","195.22","97.09","236.05",""
"004813","中欧先进制造股票C",,"2.6410","2.94","0.31","37.02","71.33","120.05","232.96","","119.64","164.10",""
"004812","中欧先进制造股票A",,"2.6481","2.94","0.32","37.28","71.98","121.77","232.47","","121.36","164.81",""
"004805","长信消费精选量化股票",,"2.1083","1.93","3.79","16.03","36.84","73.94","147.08","","72.67","110.83",""
"004791","富荣中证500指数C",,"1.2650","0.97","-0.78","2.63","9.47","20.65","52.06","","20.75","26.50",""
"004790","富荣中证500指数A",,"1.2690","0.98","-0.77","2.66","9.53","20.80","52.41","","20.91","26.90",""
"004789","富荣沪深300指数增强C",,"1.8801","1.40","2.43","14.38","41.44","81.58","165.36","","80.38","88.01",""
"004788","富荣沪深300指数增强A",,"1.8862","1.40","2.43","14.41","41.51","81.77","165.96","","80.57","88.62",""
"004784","招商稳健优选股票",,"2.1529","2.97","1.69","17.23","34.29","86.53","204.64","113.71","85.26","115.29",""
"004753","广发中证传媒ETF联接C",,"0.8425","1.35","-0.79","-11.04","-9.99","0.73","28.16","","0.66","-15.75",""
"004752","广发中证传媒ETF联接A",,"0.8415","1.35","-0.78","-10.99","-9.89","0.95","28.10","","0.88","-15.85",""
"004746","易方达上证50指数C",,"2.5387","2.12","3.18","15.87","32.94","41.81","112.93","77.07","41.34","126.58",""
"004744","易方达创业板ETF联接C",,"2.8818","2.94","1.85","11.89","17.94","56.97","118.50","61.16","56.32","59.27",""
"004743","易方达上证中盘ETF联接C",,"1.8668","1.13","1.50","9.71","26.57","31.42","66.44","32.74","30.76","50.62",""
"004742","易方达深证100ETF联接C",,"1.8696","1.95","2.50","15.29","27.01","46.55","123.45","51.80","45.60","83.74",""
"004730","建信量化事件驱动股票",,"1.5056","1.71","2.21","7.05","20.61","49.86","104.34","50.51","49.28","50.56",""
"004716","信诚量化阿尔法股票",,"1.6485","1.53","2.37","12.48","32.55","43.43","100.70","62.16","42.93","73.20",""
"004698","博时军工主题股票",,"1.9630","2.67","3.42","19.33","68.93","98.89","162.78","93.40","97.68","96.30",""
"004686","华夏研究精选股票",,"1.7440","1.90","2.84","14.65","29.45","50.66","119.21","75.70","50.10","74.40",""
"004683","建信高端医疗股票",,"1.9814","1.94","3.19","4.15","12.90","82.23","143.74","96.61","78.96","98.14",""
"004643","南方房地产ETF联接C",,"0.8575","-0.26","-1.48","-7.74","-1.82","-8.06","15.78","-15.05","-8.46","-14.25",""
"004642","南方房地产ETF联接A",,"0.8690","-0.25","-1.46","-7.64","-1.63","-7.69","16.72","-14.02","-8.08","-13.10",""
"004640","华夏节能环保股票",,"2.0666","3.26","3.84","28.08","62.55","110.21","195.95","124.63","110.21","106.66",""
"004616","中欧电子信息产业沪港深股票A",,"2.2047","2.33","2.26","11.17","15.96","48.53","131.93","102.32","48.54","120.47",""
"004606","上投摩根优选多因子股票",,"1.5147","1.37","1.58","11.05","19.92","31.92","89.20","45.63","31.52","51.47",""
"004598","南方银行ETF联接C",,"1.2344","0.25","1.96","9.08","15.20","3.28","36.16","22.02","3.32","23.44",""
"004597","南方银行ETF联接A",,"1.2518","0.26","1.97","9.19","15.44","3.69","37.26","23.49","3.74","25.18",""
"004533","民生加银中证港股通指数C",,"0.9897","0.85","1.32","6.97","13.81","-1.87","13.76","-2.33","-1.00","-1.03",""
"004532","民生加银中证港股通指数A",,"0.9986","0.85","1.32","7.03","13.96","-1.63","14.33","-1.61","-0.76","-0.14",""
"004513","海富通沪深300指数增强A",,"1.4634","1.71","2.51","11.50","28.23","33.18","46.02","43.93","33.12","50.70",""
"004512","海富通沪深300指数增强C",,"1.5211","1.71","2.51","11.48","28.17","33.06","51.46","52.33","32.99","58.58",""
"004485","泰达宏利业绩股票C",,"1.5893","1.77","2.54","10.44","22.34","33.22","97.97","53.50","32.72","58.93",""
"004484","泰达宏利业绩股票A",,"1.6198","1.77","2.55","10.57","22.65","34.26","100.25","56.07","33.74","61.98",""
"004476","景顺长城沪港深领先科技",,"2.2020","1.76","1.38","11.21","23.50","57.51","149.38","108.72","57.40","120.20",""
"004450","嘉实前沿科技沪港深股票",,"2.2715","2.97","2.39","16.59","23.20","70.42","153.32","87.02","69.67","127.13",""
"004433","南方有色金属ETF联接C",,"0.9840","2.45","3.08","28.24","37.68","34.55","70.10","5.47","34.02","-1.60",""
"004432","南方有色金属ETF联接A",,"0.9971","2.46","3.09","28.38","37.97","35.09","71.44","6.74","34.56","-0.29",""
"004416","博时银智大数据100C",,"1.7033","1.74","1.14","-1.37","-2.93","17.44","66.18","21.93","16.74","26.96",""
"004410","招商央视财经50指数C",,"3.0316","1.52","2.07","12.27","26.47","32.94","90.57","46.10","32.45","67.77",""
"004409","招商深证TMT50ETF联接C",,"2.0013","1.54","1.14","5.29","8.54","34.70","110.91","27.07","34.06","33.33",""
"004408","招商深证100指数C",,"2.2393","1.94","2.52","15.89","27.88","48.09","129.53","56.16","47.06","76.32",""
"004407","招商上证消费80ETF联接C",,"2.9204","2.39","2.82","15.83","37.28","72.83","137.84","83.56","71.42","107.86",""
"004404","平安股息精选沪港深C",,"1.4669","1.24","2.09","8.75","33.11","30.75","67.34","34.91","30.96","46.69",""
"004403","平安股息精选沪港深A",,"1.5177","1.23","2.11","8.96","33.64","31.78","69.94","38.25","32.00","51.77",""
"004352","北信瑞丰研究精选",,"1.5009","2.58","1.84","13.70","21.57","38.17","91.54","47.87","37.91","50.09",""
"004350","汇丰晋信价值先锋股票",,"1.8805","1.12","2.37","7.56","21.74","34.76","89.53","","34.22","88.05",""
"004348","南方中证500ETF联接C",,"1.6203","1.06","-0.56","1.72","8.77","21.68","52.21","4.98","21.12","2.63",""
"004347","南方中证500信息技术联接C",,"1.1315","0.92","-1.81","-8.71","-11.24","5.55","78.05","21.96","5.75","21.22",""
"004346","南方小康ETF联接C",,"1.4674","0.71","0.47","6.94","24.10","15.61","39.08","8.75","14.92","19.21",""
"004345","南方深证成份ETF联接C",,"1.1989","1.57","1.24","9.80","19.71","38.41","96.09","32.48","37.60","40.90",""
"004344","南方大数据100C",,"0.9720","1.09","-0.54","4.43","15.82","48.22","71.22","14.51","47.36","7.25",""
"004343","南方创业板ETF联接C",,"1.4190","2.96","1.95","12.30","19.21","60.45","126.50","66.22","59.78","55.81",""
"004342","南方沪深300联接基金C",,"2.0423","1.34","2.04","11.11","26.44","30.45","78.77","37.73","29.99","63.79",""
"004292","鹏华沪深港互联网股票",,"2.0060","3.23","1.29","14.57","20.04","67.92","115.79","60.06","69.00","100.60",""
"004241","中欧时代先锋股票C",,"2.0072","2.82","3.35","24.88","30.08","54.01","151.65","120.35","52.94","191.17",""
"004195","招商中证1000指数增强C",,"1.2549","0.68","-0.77","-1.14","7.13","35.84","91.65","35.21","35.02","25.49",""
"004194","招商中证1000指数增强A",,"1.2601","0.69","-0.76","-1.04","7.34","36.39","93.18","36.85","35.57","26.01",""
"004193","招商中证500指数C",,"1.2690","0.91","-0.24","2.04","11.40","30.61","65.56","13.94","30.37","26.90",""
"004192","招商中证500指数A",,"1.2767","0.91","-0.23","2.14","11.63","31.13","66.89","15.32","30.89","27.67",""
"004191","招商沪深300指数增强C",,"1.7789","1.49","1.65","11.38","30.07","39.95","95.33","51.34","39.53","77.89",""
"004190","招商沪深300指数增强A",,"1.8018","1.49","1.65","11.50","30.33","40.51","96.90","53.15","40.09","80.18",""
"004189","华商消费行业股票",,"1.8976","1.67","3.28","20.31","41.29","79.70","119.29","29.26","77.58","35.08",""
"004098","前海开源港股通股息率50强",,"0.9868","1.52","2.86","12.88","15.58","0.36","11.49","-6.25","0.39","-1.32",""
"004075","交银医药创新股票",,"3.4215","1.69","3.50","11.68","18.31","96.88","235.38","206.42","94.25","242.15",""
"004070","南方中证全指证券公司ETF联接C",,"1.1982","1.99","2.31","-2.79","17.42","15.52","67.98","29.30","15.96","19.82",""
"004069","南方中证全指证券公司ETF联接A",,"1.2168","1.99","2.32","-2.70","17.64","15.97","69.31","30.84","16.42","21.68",""
"004041","金鹰医疗健康产业C",,"2.1629","1.24","1.34","13.03","7.85","73.14","137.29","110.93","70.91","116.29",""
"004040","金鹰医疗健康产业A",,"2.0701","1.24","1.35","13.14","8.07","73.84","140.23","105.96","71.61","107.01",""
"003986","申万菱信中证500指数优选增强A",,"1.6854","1.43","0.52","2.24","15.93","32.99","97.66","48.57","32.08","81.67",""
"003985","嘉实新能源新材料股票C",,"2.7358","2.91","3.55","32.36","53.12","102.71","227.92","136.80","103.31","173.58",""
"003984","嘉实新能源新材料股票A",,"2.7700","2.91","3.56","32.52","53.51","103.71","229.88","138.69","104.32","177.00",""
"003958","安信量化精选沪深300增强C",,"1.8225","1.62","2.41","14.95","34.60","47.49","111.01","69.98","47.05","82.25",""
"003957","安信量化精选沪深300增强A",,"1.8434","1.62","2.42","15.00","34.73","47.79","111.86","71.00","47.33","84.34",""
"003956","南方教育股票",,"2.0910","2.34","-0.07","13.21","10.71","50.16","170.75","119.21","49.24","109.10",""
"003885","汇安沪深300指数增强C",,"1.7140","1.38","1.98","10.00","23.63","42.08","100.47","62.68","41.48","71.40",""
"003884","汇安沪深300指数增强A",,"1.8513","1.39","1.99","10.11","23.87","42.63","101.97","75.55","42.03","85.13",""
"003876","华宝沪深300指数增强A",,"2.0849","1.79","2.47","11.72","29.34","41.89","107.02","62.31","41.27","108.49",""
"003865","创金合信量化多因子股票C",,"1.5493","1.13","0.36","1.73","14.72","36.92","78.92","37.12","36.29","22.86",""
"003853","金鹰信息产业股票A",,"3.2938","3.47","1.35","33.69","46.53","91.36","211.26","223.87","91.70","235.30",""
"003834","华夏能源革新股票",,"2.6230","4.05","5.13","58.78","81.77","114.47","222.24","140.86","114.12","162.30",""
"003766","广发创业板ETF联接C",,"1.5587","2.87","1.86","11.66","17.69","55.65","113.96","59.75","55.05","55.87",""
"003765","广发创业板ETF联接A",,"1.5609","2.87","1.87","11.72","17.81","55.97","114.59","60.11","55.36","56.09",""
"003761","国泰中证500指数增强C",,"1.1933","1.32","-0.72","-0.64","4.93","19.74","51.98","20.29","19.23","25.66",""
"003760","国泰中证500指数增强A",,"1.2091","1.33","-0.72","-0.63","4.94","19.76","53.78","21.83","19.26","27.33",""
"003745","广发多元新兴股票",,"2.5011","1.91","0.81","9.96","15.30","60.60","230.57","129.40","60.04","150.11",""
"003647","创金合信中证1000指数增强C",,"1.3672","0.77","0.22","3.04","13.13","36.12","83.81","40.15","35.43","36.72",""
"003646","创金合信中证1000指数增强A",,"1.3805","0.77","0.23","3.09","13.26","36.43","85.38","41.47","35.73","38.05",""
"003634","嘉实农业产业股票",,"2.2352","1.69","1.62","10.11","26.19","70.81","160.82","91.68","68.62","123.52",""
"003625","创金合信资源股票发起式C",,"1.9540","2.48","3.46","33.04","72.52","85.71","147.53","61.61","84.44","95.40",""
"003624","创金合信资源股票发起式A",,"1.9969","2.48","3.47","33.22","72.95","86.64","147.94","63.07","85.36","99.69",""
"003579","中金沪深300C",,"1.9369","1.55","2.75","11.93","29.33","43.59","98.31","59.15","42.99","82.01",""
"003578","中金中证500C",,"1.4996","1.55","0.00","3.30","17.09","38.25","82.81","35.96","37.63","38.89",""
"003548","泰达宏利沪深300指数增强C",,"2.2804","1.59","2.08","11.76","27.85","37.23","97.75","52.89","36.80","88.95",""
"003492","前海开源外向企业股票",,"1.2697","0.06","-0.27","-5.07","-6.51","8.42","38.77","3.07","8.09","26.97",""
"003475","前海联合沪深300指数A",,"1.6828","1.37","2.09","11.30","21.55","33.56","85.07","42.09","33.20","68.28",""
"003416","招商财经大数据股票A",,"1.2332","3.13","4.38","11.99","33.51","45.39","94.42","42.80","44.98","23.32",""
"003366","浙商汇金中证转型成长指数",,"1.1160","0.90","-0.36","-0.27","7.10","25.39","70.90","10.06","25.11","11.60",""
"003359","大成360互联网+大数据100C",,"1.2550","-0.16","-2.71","-7.65","4.58","15.67","64.27","19.75","15.24","11.36",""
"003318","景顺中证500行业中性低波动",,"1.1578","0.49","-1.16","0.73","10.64","20.38","47.62","11.98","19.97","15.78",""
"003299","嘉实物流产业股票C",,"2.0110","1.77","1.06","9.23","32.22","36.43","99.90","64.16","35.79","101.10",""
"003298","嘉实物流产业股票A",,"2.0320","1.80","1.09","9.36","32.55","37.11","101.19","65.61","36.47","103.20",""
"003233","创金合信金融地产C",,"1.1330","0.97","3.15","9.04","18.02","11.88","52.84","14.49","12.23","24.11",""
"003232","创金合信金融地产A",,"1.1513","0.97","3.16","9.22","18.42","12.64","55.12","16.11","13.01","24.93",""
"003231","创金合信医疗保健股票C",,"2.9130","0.86","2.15","6.64","2.21","90.04","225.47","159.07","86.56","166.06",""
"003230","创金合信医疗保健股票A",,"2.9450","0.86","2.16","6.82","2.57","91.38","228.68","162.25","87.88","185.07",""
"003194","汇添富中证上海国企ETF联接",,"0.9203","0.32","-0.77","2.94","8.85","-1.76","17.73","-5.62","-2.12","-7.97",""
"003191","创金合信消费主题股票C",,"2.7108","1.88","3.72","20.81","28.22","69.83","185.44","153.92","68.27","155.95",""
"003190","创金合信消费主题股票A",,"2.7581","1.88","3.73","21.02","28.67","71.02","190.02","158.10","69.44","162.49",""
"003145","中融竞争优势",,"1.6231","2.10","1.62","9.23","20.45","74.30","177.93","74.56","73.24","62.31",""
"003069","光大创业板量化优选A",,"1.5466","1.66","0.25","3.93","14.81","57.62","110.36","","56.98","54.66",""
"003054","嘉实文体娱乐股票C",,"1.6540","2.73","1.47","10.93","10.56","26.65","101.22","51.60","25.78","65.40",""
"003053","嘉实文体娱乐股票A",,"1.6860","2.74","1.51","11.07","10.85","27.25","103.13","53.69","26.39","68.60",""
"003017","广发中证军工ETF联接A",,"1.1873","2.60","4.07","12.44","43.10","57.07","93.31","44.63","56.78","18.73",""
"003016","中金中证500A",,"1.5032","1.55","0.01","3.41","17.33","38.81","84.83","37.33","38.19","50.32",""
"003015","中金沪深300A",,"1.8987","1.56","2.76","12.05","29.60","44.18","96.21","57.26","43.57","89.87",""
"002987","广发沪深300ETF联接C",,"2.4091","1.37","2.01","11.05","22.68","25.93","69.74","31.47","25.52","66.36",""
"002984","广发中证环保ETF联接C",,"0.8821","2.98","0.77","21.64","40.06","51.49","80.91","15.69","51.02","17.39",""
"002982","广发养老指数C",,"1.2447","1.10","-0.41","-1.55","6.87","26.58","53.61","15.61","25.17","30.31",""
"002980","华夏创新前沿股票",,"2.4420","2.61","2.05","13.32","23.08","82.92","202.23","144.69","82.24","144.20",""
"002979","广发中证全指金融地产联接C",,"1.1434","0.69","1.35","1.64","10.83","-0.31","34.03","9.20","-0.20","36.18",""
"002978","广发医药卫生联接C",,"1.2546","1.30","0.42","3.23","6.58","50.02","95.00","47.97","46.89","60.29",""
"002977","广发中证全指可选消费联接C",,"0.9874","1.30","-0.06","9.92","26.35","33.63","72.32","17.59","33.25","25.48",""
"002974","广发信息技术联接C",,"1.2581","1.17","-0.10","-3.08","-3.21","17.65","78.78","22.48","17.48","9.74",""
"002952","建信多因子量化股票",,"1.4016","1.46","2.21","3.68","9.38","35.46","83.84","28.78","34.76","40.16",""
"002907","南方中证500量化增强C",,"1.2860","1.82","0.39","5.07","16.38","35.80","71.47","17.98","35.23","28.60",""
"002906","南方中证500量化增强A",,"1.3000","1.80","0.46","5.18","16.59","36.27","72.87","19.49","35.70","30.00",""
"002903","广发中证500ETF联接C",,"1.1025","1.06","-0.56","1.42","7.60","20.65","49.31","3.52","20.11","10.25",""
"002900","南方中证500信息技术联接A",,"1.1461","0.92","-1.80","-8.61","-11.06","5.97","79.47","23.41","6.17","14.61",""
"002861","工银智能制造股票",,"1.7480","3.01","1.27","17.87","29.00","80.39","182.85","69.71","79.10","74.80",""
"002697","中欧消费主题股票C",,"2.7320","0.55","-2.22","-6.37","-3.05","50.03","155.33","111.13","49.29","173.20",""
"002671","万家沪深300指数增强C",,"1.8683","1.64","1.55","9.36","26.84","40.72","101.61","63.19","40.17","107.09",""
"002670","万家沪深300指数增强A",,"1.4832","1.64","1.56","9.46","27.09","41.28","101.90","62.36","40.75","64.33",""
"002656","南方创业板ETF联接A",,"1.4116","2.96","1.96","12.42","19.44","61.09","128.30","68.21","60.43","41.16",""
"002621","中欧消费主题股票A",,"2.7440","0.55","-2.21","-6.19","-2.70","51.18","158.14","113.21","50.44","174.40",""
"002595","博时工业4.0主题股票",,"2.3040","2.49","2.49","13.61","30.39","53.91","139.50","92.64","53.60","130.40",""
"002588","博时银智大数据100A",,"1.7378","1.74","1.15","-1.22","-2.64","18.15","68.29","24.24","17.43","73.78",""
"002556","博时丝路主题股票C",,"1.9480","1.35","1.41","22.90","43.87","73.93","156.65","108.57","72.85","168.69",""
"002510","申万菱信中证500指数增强A",,"1.5757","1.64","0.03","2.47","14.55","37.95","105.01","47.37","37.50","57.57",""
"002387","工银沪港深股票A",,"1.4157","2.15","1.87","11.26","17.04","24.34","47.32","19.41","24.78","50.22",""
"002385","博时沪深300指数C",,"1.9374","1.53","2.21","10.57","23.05","26.70","69.20","32.37","26.26","101.62",""
"002335","汇丰晋信大盘波动股票C",,"1.4300","0.55","0.81","4.05","11.48","7.24","27.13","6.80","6.83","42.99",""
"002334","汇丰晋信大盘波动股票A",,"1.4631","0.55","0.82","4.17","11.76","7.79","28.48","8.44","7.37","46.30",""
"002333","汇丰晋信沪港深C",,"1.8500","1.84","1.44","22.68","31.15","45.62","112.67","52.02","45.38","94.60",""
"002332","汇丰晋信沪港深A",,"1.8968","1.84","1.45","22.83","31.48","46.37","114.91","54.48","46.12","99.41",""
"002316","创金合信中证500指数增强C",,"1.3418","1.23","0.53","2.37","12.74","33.57","74.51","29.39","33.02","34.18",""
"002315","创金合信沪深300指数增强C",,"1.6309","1.46","2.87","11.82","28.28","39.18","98.58","55.22","38.91","85.58",""
"002311","创金合信中证500指数增强A",,"1.3401","1.23","0.54","2.40","12.79","33.70","75.11","29.88","33.16","34.01",""
"002310","创金合信沪深300指数增强A",,"1.6314","1.47","2.88","11.85","28.35","39.33","98.49","55.33","39.06","84.55",""
"002300","长盛医疗行业量化配置股票",,"2.4440","1.66","2.69","9.65","16.60","91.99","182.54","129.05","88.58","144.40",""
"002289","华商改革创新股票",,"1.8976","3.43","2.55","11.15","12.91","43.90","123.85","","42.37","89.76",""
"002236","大成360互联网+大数据100A",,"1.2830","-0.23","-2.73","-7.56","4.82","16.32","66.19","21.84","15.90","28.30",""
"002229","华夏经济转型股票",,"2.3530","2.66","1.64","8.78","18.24","65.94","133.41","109.22","65.12","169.68",""
"002210","创金合信量化多因子股票A",,"1.5931","1.13","0.37","1.92","15.15","37.94","81.24","40.02","37.31","59.31",""
"002199","前海开源中证军工指数C",,"1.0490","2.64","4.07","14.39","46.10","68.92","107.31","51.81","68.38","3.70",""
"002168","嘉实智能汽车股票",,"3.5380","3.45","4.27","34.68","45.66","90.11","215.89","137.45","90.73","253.80",""
"002121","广发沪港深新起点股票A",,"1.9621","1.72","1.83","11.35","19.64","34.02","84.93","44.54","34.30","110.02",""
"002076","浙商中证500指数增强A",,"1.4053","1.11","-0.11","3.52","20.03","41.26","88.33","29.80","40.71","40.53",""
"002063","国泰沪深300指数增强C",,"1.5869","1.32","1.90","11.82","32.12","40.67","69.25","36.05","40.20","62.70",""
"001975","景顺长城环保优势股票",,"3.3150","2.09","0.00","18.86","33.03","69.31","164.14","108.75","68.27","231.50",""
"001974","景顺长城量化新动力股票",,"2.2720","2.02","2.57","9.18","27.35","44.25","95.52","56.80","43.25","127.20",""
"001956","国联安科技动力",,"1.9862","2.07","0.64","9.45","5.92","60.85","185.33","74.46","61.01","98.62",""
"001938","中欧时代先锋股票A",,"2.0403","2.82","3.37","25.13","30.59","55.24","155.07","125.06","54.16","295.22",""
"001917","招商量化精选股票A",,"1.5471","0.87","-1.09","2.11","19.49","42.75","109.75","53.94","41.73","64.59",""
"001915","宝盈医疗健康沪港深股票",,"2.0610","0.34","1.23","0.83","0.78","80.31","206.24","103.46","77.21","106.10",""
"001899","东海社会安全",,"0.7160","0.85","0.70","-5.42","-4.02","5.45","32.35","-10.72","5.29","-28.40",""
"001879","长城创业板指数增强A",,"2.2779","3.22","2.91","13.57","16.80","77.13","162.40","110.72","75.76","127.79",""
"001878","嘉实沪港深精选股票",,"2.3210","2.38","3.85","22.61","35.73","43.36","101.48","38.97","43.18","142.64",""
"001877","宝盈国家安全沪港深股票",,"1.1050","1.47","0.18","-4.74","4.94","21.56","61.79","17.68","21.83","10.50",""
"001849","前海开源强势共识100强股票",,"1.6690","0.97","0.36","5.30","17.95","39.08","109.15","66.07","38.51","66.90",""
"001825","建信中国制造2025",,"2.0017","2.90","1.95","27.57","39.66","82.40","168.14","99.77","81.63","100.17",""
"001790","国泰智能汽车股票",,"2.2670","4.37","2.53","40.55","61.70","110.10","221.10","130.39","109.52","126.70",""
"001781","建信现代服务业股票",,"2.0890","3.06","3.78","24.57","27.07","69.98","148.39","69.98","69.15","108.90",""
"001766","上投摩根医疗健康股票",,"2.5191","1.09","1.30","10.68","13.88","79.42","200.61","187.24","76.65","151.91",""
"001764","广发沪港深新机遇股票",,"1.6810","1.82","1.45","8.87","25.73","60.25","101.32","44.04","59.64","87.72",""
"001749","招商中国机遇股票",,"2.1750","2.16","1.87","23.65","37.40","98.09","188.84","","97.01","117.50",""
"001736","圆信永丰优加生活",,"3.0300","1.75","1.34","20.91","39.12","86.23","149.79","100.26","84.42","203.00",""
"001733","泰达宏利量化股票",,"1.3900","1.46","2.13","10.49","28.94","35.48","76.17","26.02","34.95","39.00",""
"001726","汇添富新兴消费股票",,"1.8080","2.67","2.15","10.99","20.37","58.60","137.89","65.11","57.22","80.80",""
"001725","汇添富高端制造股票",,"2.3180","1.98","2.34","7.71","33.99","59.86","113.64","70.57","59.09","131.80",""
"001719","工银国家战略股票",,"1.8300","2.01","1.61","14.95","20.87","38.01","139.53","69.44","38.32","83.00",""
"001718","工银物流产业股票",,"2.9420","2.37","2.94","22.99","59.63","72.25","157.62","119.55","71.65","194.20",""
"001717","工银前沿医疗股票A",,"3.7780","1.42","2.08","11.41","12.07","101.17","233.45","169.09","96.98","277.80",""
"001714","工银文体产业股票A",,"3.2690","1.68","2.51","13.98","32.56","77.47","178.64","150.33","76.89","269.48",""
"001707","诺安高端制造股票",,"1.5440","2.52","1.58","21.67","36.04","32.08","100.78","61.51","31.29","54.40",""
"001705","泓德战略转型股票",,"2.0059","2.00","1.68","20.58","49.60","94.41","190.28","123.75","94.08","179.40",""
"001703","银华沪港深增长股票",,"2.7670","2.25","3.17","21.47","38.07","65.10","137.92","95.13","65.00","194.42",""
"001696","南方智造股票",,"1.7680","1.43","1.61","10.78","21.91","71.24","162.66","97.68","70.22","106.97",""
"001692","南方国策动力",,"2.2410","2.61","3.13","8.79","23.95","63.70","165.21","110.62","61.92","129.55",""
"001685","汇添富沪港深新价值股票",,"1.5570","3.94","2.84","11.29","19.40","41.55","65.29","18.49","41.42","55.70",""
"001678","英大国企改革主题股票",,"1.6490","0.83","-0.82","4.16","35.45","31.58","63.15","","31.55","64.90",""
"001677","中银战略新兴产业股票A",,"2.5770","3.20","2.79","14.03","26.57","63.52","155.91","93.61","62.38","157.70",""
"001672","国寿安保智慧生活股票",,"1.7530","1.33","0.75","8.48","28.84","52.98","117.43","53.75","53.36","107.70",""
"001663","中银互联网+股票",,"1.2520","2.37","1.38","-2.49","-4.43","13.51","67.38","15.93","13.30","25.20",""
"001651","工银新蓝筹股票",,"2.5450","1.15","1.56","14.33","39.22","60.57","120.73","83.89","60.16","154.50",""
"001645","国泰大健康股票",,"2.6740","1.67","-0.67","-5.66","5.81","53.64","177.85","112.70","53.00","229.25",""
"001644","汇丰晋信智造先锋股票C",,"2.8836","2.67","0.62","43.91","60.82","125.21","285.25","179.26","122.57","188.27",""
"001643","汇丰晋信智造先锋股票A",,"2.9573","2.67","0.63","44.08","61.21","126.32","288.81","183.27","123.67","195.64",""
"001638","前海开源优势蓝筹股票C",,"1.9110","1.33","2.52","11.43","26.06","33.82","108.17","43.15","33.82","91.10",""
"001637","嘉实腾讯自选股大数据策略股票",,"1.5530","1.50","1.11","2.31","12.05","34.23","92.20","40.29","33.76","55.30",""
"001632","天弘中证食品饮料指数C",,"3.4786","2.35","2.45","23.33","49.51","90.33","205.30","148.14","89.67","266.13",""
"001631","天弘中证食品饮料指数A",,"3.5205","2.36","2.46","23.40","49.67","90.70","206.53","149.70","90.05","270.53",""
"001630","天弘中证计算机ETF联接C",,"0.8829","1.44","0.59","-3.13","-3.50","17.49","73.80","29.97","17.19","-11.71",""
"001629","天弘中证计算机ETF联接A",,"0.8937","1.45","0.61","-3.07","-3.39","17.73","74.55","30.79","17.42","-10.63",""
"001628","招商体育文化休闲股票",,"1.4090","1.81","2.77","6.50","17.81","46.77","119.13","66.16","45.86","40.90",""
"001626","国泰央企改革股票",,"2.3160","1.45","2.61","16.03","31.07","65.19","151.19","74.66","64.02","131.60",""
"001618","天弘中证电子ETF联接C",,"1.4520","1.30","0.38","5.20","8.77","37.96","130.77","44.03","37.62","45.20",""
"001617","天弘中证电子ETF联接A",,"1.4708","1.29","0.38","5.25","8.88","38.23","131.70","44.93","37.88","47.08",""
"001616","嘉实环保低碳股票",,"3.3340","3.00","3.19","28.68","52.80","107.86","220.58","114.96","109.03","233.40",""
"001605","国富沪港深成长精选股票",,"2.4840","1.72","1.89","16.51","33.69","65.82","158.48","115.81","65.71","148.40",""
