净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2014-04-02,1.084,1.084,-2.34,开放申购,开放赎回,nan
2014-04-03,1.087,1.087,0.28,开放申购,开放赎回,nan
2014-04-04,1.095,1.095,0.74,开放申购,开放赎回,nan
2014-04-08,1.094,1.094,-0.09,开放申购,开放赎回,nan
2014-04-09,1.114,1.114,1.83,开放申购,开放赎回,nan
2014-04-10,1.124,1.124,0.9,开放申购,开放赎回,nan
2014-04-11,1.101,1.101,-2.05,开放申购,开放赎回,nan
2014-04-14,1.094,1.094,-0.64,开放申购,开放赎回,nan
2014-04-15,1.093,1.093,-0.09,开放申购,开放赎回,nan
2014-04-16,1.088,1.088,-0.46,开放申购,开放赎回,nan
2014-04-17,1.087,1.087,-0.09,开放申购,开放赎回,nan
2014-04-18,1.087,1.087,0.0,开放申购,开放赎回,nan
2014-04-21,1.081,1.081,-0.55,开放申购,开放赎回,nan
2014-04-22,1.057,1.057,-2.22,开放申购,开放赎回,nan
2014-04-23,1.048,1.048,-0.85,开放申购,开放赎回,nan
2014-04-24,1.037,1.037,-1.05,开放申购,开放赎回,nan
2014-04-25,1.021,1.021,-1.54,开放申购,开放赎回,nan
2014-04-28,0.999,0.999,-2.15,开放申购,开放赎回,nan
2014-04-29,1.003,1.003,0.4,开放申购,开放赎回,nan
2014-04-30,1.02,1.02,1.69,开放申购,开放赎回,nan
2014-05-05,1.05,1.05,2.94,开放申购,开放赎回,nan
2014-05-06,1.061,1.061,1.05,开放申购,开放赎回,nan
2014-05-07,1.04,1.04,-1.98,开放申购,开放赎回,nan
2014-05-08,1.035,1.035,-0.48,开放申购,开放赎回,nan
2014-05-09,1.014,1.014,-2.03,开放申购,开放赎回,nan
2014-05-12,1.027,1.027,1.28,开放申购,开放赎回,nan
2014-05-13,1.033,1.033,0.58,开放申购,开放赎回,nan
2014-05-14,1.038,1.038,0.48,开放申购,开放赎回,nan
2014-05-15,1.015,1.015,-2.22,开放申购,开放赎回,nan
2014-05-16,0.992,0.992,-2.27,开放申购,开放赎回,nan
2014-05-19,0.992,0.992,0.0,开放申购,开放赎回,nan
2014-05-20,1.006,1.006,1.41,开放申购,开放赎回,nan
2014-05-21,1.014,1.014,0.8,开放申购,开放赎回,nan
2014-05-22,1.02,1.02,0.59,开放申购,开放赎回,nan
2014-05-23,1.052,1.052,3.14,开放申购,开放赎回,nan
2014-05-26,1.074,1.074,2.09,开放申购,开放赎回,nan
2014-05-27,1.075,1.075,0.09,开放申购,开放赎回,nan
2014-05-28,1.109,1.109,3.16,开放申购,开放赎回,nan
2014-05-29,1.105,1.105,-0.36,开放申购,开放赎回,nan
2014-05-30,1.108,1.108,0.27,开放申购,开放赎回,nan
2014-06-03,1.1,1.1,-0.72,开放申购,开放赎回,nan
2014-06-04,1.098,1.098,-0.18,开放申购,开放赎回,nan
2014-06-05,1.114,1.114,1.46,开放申购,开放赎回,nan
2014-06-06,1.112,1.112,-0.18,开放申购,开放赎回,nan
2014-06-09,1.111,1.111,-0.09,开放申购,开放赎回,nan
2014-06-10,1.136,1.136,2.25,开放申购,开放赎回,nan
2014-06-11,1.137,1.137,0.09,开放申购,开放赎回,nan
2014-06-12,1.145,1.145,0.7,开放申购,开放赎回,nan
2014-06-13,1.152,1.152,0.61,开放申购,开放赎回,nan
2014-06-16,1.169,1.169,1.48,开放申购,开放赎回,nan
2014-06-17,1.162,1.162,-0.6,开放申购,开放赎回,nan
2014-06-18,1.153,1.153,-0.77,开放申购,开放赎回,nan
2014-06-19,1.13,1.13,-1.99,开放申购,开放赎回,nan
2014-06-20,1.135,1.135,0.44,开放申购,开放赎回,nan
2014-06-23,1.153,1.153,1.59,开放申购,开放赎回,nan
2014-06-24,1.168,1.168,1.3,开放申购,开放赎回,nan
2014-06-25,1.159,1.159,-0.77,开放申购,开放赎回,nan
2014-06-26,1.18,1.18,1.81,开放申购,开放赎回,nan
2014-06-27,1.19,1.19,0.85,开放申购,开放赎回,nan
2014-06-30,1.208,1.208,1.51,开放申购,开放赎回,nan
2014-07-01,1.196,1.196,-0.99,开放申购,开放赎回,nan
2014-07-02,1.208,1.208,1.0,开放申购,开放赎回,nan
2014-07-03,1.209,1.209,0.08,开放申购,开放赎回,nan
2014-07-04,1.207,1.207,-0.17,开放申购,开放赎回,nan
2014-07-07,1.213,1.213,0.5,开放申购,开放赎回,nan
2014-07-08,1.219,1.219,0.49,开放申购,开放赎回,nan
2014-07-09,1.21,1.21,-0.74,开放申购,开放赎回,nan
2014-07-10,1.21,1.21,0.0,开放申购,开放赎回,nan
2014-07-11,1.212,1.212,0.17,开放申购,开放赎回,nan
2014-07-14,1.22,1.22,0.66,开放申购,开放赎回,nan
2014-07-15,1.215,1.215,-0.41,开放申购,开放赎回,nan
2014-07-16,1.201,1.201,-1.15,开放申购,开放赎回,nan
2014-07-17,1.2,1.2,-0.08,开放申购,开放赎回,nan
2014-07-18,1.202,1.202,0.17,开放申购,开放赎回,nan
2014-07-21,1.208,1.208,0.5,开放申购,开放赎回,nan
2014-07-22,1.236,1.236,2.32,开放申购,开放赎回,nan
2014-07-23,1.225,1.225,-0.89,开放申购,开放赎回,nan
2014-07-24,1.224,1.224,-0.08,限制大额申购,开放赎回,nan
2014-07-25,1.222,1.222,-0.16,限制大额申购,开放赎回,nan
2014-07-28,1.23,1.23,0.65,限制大额申购,开放赎回,nan
2014-07-29,1.249,1.249,1.54,限制大额申购,开放赎回,nan
2014-07-30,1.256,1.256,0.56,限制大额申购,开放赎回,nan
2014-07-31,1.26,1.26,0.32,限制大额申购,开放赎回,nan
2014-08-01,1.243,1.243,-1.35,限制大额申购,开放赎回,nan
2014-08-04,1.249,1.249,0.48,限制大额申购,开放赎回,nan
2014-08-05,1.253,1.253,0.32,限制大额申购,开放赎回,nan
2014-08-06,1.258,1.258,0.4,限制大额申购,开放赎回,nan
2014-08-07,1.251,1.251,-0.56,限制大额申购,开放赎回,nan
2014-08-08,1.265,1.265,1.12,限制大额申购,开放赎回,nan
2014-08-11,1.275,1.275,0.79,限制大额申购,开放赎回,nan
2014-08-12,1.279,1.279,0.31,限制大额申购,开放赎回,nan
2014-08-13,1.279,1.279,0.0,限制大额申购,开放赎回,nan
2014-08-14,1.283,1.283,0.31,限制大额申购,开放赎回,nan
2014-08-15,1.297,1.297,1.09,限制大额申购,开放赎回,nan
2014-08-18,1.321,1.321,1.85,限制大额申购,开放赎回,nan
2014-08-19,1.313,1.313,-0.61,限制大额申购,开放赎回,nan
2014-08-20,1.309,1.309,-0.3,限制大额申购,开放赎回,nan
2014-08-21,1.303,1.303,-0.46,限制大额申购,开放赎回,nan
2014-08-22,1.312,1.312,0.69,限制大额申购,开放赎回,nan
2014-08-25,1.303,1.303,-0.69,限制大额申购,开放赎回,nan
2014-08-26,1.28,1.28,-1.77,限制大额申购,开放赎回,nan
2014-08-27,1.288,1.288,0.63,限制大额申购,开放赎回,nan
2014-08-28,1.276,1.276,-0.93,限制大额申购,开放赎回,nan
2014-08-29,1.292,1.292,1.25,限制大额申购,开放赎回,nan
2014-09-01,1.317,1.317,1.94,限制大额申购,开放赎回,nan
2014-09-02,1.344,1.344,2.05,限制大额申购,开放赎回,nan
2014-09-03,1.35,1.35,0.45,限制大额申购,开放赎回,nan
2014-09-04,1.373,1.373,1.7,限制大额申购,开放赎回,nan
2014-09-05,1.372,1.372,-0.07,限制大额申购,开放赎回,nan
2014-09-09,1.38,1.38,0.58,限制大额申购,开放赎回,nan
2014-09-10,1.382,1.382,0.14,限制大额申购,开放赎回,nan
2014-09-11,1.378,1.378,-0.29,限制大额申购,开放赎回,nan
2014-09-12,1.392,1.392,1.02,限制大额申购,开放赎回,nan
2014-09-15,1.411,1.411,1.36,限制大额申购,开放赎回,nan
2014-09-16,1.372,1.372,-2.76,限制大额申购,开放赎回,nan
2014-09-17,1.373,1.373,0.07,限制大额申购,开放赎回,nan
2014-09-18,1.39,1.39,1.24,限制大额申购,开放赎回,nan
2014-09-19,1.423,1.423,2.37,限制大额申购,开放赎回,nan
2014-09-22,1.428,1.428,0.35,限制大额申购,开放赎回,nan
2014-09-23,1.449,1.449,1.47,限制大额申购,开放赎回,nan
2014-09-24,1.455,1.455,0.41,限制大额申购,开放赎回,nan
2014-09-25,1.466,1.466,0.76,限制大额申购,开放赎回,nan
2014-09-26,1.464,1.464,-0.14,限制大额申购,开放赎回,nan
2014-09-29,1.47,1.47,0.41,限制大额申购,开放赎回,nan
2014-09-30,1.47,1.47,0.0,限制大额申购,开放赎回,nan
2014-10-08,1.491,1.491,1.43,限制大额申购,开放赎回,nan
2014-10-09,1.481,1.481,-0.67,限制大额申购,开放赎回,nan
2014-10-10,1.47,1.47,-0.74,限制大额申购,开放赎回,nan
2014-10-13,1.469,1.469,-0.07,限制大额申购,开放赎回,nan
2014-10-14,1.469,1.469,0.0,限制大额申购,开放赎回,nan
2014-10-15,1.496,1.496,1.84,限制大额申购,开放赎回,nan
2014-10-16,1.497,1.497,0.07,限制大额申购,开放赎回,nan
2014-10-17,1.484,1.484,-0.87,限制大额申购,开放赎回,nan
2014-10-20,1.498,1.498,0.94,限制大额申购,开放赎回,nan
2014-10-21,1.486,1.486,-0.8,限制大额申购,开放赎回,nan
2014-10-22,1.471,1.471,-1.01,限制大额申购,开放赎回,nan
2014-10-23,1.441,1.441,-2.04,限制大额申购,开放赎回,nan
2014-10-24,1.441,1.441,0.0,限制大额申购,开放赎回,nan
2014-10-27,1.46,1.46,1.32,限制大额申购,开放赎回,nan
2014-10-28,1.495,1.495,2.4,限制大额申购,开放赎回,nan
2014-10-29,1.518,1.518,1.54,限制大额申购,开放赎回,nan
2014-10-30,1.52,1.52,0.13,限制大额申购,开放赎回,nan
2014-10-31,1.51,1.51,-0.66,限制大额申购,开放赎回,nan
2014-11-03,1.522,1.522,0.79,限制大额申购,开放赎回,nan
2014-11-04,1.519,1.519,-0.2,限制大额申购,开放赎回,nan
2014-11-05,1.513,1.513,-0.4,限制大额申购,开放赎回,nan
2014-11-06,1.547,1.547,2.25,限制大额申购,开放赎回,nan
2014-11-07,1.538,1.538,-0.58,限制大额申购,开放赎回,nan
2014-11-10,1.559,1.559,1.37,限制大额申购,开放赎回,nan
2014-11-11,1.517,1.517,-2.69,限制大额申购,开放赎回,nan
2014-11-12,1.546,1.546,1.91,限制大额申购,开放赎回,nan
2014-11-13,1.538,1.538,-0.52,限制大额申购,开放赎回,nan
2014-11-14,1.513,1.513,-1.63,限制大额申购,开放赎回,nan
2014-11-17,1.521,1.521,0.53,限制大额申购,开放赎回,nan
2014-11-18,1.515,1.515,-0.39,限制大额申购,开放赎回,nan
2014-11-19,1.515,1.515,0.0,限制大额申购,开放赎回,nan
2014-11-20,1.513,1.513,-0.13,限制大额申购,开放赎回,nan
2014-11-21,1.537,1.537,1.59,限制大额申购,开放赎回,nan
2014-11-24,1.558,1.558,1.37,限制大额申购,开放赎回,nan
2014-11-25,1.58,1.58,1.41,限制大额申购,开放赎回,nan
2014-11-26,1.604,1.604,1.52,限制大额申购,开放赎回,nan
2014-11-27,1.637,1.637,2.06,限制大额申购,开放赎回,nan
2014-11-28,1.665,1.665,1.71,限制大额申购,开放赎回,nan
2014-12-01,1.667,1.667,0.12,限制大额申购,开放赎回,nan
2014-12-02,1.713,1.713,2.76,限制大额申购,开放赎回,nan
2014-12-03,1.734,1.734,1.23,限制大额申购,开放赎回,nan
2014-12-04,1.773,1.773,2.25,限制大额申购,开放赎回,nan
2014-12-05,1.78,1.78,0.39,限制大额申购,开放赎回,nan
2014-12-08,1.791,1.791,0.62,限制大额申购,开放赎回,nan
2014-12-09,1.652,1.652,-7.76,限制大额申购,开放赎回,nan
2014-12-10,1.709,1.709,3.45,限制大额申购,开放赎回,nan
2014-12-11,1.725,1.725,0.94,限制大额申购,开放赎回,nan
2014-12-12,1.764,1.764,2.26,限制大额申购,开放赎回,nan
2014-12-15,1.828,1.828,3.63,限制大额申购,开放赎回,nan
2014-12-16,1.856,1.856,1.53,限制大额申购,开放赎回,nan
2014-12-17,1.877,1.877,1.13,限制大额申购,开放赎回,nan
2014-12-18,1.901,1.901,1.28,限制大额申购,开放赎回,nan
2014-12-19,1.896,1.896,-0.26,限制大额申购,开放赎回,nan
2014-12-22,1.793,1.793,-5.43,限制大额申购,开放赎回,nan
2014-12-23,1.745,1.745,-2.68,限制大额申购,开放赎回,nan
2014-12-24,1.742,1.742,-0.17,限制大额申购,开放赎回,nan
2014-12-25,1.771,1.771,1.66,限制大额申购,开放赎回,nan
2014-12-26,1.778,1.778,0.4,限制大额申购,开放赎回,nan
2014-12-29,1.695,1.695,-4.67,限制大额申购,开放赎回,nan
2014-12-30,1.635,1.635,-3.54,限制大额申购,开放赎回,nan
2014-12-31,1.653,1.653,1.1,限制大额申购,开放赎回,nan
2015-01-05,1.613,1.613,-2.42,限制大额申购,开放赎回,nan
2015-01-06,1.655,1.655,2.6,限制大额申购,开放赎回,nan
2015-01-07,1.653,1.653,-0.12,限制大额申购,开放赎回,nan
2015-01-08,1.659,1.659,0.36,限制大额申购,开放赎回,nan
2015-01-09,1.659,1.659,0.0,限制大额申购,开放赎回,nan
2015-01-12,1.712,1.712,3.19,限制大额申购,开放赎回,nan
2015-01-13,1.729,1.729,0.99,限制大额申购,开放赎回,nan
2015-01-14,1.707,1.707,-1.27,限制大额申购,开放赎回,nan
2015-01-15,1.742,1.742,2.05,限制大额申购,开放赎回,nan
2015-01-16,1.796,1.796,3.1,限制大额申购,开放赎回,nan
2015-01-19,1.782,1.782,-0.78,限制大额申购,开放赎回,nan
2015-01-20,1.871,1.871,4.99,限制大额申购,开放赎回,nan
2015-01-21,1.89,1.89,1.02,限制大额申购,开放赎回,nan
2015-01-22,1.897,1.897,0.37,限制大额申购,开放赎回,nan
2015-01-23,1.836,1.836,-3.22,限制大额申购,开放赎回,nan
2015-01-26,1.864,1.864,1.53,限制大额申购,开放赎回,nan
2015-01-27,1.858,1.858,-0.32,限制大额申购,开放赎回,nan
2015-01-28,1.824,1.824,-1.83,限制大额申购,开放赎回,nan
2015-01-29,1.82,1.82,-0.22,限制大额申购,开放赎回,nan
2015-01-30,1.77,1.77,-2.75,限制大额申购,开放赎回,nan
2015-02-02,1.766,1.766,-0.23,限制大额申购,开放赎回,nan
2015-02-03,1.834,1.834,3.85,限制大额申购,开放赎回,nan
2015-02-04,1.85,1.85,0.87,限制大额申购,开放赎回,nan
2015-02-05,1.843,1.843,-0.38,限制大额申购,开放赎回,nan
2015-02-06,1.791,1.791,-2.82,限制大额申购,开放赎回,nan
2015-02-09,1.783,1.783,-0.45,限制大额申购,开放赎回,nan
2015-02-10,1.822,1.822,2.19,限制大额申购,开放赎回,nan
2015-02-11,1.873,1.873,2.8,限制大额申购,开放赎回,nan
2015-02-12,1.902,1.902,1.55,限制大额申购,开放赎回,nan
2015-02-13,1.964,1.964,3.26,限制大额申购,开放赎回,nan
2015-02-16,2.027,2.027,3.21,限制大额申购,开放赎回,nan
2015-02-17,2.043,2.043,0.79,暂停申购,开放赎回,nan
2015-02-25,1.979,1.979,-3.13,暂停申购,开放赎回,nan
2015-02-26,1.987,1.987,0.4,暂停申购,开放赎回,nan
2015-02-27,2.017,2.017,1.51,暂停申购,开放赎回,nan
2015-03-02,2.065,2.065,2.38,暂停申购,开放赎回,nan
2015-03-03,2.033,2.033,-1.55,暂停申购,开放赎回,nan
2015-03-04,2.062,2.062,1.43,暂停申购,开放赎回,nan
2015-03-05,2.051,2.051,-0.53,暂停申购,开放赎回,nan
2015-03-06,1.987,1.987,-3.12,暂停申购,开放赎回,nan
2015-03-09,2.026,2.026,1.96,暂停申购,开放赎回,nan
2015-03-10,2.056,2.056,1.48,暂停申购,开放赎回,nan
2015-03-11,2.059,2.059,0.15,暂停申购,开放赎回,nan
2015-03-12,2.011,2.011,-2.33,暂停申购,开放赎回,nan
2015-03-13,2.063,2.063,2.59,暂停申购,开放赎回,nan
2015-03-16,2.148,2.148,4.12,暂停申购,开放赎回,nan
2015-03-17,2.175,2.175,1.26,暂停申购,开放赎回,nan
2015-03-18,2.24,2.24,2.99,暂停申购,开放赎回,nan
2015-03-19,2.266,2.266,1.16,暂停申购,开放赎回,nan
2015-03-20,2.302,2.302,1.59,暂停申购,开放赎回,nan
2015-03-23,2.416,2.416,4.95,暂停申购,开放赎回,nan
2015-03-24,2.455,2.455,1.61,暂停申购,开放赎回,nan
2015-03-25,2.482,2.482,1.1,暂停申购,开放赎回,nan
2015-03-26,2.382,2.382,-4.03,暂停申购,开放赎回,nan
2015-03-27,2.411,2.411,1.22,暂停申购,开放赎回,nan
2015-03-30,2.353,2.353,-2.41,暂停申购,开放赎回,nan
2015-03-31,2.382,2.382,1.23,暂停申购,开放赎回,nan
2015-04-01,2.452,2.452,2.94,暂停申购,开放赎回,nan
2015-04-02,2.53,2.53,3.18,暂停申购,开放赎回,nan
2015-04-03,2.567,2.567,1.46,暂停申购,开放赎回,nan
2015-04-07,2.615,2.615,1.87,暂停申购,开放赎回,nan
2015-04-08,2.565,2.565,-1.91,暂停申购,开放赎回,nan
2015-04-09,2.583,2.583,0.7,暂停申购,开放赎回,nan
2015-04-10,2.634,2.634,1.97,暂停申购,开放赎回,nan
2015-04-13,2.642,2.642,0.3,暂停申购,开放赎回,nan
2015-04-14,2.646,2.646,0.15,暂停申购,开放赎回,nan
2015-04-15,2.482,2.482,-6.2,暂停申购,开放赎回,nan
2015-04-16,2.492,2.492,0.4,暂停申购,开放赎回,nan
2015-04-17,2.498,2.498,0.24,暂停申购,开放赎回,nan
2015-04-20,2.414,2.414,-3.36,暂停申购,开放赎回,nan
2015-04-21,2.546,2.546,5.47,暂停申购,开放赎回,nan
2015-04-22,2.635,2.635,3.5,暂停申购,开放赎回,nan
2015-04-23,2.735,2.735,3.8,暂停申购,开放赎回,nan
2015-04-24,2.766,2.766,1.13,暂停申购,开放赎回,nan
2015-04-27,2.793,2.793,0.98,暂停申购,开放赎回,nan
2015-04-28,2.752,2.752,-1.47,暂停申购,开放赎回,nan
2015-04-29,2.876,2.876,4.51,暂停申购,开放赎回,nan
2015-04-30,2.942,2.942,2.29,暂停申购,开放赎回,nan
2015-05-04,2.894,2.894,-1.63,暂停申购,开放赎回,nan
2015-05-05,2.811,2.811,-2.87,暂停申购,开放赎回,nan
2015-05-06,2.867,2.867,1.99,暂停申购,开放赎回,nan
2015-05-07,2.868,2.868,0.03,暂停申购,开放赎回,nan
2015-05-08,3.088,3.088,7.67,暂停申购,开放赎回,nan
2015-05-11,3.285,3.285,6.38,暂停申购,开放赎回,nan
2015-05-12,3.367,3.367,2.5,暂停申购,开放赎回,nan
2015-05-13,3.311,3.311,-1.66,暂停申购,开放赎回,nan
2015-05-14,3.241,3.241,-2.11,暂停申购,开放赎回,nan
2015-05-15,3.297,3.297,1.73,暂停申购,开放赎回,nan
2015-05-18,3.462,3.462,5.0,暂停申购,开放赎回,nan
2015-05-19,3.541,3.541,2.28,暂停申购,开放赎回,nan
2015-05-20,3.636,3.636,2.68,暂停申购,开放赎回,nan
2015-05-21,3.735,3.735,2.72,暂停申购,开放赎回,nan
2015-05-22,3.699,3.699,-0.96,暂停申购,开放赎回,nan
2015-05-25,3.668,3.668,-0.84,暂停申购,开放赎回,nan
2015-05-26,3.866,3.866,5.4,暂停申购,开放赎回,nan
2015-05-27,3.925,3.925,1.53,暂停申购,开放赎回,nan
2015-05-28,3.704,3.704,-5.63,暂停申购,开放赎回,nan
2015-05-29,3.846,3.846,3.83,暂停申购,开放赎回,nan
2015-06-01,4.031,4.031,4.81,暂停申购,开放赎回,nan
2015-06-02,4.205,4.205,4.32,暂停申购,开放赎回,nan
2015-06-03,4.289,4.289,2.0,暂停申购,开放赎回,nan
2015-06-04,4.3,4.3,0.26,暂停申购,开放赎回,nan
2015-06-05,4.227,4.227,-1.7,暂停申购,开放赎回,nan
2015-06-08,4.044,4.044,-4.33,暂停申购,开放赎回,nan
2015-06-09,4.06,4.06,0.4,暂停申购,开放赎回,nan
2015-06-10,4.189,4.189,3.18,暂停申购,开放赎回,nan
2015-06-11,4.263,4.263,1.77,暂停申购,开放赎回,nan
2015-06-12,4.347,4.347,1.97,暂停申购,开放赎回,nan
2015-06-15,4.194,4.194,-3.52,暂停申购,开放赎回,nan
2015-06-16,3.95,3.95,-5.82,暂停申购,开放赎回,nan
2015-06-17,3.961,3.961,0.28,暂停申购,开放赎回,nan
2015-06-18,3.784,3.784,-4.47,暂停申购,开放赎回,nan
2015-06-19,3.538,3.538,-6.5,暂停申购,开放赎回,nan
2015-06-23,3.535,3.535,-0.08,暂停申购,开放赎回,nan
2015-06-24,3.559,3.559,0.68,暂停申购,开放赎回,nan
2015-06-25,3.384,3.384,-4.92,暂停申购,开放赎回,nan
2015-06-26,3.062,3.062,-9.52,暂停申购,开放赎回,nan
2015-06-29,2.826,2.826,-7.71,暂停申购,开放赎回,nan
2015-06-30,3.026,3.026,7.08,暂停申购,开放赎回,nan
2015-07-01,2.838,2.838,-6.21,暂停申购,开放赎回,nan
2015-07-02,2.622,2.622,-7.61,暂停申购,开放赎回,nan
2015-07-03,2.427,2.427,-7.44,暂停申购,开放赎回,nan
2015-07-06,2.305,2.305,-5.03,限制大额申购,开放赎回,nan
2015-07-07,2.154,2.154,-6.55,限制大额申购,开放赎回,nan
2015-07-08,2.054,2.054,-4.64,限制大额申购,开放赎回,nan
2015-07-09,2.158,2.158,5.06,限制大额申购,开放赎回,nan
2015-07-10,2.27,2.27,5.19,限制大额申购,开放赎回,nan
2015-07-13,2.389,2.389,5.24,限制大额申购,开放赎回,nan
2015-07-14,2.435,2.435,1.93,限制大额申购,开放赎回,nan
2015-07-15,2.319,2.319,-4.76,限制大额申购,开放赎回,nan
2015-07-16,2.368,2.368,2.11,限制大额申购,开放赎回,nan
2015-07-17,2.519,2.519,6.38,限制大额申购,开放赎回,nan
2015-07-20,2.625,2.625,4.21,限制大额申购,开放赎回,nan
2015-07-21,2.679,2.679,2.06,限制大额申购,开放赎回,nan
2015-07-22,2.734,2.734,2.05,限制大额申购,开放赎回,nan
2015-07-23,2.81,2.81,2.78,限制大额申购,开放赎回,nan
2015-07-24,2.772,2.772,-1.35,限制大额申购,开放赎回,nan
2015-07-27,2.537,2.537,-8.48,限制大额申购,开放赎回,nan
