净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-12-21,1.105,1.105,0.64,开放申购,开放赎回,nan
2016-12-22,1.104,1.104,-0.09,开放申购,开放赎回,nan
2016-12-23,1.092,1.092,-1.09,开放申购,开放赎回,nan
2016-12-26,1.096,1.096,0.37,开放申购,开放赎回,nan
2016-12-27,1.098,1.098,0.18,开放申购,开放赎回,nan
2016-12-28,1.094,1.094,-0.36,开放申购,开放赎回,nan
2016-12-29,1.092,1.092,-0.18,开放申购,开放赎回,nan
2016-12-30,1.094,1.094,0.18,开放申购,开放赎回,nan
2016-12-31,1.094,1.094,0.0,开放申购,开放赎回,nan
2017-01-03,1.106,1.106,1.1,开放申购,开放赎回,nan
2017-01-04,1.117,1.117,0.99,开放申购,开放赎回,nan
2017-01-05,1.115,1.115,-0.18,开放申购,开放赎回,nan
2017-01-06,1.106,1.106,-0.81,开放申购,开放赎回,nan
2017-01-09,1.111,1.111,0.45,开放申购,开放赎回,nan
2017-01-10,1.112,1.112,0.09,开放申购,开放赎回,nan
2017-01-11,1.104,1.104,-0.72,开放申购,开放赎回,nan
2017-01-12,1.098,1.098,-0.54,开放申购,开放赎回,nan
2017-01-13,1.092,1.092,-0.55,开放申购,开放赎回,nan
2017-01-16,1.067,1.067,-2.29,开放申购,开放赎回,nan
2017-01-17,1.079,1.079,1.12,开放申购,开放赎回,nan
2017-01-18,1.082,1.082,0.28,开放申购,开放赎回,nan
2017-01-19,1.079,1.079,-0.28,开放申购,开放赎回,nan
2017-01-20,1.092,1.092,1.2,开放申购,开放赎回,nan
2017-01-23,1.098,1.098,0.55,开放申购,开放赎回,nan
2017-01-24,1.095,1.095,-0.27,开放申购,开放赎回,nan
2017-01-25,1.099,1.099,0.37,开放申购,开放赎回,nan
2017-01-26,1.106,1.106,0.64,开放申购,开放赎回,nan
2017-02-03,1.1,1.1,-0.54,开放申购,开放赎回,nan
2017-02-06,1.105,1.105,0.45,开放申购,开放赎回,nan
2017-02-07,1.102,1.102,-0.27,开放申购,开放赎回,nan
2017-02-08,1.112,1.112,0.91,开放申购,开放赎回,nan
2017-02-09,1.117,1.117,0.45,开放申购,开放赎回,nan
2017-02-10,1.121,1.121,0.36,开放申购,开放赎回,nan
2017-02-13,1.134,1.134,1.16,开放申购,开放赎回,nan
2017-02-14,1.134,1.134,0.0,开放申购,开放赎回,nan
2017-02-15,1.127,1.127,-0.62,开放申购,开放赎回,nan
2017-02-16,1.137,1.137,0.89,开放申购,开放赎回,nan
2017-02-17,1.134,1.134,-0.26,开放申购,开放赎回,nan
2017-02-20,1.151,1.151,1.5,开放申购,开放赎回,nan
2017-02-21,1.158,1.158,0.61,开放申购,开放赎回,nan
2017-02-22,1.161,1.161,0.26,开放申购,开放赎回,nan
2017-02-23,1.157,1.157,-0.34,开放申购,开放赎回,nan
2017-02-24,1.155,1.155,-0.17,开放申购,开放赎回,nan
2017-02-27,1.145,1.145,-0.87,开放申购,开放赎回,nan
2017-02-28,1.15,1.15,0.44,开放申购,开放赎回,nan
2017-03-01,1.154,1.154,0.35,开放申购,开放赎回,nan
2017-03-02,1.149,1.149,-0.43,开放申购,开放赎回,nan
2017-03-03,1.15,1.15,0.09,开放申购,开放赎回,nan
2017-03-06,1.163,1.163,1.13,开放申购,开放赎回,nan
2017-03-07,1.167,1.167,0.34,开放申购,开放赎回,nan
2017-03-08,1.162,1.162,-0.43,开放申购,开放赎回,nan
2017-03-09,1.154,1.154,-0.69,开放申购,开放赎回,nan
2017-03-10,1.16,1.16,0.52,开放申购,开放赎回,nan
2017-03-13,1.173,1.173,1.12,开放申购,开放赎回,nan
2017-03-14,1.17,1.17,-0.26,开放申购,开放赎回,nan
2017-03-15,1.174,1.174,0.34,开放申购,开放赎回,nan
2017-03-16,1.181,1.181,0.6,开放申购,开放赎回,nan
2017-03-17,1.168,1.168,-1.1,开放申购,开放赎回,nan
2017-03-20,1.169,1.169,0.09,开放申购,开放赎回,nan
2017-03-21,1.179,1.179,0.86,开放申购,开放赎回,nan
2017-03-22,1.177,1.177,-0.17,开放申购,开放赎回,nan
2017-03-23,1.183,1.183,0.51,开放申购,开放赎回,nan
2017-03-24,1.192,1.192,0.76,开放申购,开放赎回,nan
2017-03-27,1.183,1.183,-0.76,开放申购,开放赎回,nan
2017-03-28,1.183,1.183,0.0,开放申购,开放赎回,nan
2017-03-29,1.181,1.181,-0.17,开放申购,开放赎回,nan
2017-03-30,1.164,1.164,-1.44,开放申购,开放赎回,nan
2017-03-31,1.175,1.175,0.95,开放申购,开放赎回,nan
2017-04-05,1.193,1.193,1.53,开放申购,开放赎回,nan
2017-04-06,1.194,1.194,0.08,开放申购,开放赎回,nan
2017-04-07,1.196,1.196,0.17,开放申购,开放赎回,nan
2017-04-10,1.188,1.188,-0.67,开放申购,开放赎回,nan
2017-04-11,1.19,1.19,0.17,开放申购,开放赎回,nan
2017-04-12,1.186,1.186,-0.34,开放申购,开放赎回,nan
2017-04-13,1.194,1.194,0.67,开放申购,开放赎回,nan
2017-04-14,1.18,1.18,-1.17,开放申购,开放赎回,nan
2017-04-17,1.179,1.179,-0.08,开放申购,开放赎回,nan
2017-04-18,1.178,1.178,-0.08,开放申购,开放赎回,nan
2017-04-19,1.176,1.176,-0.17,开放申购,开放赎回,nan
2017-04-20,1.181,1.181,0.43,开放申购,开放赎回,nan
2017-04-21,1.179,1.179,-0.17,开放申购,开放赎回,nan
2017-04-24,1.157,1.157,-1.87,开放申购,开放赎回,nan
2017-04-25,1.169,1.169,1.04,开放申购,开放赎回,nan
2017-04-26,1.175,1.175,0.51,开放申购,开放赎回,nan
2017-04-27,1.176,1.176,0.09,开放申购,开放赎回,nan
2017-04-28,1.173,1.173,-0.26,开放申购,开放赎回,nan
2017-05-02,1.171,1.171,-0.17,开放申购,开放赎回,nan
2017-05-03,1.167,1.167,-0.34,开放申购,开放赎回,nan
2017-05-04,1.162,1.162,-0.43,开放申购,开放赎回,nan
2017-05-05,1.148,1.148,-1.2,开放申购,开放赎回,nan
2017-05-08,1.124,1.124,-2.09,开放申购,开放赎回,nan
2017-05-09,1.128,1.128,0.36,开放申购,开放赎回,nan
2017-05-10,1.12,1.12,-0.71,开放申购,开放赎回,nan
2017-05-11,1.128,1.128,0.71,开放申购,开放赎回,nan
2017-05-12,1.133,1.133,0.44,开放申购,开放赎回,nan
2017-05-15,1.141,1.141,0.71,开放申购,开放赎回,nan
2017-05-16,1.163,1.163,1.93,开放申购,开放赎回,nan
2017-05-17,1.156,1.156,-0.6,开放申购,开放赎回,nan
2017-05-18,1.15,1.15,-0.52,开放申购,开放赎回,nan
2017-05-19,1.151,1.151,0.09,开放申购,开放赎回,nan
2017-05-22,1.151,1.151,0.0,开放申购,开放赎回,nan
2017-05-23,1.147,1.147,-0.35,开放申购,开放赎回,nan
2017-05-24,1.152,1.152,0.44,开放申购,开放赎回,nan
2017-05-25,1.164,1.164,1.04,开放申购,开放赎回,nan
2017-05-26,1.159,1.159,-0.43,开放申购,开放赎回,nan
2017-05-31,1.163,1.163,0.35,开放申购,开放赎回,nan
2017-06-01,1.156,1.156,-0.6,开放申购,开放赎回,nan
2017-06-02,1.159,1.159,0.26,开放申购,开放赎回,nan
2017-06-05,1.16,1.16,0.09,开放申购,开放赎回,nan
2017-06-06,1.17,1.17,0.86,开放申购,开放赎回,nan
2017-06-07,1.19,1.19,1.71,开放申购,开放赎回,nan
2017-06-08,1.198,1.198,0.67,开放申购,开放赎回,nan
2017-06-09,1.203,1.203,0.42,开放申购,开放赎回,nan
2017-06-12,1.205,1.205,0.17,开放申购,开放赎回,nan
2017-06-13,1.214,1.214,0.75,开放申购,开放赎回,nan
2017-06-14,1.2,1.2,-1.15,开放申购,开放赎回,nan
2017-06-15,1.204,1.204,0.33,开放申购,开放赎回,nan
2017-06-16,1.201,1.201,-0.25,开放申购,开放赎回,nan
2017-06-19,1.212,1.212,0.92,开放申购,开放赎回,nan
2017-06-20,1.214,1.214,0.17,开放申购,开放赎回,nan
2017-06-21,1.232,1.232,1.48,开放申购,开放赎回,nan
2017-06-22,1.225,1.225,-0.57,开放申购,开放赎回,nan
2017-06-23,1.246,1.246,1.71,开放申购,开放赎回,nan
2017-06-26,1.269,1.269,1.85,开放申购,开放赎回,nan
2017-06-27,1.268,1.268,-0.08,开放申购,开放赎回,nan
2017-06-28,1.255,1.255,-1.03,开放申购,开放赎回,nan
2017-06-29,1.263,1.263,0.64,开放申购,开放赎回,nan
2017-06-30,1.263,1.263,0.0,开放申购,开放赎回,nan
2017-07-03,1.255,1.255,-0.63,开放申购,开放赎回,nan
2017-07-04,1.247,1.247,-0.64,开放申购,开放赎回,nan
2017-07-05,1.263,1.263,1.28,开放申购,开放赎回,nan
2017-07-06,1.261,1.261,-0.16,开放申购,开放赎回,nan
2017-07-07,1.26,1.26,-0.08,开放申购,开放赎回,nan
2017-07-10,1.25,1.25,-0.79,开放申购,开放赎回,nan
2017-07-11,1.257,1.257,0.56,开放申购,开放赎回,nan
2017-07-12,1.254,1.254,-0.24,开放申购,开放赎回,nan
2017-07-13,1.257,1.257,0.24,开放申购,开放赎回,nan
2017-07-14,1.257,1.257,0.0,开放申购,开放赎回,nan
2017-07-17,1.226,1.226,-2.47,开放申购,开放赎回,nan
2017-07-18,1.231,1.231,0.41,开放申购,开放赎回,nan
2017-07-19,1.256,1.256,2.03,开放申购,开放赎回,nan
2017-07-20,1.267,1.267,0.88,开放申购,开放赎回,nan
2017-07-21,1.264,1.264,-0.24,开放申购,开放赎回,nan
2017-07-24,1.269,1.269,0.4,开放申购,开放赎回,nan
2017-07-25,1.259,1.259,-0.79,开放申购,开放赎回,nan
2017-07-26,1.249,1.249,-0.79,开放申购,开放赎回,nan
2017-07-27,1.254,1.254,0.4,开放申购,开放赎回,nan
2017-07-28,1.263,1.263,0.72,开放申购,开放赎回,nan
2017-07-31,1.268,1.268,0.4,开放申购,开放赎回,nan
2017-08-01,1.272,1.272,0.32,开放申购,开放赎回,nan
2017-08-02,1.27,1.27,-0.16,开放申购,开放赎回,nan
2017-08-03,1.259,1.259,-0.87,开放申购,开放赎回,nan
2017-08-04,1.249,1.249,-0.79,开放申购,开放赎回,nan
2017-08-07,1.258,1.258,0.72,开放申购,开放赎回,nan
2017-08-08,1.263,1.263,0.4,开放申购,开放赎回,nan
2017-08-09,1.269,1.269,0.48,开放申购,开放赎回,nan
2017-08-10,1.262,1.262,-0.55,开放申购,开放赎回,nan
2017-08-11,1.238,1.238,-1.9,开放申购,开放赎回,nan
2017-08-14,1.263,1.263,2.02,开放申购,开放赎回,nan
2017-08-15,1.266,1.266,0.24,开放申购,开放赎回,nan
2017-08-16,1.269,1.269,0.24,开放申购,开放赎回,nan
2017-08-17,1.273,1.273,0.32,开放申购,开放赎回,nan
2017-08-18,1.271,1.271,-0.16,开放申购,开放赎回,nan
2017-08-21,1.279,1.279,0.63,开放申购,开放赎回,nan
2017-08-22,1.279,1.279,0.0,开放申购,开放赎回,nan
2017-08-23,1.28,1.28,0.08,开放申购,开放赎回,nan
2017-08-24,1.274,1.274,-0.47,开放申购,开放赎回,nan
2017-08-25,1.287,1.287,1.02,开放申购,开放赎回,nan
2017-08-28,1.308,1.308,1.63,开放申购,开放赎回,nan
2017-08-29,1.302,1.302,-0.46,开放申购,开放赎回,nan
2017-08-30,1.307,1.307,0.38,开放申购,开放赎回,nan
2017-08-31,1.305,1.305,-0.15,开放申购,开放赎回,nan
2017-09-01,1.311,1.311,0.46,开放申购,开放赎回,nan
2017-09-04,1.321,1.321,0.76,开放申购,开放赎回,nan
2017-09-05,1.325,1.325,0.3,开放申购,开放赎回,nan
2017-09-06,1.326,1.326,0.08,开放申购,开放赎回,nan
2017-09-07,1.322,1.322,-0.3,开放申购,开放赎回,nan
2017-09-08,1.321,1.321,-0.08,开放申购,开放赎回,nan
2017-09-11,1.328,1.328,0.53,开放申购,开放赎回,nan
2017-09-12,1.327,1.327,-0.08,开放申购,开放赎回,nan
2017-09-13,1.333,1.333,0.45,开放申购,开放赎回,nan
2017-09-14,1.331,1.331,-0.15,开放申购,开放赎回,nan
2017-09-15,1.336,1.336,0.38,开放申购,开放赎回,nan
2017-09-18,1.346,1.346,0.75,开放申购,开放赎回,nan
2017-09-19,1.338,1.338,-0.59,开放申购,开放赎回,nan
2017-09-20,1.352,1.352,1.05,开放申购,开放赎回,nan
2017-09-21,1.346,1.346,-0.44,开放申购,开放赎回,nan
2017-09-22,1.347,1.347,0.07,开放申购,开放赎回,nan
2017-09-25,1.333,1.333,-1.04,开放申购,开放赎回,nan
2017-09-26,1.336,1.336,0.23,开放申购,开放赎回,nan
2017-09-27,1.346,1.346,0.75,开放申购,开放赎回,nan
2017-09-28,1.349,1.349,0.22,开放申购,开放赎回,nan
2017-09-29,1.354,1.354,0.37,开放申购,开放赎回,nan
2017-10-09,1.379,1.379,1.85,开放申购,开放赎回,nan
2017-10-10,1.385,1.385,0.44,开放申购,开放赎回,nan
2017-10-11,1.391,1.391,0.43,开放申购,开放赎回,nan
2017-10-12,1.392,1.392,0.07,开放申购,开放赎回,nan
2017-10-13,1.404,1.404,0.86,开放申购,开放赎回,nan
2017-10-16,1.394,1.394,-0.71,开放申购,开放赎回,nan
2017-10-17,1.397,1.397,0.22,开放申购,开放赎回,nan
2017-10-18,1.406,1.406,0.64,开放申购,开放赎回,nan
2017-10-19,1.395,1.395,-0.78,开放申购,开放赎回,nan
2017-10-20,1.397,1.397,0.14,开放申购,开放赎回,nan
2017-10-23,1.404,1.404,0.5,开放申购,开放赎回,nan
2017-10-24,1.416,1.416,0.85,开放申购,开放赎回,nan
2017-10-25,1.428,1.428,0.85,开放申购,开放赎回,nan
2017-10-26,1.434,1.434,0.42,开放申购,开放赎回,nan
2017-10-27,1.439,1.439,0.35,开放申购,开放赎回,nan
2017-10-30,1.434,1.434,-0.35,开放申购,开放赎回,nan
2017-10-31,1.44,1.44,0.42,开放申购,开放赎回,nan
2017-11-01,1.436,1.436,-0.28,开放申购,开放赎回,nan
2017-11-02,1.435,1.435,-0.07,开放申购,开放赎回,nan
2017-11-03,1.429,1.429,-0.42,开放申购,开放赎回,nan
2017-11-06,1.453,1.453,1.68,开放申购,开放赎回,nan
2017-11-07,1.467,1.467,0.96,开放申购,开放赎回,nan
2017-11-08,1.462,1.462,-0.34,开放申购,开放赎回,nan
2017-11-09,1.478,1.478,1.09,开放申购,开放赎回,nan
2017-11-10,1.495,1.495,1.15,开放申购,开放赎回,nan
2017-11-13,1.502,1.502,0.47,开放申购,开放赎回,nan
2017-11-14,1.485,1.485,-1.13,开放申购,开放赎回,nan
2017-11-15,1.468,1.468,-1.14,开放申购,开放赎回,nan
2017-11-16,1.482,1.482,0.95,开放申购,开放赎回,nan
2017-11-17,1.463,1.463,-1.28,开放申购,开放赎回,nan
2017-11-20,1.485,1.485,1.5,开放申购,开放赎回,nan
2017-11-21,1.521,1.521,2.42,开放申购,开放赎回,nan
2017-11-22,1.512,1.512,-0.59,开放申购,开放赎回,nan
2017-11-23,1.453,1.453,-3.9,开放申购,开放赎回,nan
2017-11-24,1.454,1.454,0.07,开放申购,开放赎回,nan
2017-11-27,1.418,1.418,-2.48,开放申购,开放赎回,nan
2017-11-28,1.43,1.43,0.85,开放申购,开放赎回,nan
2017-11-29,1.425,1.425,-0.35,开放申购,开放赎回,nan
2017-11-30,1.403,1.403,-1.54,开放申购,开放赎回,nan
2017-12-01,1.408,1.408,0.36,开放申购,开放赎回,nan
2017-12-04,1.417,1.417,0.64,开放申购,开放赎回,nan
2017-12-05,1.408,1.408,-0.64,开放申购,开放赎回,nan
2017-12-06,1.41,1.41,0.14,开放申购,开放赎回,nan
2017-12-07,1.387,1.387,-1.63,开放申购,开放赎回,nan
2017-12-08,1.406,1.406,1.37,开放申购,开放赎回,nan
2017-12-11,1.437,1.437,2.2,开放申购,开放赎回,nan
2017-12-12,1.423,1.423,-0.97,开放申购,开放赎回,nan
2017-12-13,1.44,1.44,1.19,开放申购,开放赎回,nan
2017-12-14,1.432,1.432,-0.56,开放申购,开放赎回,nan
2017-12-15,1.413,1.413,-1.33,开放申购,开放赎回,nan
2017-12-18,1.414,1.414,0.07,开放申购,开放赎回,nan
2017-12-19,1.429,1.429,1.06,开放申购,开放赎回,nan
2017-12-20,1.424,1.424,-0.35,开放申购,开放赎回,nan
2017-12-21,1.445,1.445,1.47,开放申购,开放赎回,nan
2017-12-22,1.442,1.442,-0.21,开放申购,开放赎回,nan
2017-12-25,1.435,1.435,-0.49,开放申购,开放赎回,nan
2017-12-26,1.435,1.435,0.0,开放申购,开放赎回,nan
2017-12-27,1.417,1.417,-1.25,开放申购,开放赎回,nan
2017-12-28,1.429,1.429,0.85,开放申购,开放赎回,nan
2017-12-29,1.436,1.436,0.49,开放申购,开放赎回,nan
2017-12-31,1.435,1.435,,开放申购,开放赎回,nan
2018-01-02,1.454,1.454,1.25,开放申购,开放赎回,nan
2018-01-03,1.464,1.464,0.69,开放申购,开放赎回,nan
2018-01-04,1.476,1.476,0.82,开放申购,开放赎回,nan
2018-01-05,1.477,1.477,0.07,开放申购,开放赎回,nan
2018-01-08,1.483,1.483,0.41,开放申购,开放赎回,nan
2018-01-09,1.498,1.498,1.01,开放申购,开放赎回,nan
2018-01-10,1.502,1.502,0.27,开放申购,开放赎回,nan
2018-01-11,1.501,1.501,-0.07,开放申购,开放赎回,nan
2018-01-12,1.509,1.509,0.53,开放申购,开放赎回,nan
2018-01-15,1.504,1.504,-0.33,开放申购,开放赎回,nan
2018-01-16,1.518,1.518,0.93,开放申购,开放赎回,nan
2018-01-17,1.501,1.501,-1.12,开放申购,开放赎回,nan
2018-01-18,1.505,1.505,0.27,开放申购,开放赎回,nan
2018-01-19,1.503,1.503,-0.13,开放申购,开放赎回,nan
2018-01-22,1.535,1.535,2.13,开放申购,开放赎回,nan
2018-01-23,1.545,1.545,0.65,开放申购,开放赎回,nan
2018-01-24,1.544,1.544,-0.06,开放申购,开放赎回,nan
2018-01-25,1.534,1.534,-0.65,开放申购,开放赎回,nan
2018-01-26,1.534,1.534,0.0,开放申购,开放赎回,nan
2018-01-29,1.499,1.499,-2.28,开放申购,开放赎回,nan
2018-01-30,1.484,1.484,-1.0,开放申购,开放赎回,nan
2018-01-31,1.481,1.481,-0.2,开放申购,开放赎回,nan
2018-02-01,1.45,1.45,-2.09,开放申购,开放赎回,nan
2018-02-02,1.46,1.46,0.69,开放申购,开放赎回,nan
2018-02-05,1.444,1.444,-1.1,开放申购,开放赎回,nan
2018-02-06,1.391,1.391,-3.67,开放申购,开放赎回,nan
2018-02-07,1.358,1.358,-2.37,开放申购,开放赎回,nan
2018-02-08,1.376,1.376,1.33,开放申购,开放赎回,nan
2018-02-09,1.326,1.326,-3.63,开放申购,开放赎回,nan
2018-02-12,1.365,1.365,2.94,开放申购,开放赎回,nan
2018-02-13,1.376,1.376,0.81,开放申购,开放赎回,nan
2018-02-14,1.39,1.39,1.02,开放申购,开放赎回,nan
2018-02-22,1.42,1.42,2.16,开放申购,开放赎回,nan
2018-02-23,1.419,1.419,-0.07,开放申购,开放赎回,nan
2018-02-26,1.446,1.446,1.9,开放申购,开放赎回,nan
2018-02-27,1.423,1.423,-1.59,开放申购,开放赎回,nan
2018-02-28,1.422,1.422,-0.07,开放申购,开放赎回,nan
2018-03-01,1.434,1.434,0.84,开放申购,开放赎回,nan
2018-03-02,1.422,1.422,-0.84,开放申购,开放赎回,nan
2018-03-05,1.421,1.421,-0.07,开放申购,开放赎回,nan
2018-03-06,1.44,1.44,1.34,开放申购,开放赎回,nan
2018-03-07,1.425,1.425,-1.04,开放申购,开放赎回,nan
2018-03-08,1.444,1.444,1.33,开放申购,开放赎回,nan
2018-03-09,1.464,1.464,1.39,开放申购,开放赎回,nan
2018-03-12,1.478,1.478,0.96,开放申购,开放赎回,nan
2018-03-13,1.466,1.466,-0.81,开放申购,开放赎回,nan
2018-03-14,1.458,1.458,-0.55,开放申购,开放赎回,nan
2018-03-15,1.466,1.466,0.55,开放申购,开放赎回,nan
2018-03-16,1.447,1.447,-1.3,开放申购,开放赎回,nan
2018-03-19,1.446,1.446,-0.07,开放申购,开放赎回,nan
2018-03-20,1.443,1.443,-0.21,开放申购,开放赎回,nan
2018-03-21,1.433,1.433,-0.69,开放申购,开放赎回,nan
2018-03-22,1.415,1.415,-1.26,开放申购,开放赎回,nan
2018-03-23,1.371,1.371,-3.11,开放申购,开放赎回,nan
2018-03-26,1.374,1.374,0.22,开放申购,开放赎回,nan
2018-03-27,1.393,1.393,1.38,开放申购,开放赎回,nan
2018-03-28,1.37,1.37,-1.65,开放申购,开放赎回,nan
2018-03-29,1.392,1.392,1.61,开放申购,开放赎回,nan
2018-03-30,1.396,1.396,0.29,开放申购,开放赎回,nan
2018-04-02,1.391,1.391,-0.36,开放申购,开放赎回,nan
2018-04-03,1.382,1.382,-0.65,开放申购,开放赎回,nan
2018-04-04,1.38,1.38,-0.14,开放申购,开放赎回,nan
2018-04-09,1.37,1.37,-0.72,开放申购,开放赎回,nan
2018-04-10,1.393,1.393,1.68,开放申购,开放赎回,nan
2018-04-11,1.398,1.398,0.36,开放申购,开放赎回,nan
2018-04-12,1.385,1.385,-0.93,开放申购,开放赎回,nan
2018-04-13,1.378,1.378,-0.51,开放申购,开放赎回,nan
2018-04-16,1.36,1.36,-1.31,开放申购,开放赎回,nan
2018-04-17,1.333,1.333,-1.99,开放申购,开放赎回,nan
2018-04-18,1.33,1.33,-0.23,开放申购,开放赎回,nan
2018-04-19,1.352,1.352,1.65,开放申购,开放赎回,nan
2018-04-20,1.333,1.333,-1.41,开放申购,开放赎回,nan
2018-04-23,1.331,1.331,-0.15,开放申购,开放赎回,nan
2018-04-24,1.358,1.358,2.03,开放申购,开放赎回,nan
2018-04-25,1.353,1.353,-0.37,开放申购,开放赎回,nan
2018-04-26,1.314,1.314,-2.88,开放申购,开放赎回,nan
2018-04-27,1.316,1.316,0.15,开放申购,开放赎回,nan
2018-05-02,1.321,1.321,0.38,开放申购,开放赎回,nan
2018-05-03,1.338,1.338,1.29,开放申购,开放赎回,nan
2018-05-04,1.333,1.333,-0.37,开放申购,开放赎回,nan
2018-05-07,1.359,1.359,1.95,开放申购,开放赎回,nan
2018-05-08,1.375,1.375,1.18,开放申购,开放赎回,nan
2018-05-09,1.374,1.374,-0.07,开放申购,开放赎回,nan
2018-05-10,1.38,1.38,0.44,开放申购,开放赎回,nan
2018-05-11,1.37,1.37,-0.72,开放申购,开放赎回,nan
2018-05-14,1.385,1.385,1.09,开放申购,开放赎回,nan
2018-05-15,1.391,1.391,0.43,开放申购,开放赎回,nan
2018-05-16,1.385,1.385,-0.43,开放申购,开放赎回,nan
2018-05-17,1.375,1.375,-0.72,开放申购,开放赎回,nan
2018-05-18,1.38,1.38,0.36,开放申购,开放赎回,nan
2018-05-21,1.388,1.388,0.58,开放申购,开放赎回,nan
2018-05-22,1.384,1.384,-0.29,开放申购,开放赎回,nan
2018-05-23,1.366,1.366,-1.3,开放申购,开放赎回,nan
2018-05-24,1.354,1.354,-0.88,开放申购,开放赎回,nan
2018-05-25,1.345,1.345,-0.66,开放申购,开放赎回,nan
2018-05-28,1.356,1.356,0.82,开放申购,开放赎回,nan
2018-05-29,1.342,1.342,-1.03,开放申购,开放赎回,nan
2018-05-30,1.314,1.314,-2.09,开放申购,开放赎回,nan
2018-05-31,1.346,1.346,2.44,开放申购,开放赎回,nan
2018-06-01,1.333,1.333,-0.97,开放申购,开放赎回,nan
2018-06-04,1.345,1.345,0.9,开放申购,开放赎回,nan
2018-06-05,1.367,1.367,1.64,开放申购,开放赎回,nan
2018-06-06,1.362,1.362,-0.37,开放申购,开放赎回,nan
2018-06-07,1.359,1.359,-0.22,开放申购,开放赎回,nan
2018-06-08,1.34,1.34,-1.4,开放申购,开放赎回,nan
2018-06-11,1.342,1.342,0.15,开放申购,开放赎回,nan
2018-06-12,1.362,1.362,1.49,开放申购,开放赎回,nan
2018-06-13,1.346,1.346,-1.17,开放申购,开放赎回,nan
2018-06-14,1.336,1.336,-0.74,开放申购,开放赎回,nan
2018-06-15,1.327,1.327,-0.67,开放申购,开放赎回,nan
2018-06-19,1.269,1.269,-4.37,开放申购,开放赎回,nan
2018-06-20,1.275,1.275,0.47,开放申购,开放赎回,nan
2018-06-21,1.255,1.255,-1.57,开放申购,开放赎回,nan
2018-06-22,1.266,1.266,0.88,开放申购,开放赎回,nan
2018-06-25,1.253,1.253,-1.03,开放申购,开放赎回,nan
2018-06-26,1.249,1.249,-0.32,开放申购,开放赎回,nan
2018-06-27,1.22,1.22,-2.32,开放申购,开放赎回,nan
2018-06-28,1.208,1.208,-0.98,开放申购,开放赎回,nan
2018-06-29,1.247,1.247,3.23,开放申购,开放赎回,nan
2018-06-30,1.247,1.247,,开放申购,开放赎回,nan
2018-07-02,1.213,1.213,-2.73,开放申购,开放赎回,nan
2018-07-03,1.213,1.213,0.0,开放申购,开放赎回,nan
2018-07-04,1.187,1.187,-2.14,开放申购,开放赎回,nan
2018-07-05,1.172,1.172,-1.26,开放申购,开放赎回,nan
2018-07-06,1.1808,1.1808,0.75,开放申购,开放赎回,nan
2018-07-09,1.2182,1.2182,3.17,开放申购,开放赎回,nan
2018-07-10,1.2232,1.2232,0.41,开放申购,开放赎回,nan
2018-07-11,1.2017,1.2017,-1.76,开放申购,开放赎回,nan
2018-07-12,1.2335,1.2335,2.65,开放申购,开放赎回,nan
2018-07-13,1.2408,1.2408,0.59,开放申购,开放赎回,nan
2018-07-16,1.2386,1.2386,-0.18,开放申购,开放赎回,nan
2018-07-17,1.233,1.233,-0.45,开放申购,开放赎回,nan
2018-07-18,1.2188,1.2188,-1.15,开放申购,开放赎回,nan
2018-07-19,1.2182,1.2182,-0.05,开放申购,开放赎回,nan
2018-07-20,1.2307,1.2307,1.03,开放申购,开放赎回,nan
2018-07-23,1.2365,1.2365,0.47,开放申购,开放赎回,nan
2018-07-24,1.2573,1.2573,1.68,开放申购,开放赎回,nan
2018-07-25,1.2549,1.2549,-0.19,开放申购,开放赎回,nan
2018-07-26,1.2386,1.2386,-1.3,开放申购,开放赎回,nan
2018-07-27,1.2309,1.2309,-0.62,开放申购,开放赎回,nan
2018-07-30,1.2182,1.2182,-1.03,开放申购,开放赎回,nan
2018-07-31,1.2182,1.2182,0.0,开放申购,开放赎回,nan
2018-08-01,1.1934,1.1934,-2.04,开放申购,开放赎回,nan
2018-08-02,1.1619,1.1619,-2.64,开放申购,开放赎回,nan
2018-08-03,1.1313,1.1313,-2.63,开放申购,开放赎回,nan
2018-08-06,1.11,1.11,-1.88,开放申购,开放赎回,nan
2018-08-07,1.1456,1.1456,3.21,开放申购,开放赎回,nan
2018-08-08,1.1211,1.1211,-2.14,开放申购,开放赎回,nan
2018-08-09,1.1557,1.1557,3.09,开放申购,开放赎回,nan
2018-08-10,1.1639,1.1639,0.71,开放申购,开放赎回,nan
2018-08-13,1.1651,1.1651,0.1,开放申购,开放赎回,nan
2018-08-14,1.1566,1.1566,-0.73,开放申购,开放赎回,nan
2018-08-15,1.1297,1.1297,-2.33,开放申购,开放赎回,nan
2018-08-16,1.1197,1.1197,-0.89,开放申购,开放赎回,nan
2018-08-17,1.1012,1.1012,-1.65,开放申购,开放赎回,nan
2018-08-20,1.11,1.11,0.8,开放申购,开放赎回,nan
2018-08-21,1.1332,1.1332,2.09,开放申购,开放赎回,nan
2018-08-22,1.1229,1.1229,-0.91,开放申购,开放赎回,nan
2018-08-23,1.127,1.127,0.37,开放申购,开放赎回,nan
2018-08-24,1.126,1.126,-0.09,开放申购,开放赎回,nan
2018-08-27,1.1616,1.1616,3.16,开放申购,开放赎回,nan
