净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2019-03-12,1.062,1.062,1.72,开放申购,开放赎回,nan
2019-03-13,1.05,1.05,-1.13,开放申购,开放赎回,nan
2019-03-14,1.028,1.028,-2.1,开放申购,开放赎回,nan
2019-03-15,1.039,1.039,1.07,开放申购,开放赎回,nan
2019-03-18,1.06,1.06,2.02,开放申购,开放赎回,nan
2019-03-19,1.057,1.057,-0.28,开放申购,开放赎回,nan
2019-03-20,1.052,1.052,-0.47,开放申购,开放赎回,nan
2019-03-21,1.064,1.064,1.14,开放申购,开放赎回,nan
2019-03-22,1.063,1.063,-0.09,开放申购,开放赎回,nan
2019-03-25,1.043,1.043,-1.88,开放申购,开放赎回,nan
2019-03-26,1.012,1.012,-2.97,开放申购,开放赎回,nan
2019-03-27,1.019,1.019,0.69,开放申购,开放赎回,nan
2019-03-28,1.001,1.001,-1.77,开放申购,开放赎回,nan
2019-03-29,1.047,1.047,4.6,开放申购,开放赎回,nan
2019-04-01,1.081,1.081,3.25,开放申购,开放赎回,nan
2019-04-02,1.087,1.087,0.56,开放申购,开放赎回,nan
2019-04-03,1.108,1.108,1.93,开放申购,开放赎回,nan
2019-04-04,1.117,1.117,0.81,开放申购,开放赎回,nan
2019-04-08,1.112,1.112,-0.45,开放申购,开放赎回,nan
2019-04-09,1.114,1.114,0.18,开放申购,开放赎回,nan
2019-04-10,1.114,1.114,0.0,开放申购,开放赎回,nan
2019-04-11,1.085,1.085,-2.6,开放申购,开放赎回,nan
2019-04-12,1.071,1.071,-1.29,开放申购,开放赎回,nan
2019-04-15,1.068,1.068,-0.28,开放申购,开放赎回,nan
2019-04-16,1.093,1.093,2.34,开放申购,开放赎回,nan
2019-04-17,1.101,1.101,0.73,开放申购,开放赎回,nan
2019-04-18,1.085,1.085,-1.45,开放申购,开放赎回,nan
2019-04-19,1.103,1.103,1.66,开放申购,开放赎回,nan
2019-04-22,1.07,1.07,-2.99,开放申购,开放赎回,nan
2019-04-23,1.061,1.061,-0.84,开放申购,开放赎回,nan
2019-04-24,1.063,1.063,0.19,开放申购,开放赎回,nan
2019-04-25,1.034,1.034,-2.73,开放申购,开放赎回,nan
2019-04-26,1.028,1.028,-0.58,开放申购,开放赎回,nan
2019-04-29,1.006,1.006,-2.14,开放申购,开放赎回,nan
2019-04-30,1.011,1.011,0.5,开放申购,开放赎回,nan
2019-05-06,0.941,0.941,-6.92,开放申购,开放赎回,nan
2019-05-07,0.95,0.95,0.96,开放申购,开放赎回,nan
2019-05-08,0.94,0.94,-1.05,开放申购,开放赎回,nan
2019-05-09,0.93,0.93,-1.06,开放申购,开放赎回,nan
2019-05-10,0.962,0.962,3.44,开放申购,开放赎回,nan
2019-05-13,0.944,0.944,-1.87,开放申购,开放赎回,nan
2019-05-14,0.937,0.937,-0.74,开放申购,开放赎回,nan
2019-05-15,0.955,0.955,1.92,开放申购,开放赎回,nan
2019-05-16,0.961,0.961,0.63,开放申购,开放赎回,nan
2019-05-17,0.928,0.928,-3.43,开放申购,开放赎回,nan
2019-05-20,0.926,0.926,-0.22,开放申购,开放赎回,nan
2019-05-21,0.938,0.938,1.3,开放申购,开放赎回,nan
2019-05-22,0.934,0.934,-0.43,开放申购,开放赎回,nan
2019-05-23,0.918,0.918,-1.71,开放申购,开放赎回,nan
2019-05-24,0.918,0.918,0.0,开放申购,开放赎回,nan
2019-05-27,0.935,0.935,1.85,开放申购,开放赎回,nan
2019-05-28,0.935,0.935,0.0,开放申购,开放赎回,nan
2019-05-29,0.935,0.935,0.0,开放申购,开放赎回,nan
2019-05-30,0.928,0.928,-0.75,开放申购,开放赎回,nan
2019-05-31,0.924,0.924,-0.43,开放申购,开放赎回,nan
2019-06-03,0.92,0.92,-0.43,开放申购,开放赎回,nan
2019-06-04,0.91,0.91,-1.09,开放申购,开放赎回,nan
2019-06-05,0.916,0.916,0.66,开放申购,开放赎回,nan
2019-06-06,0.906,0.906,-1.09,开放申购,开放赎回,nan
2019-06-10,0.909,0.909,0.33,开放申购,开放赎回,nan
2019-06-11,0.937,0.937,3.08,开放申购,开放赎回,nan
2019-06-12,0.929,0.929,-0.85,开放申购,开放赎回,nan
2019-06-13,0.93,0.93,0.11,开放申购,开放赎回,nan
2019-06-14,0.919,0.919,-1.18,开放申购,开放赎回,nan
2019-06-17,0.921,0.921,0.22,开放申购,开放赎回,nan
2019-06-18,0.921,0.921,0.0,开放申购,开放赎回,nan
2019-06-19,0.93,0.93,0.98,开放申购,开放赎回,nan
2019-06-20,0.958,0.958,3.01,开放申购,开放赎回,nan
2019-06-21,0.965,0.965,0.73,开放申购,开放赎回,nan
2019-06-24,0.964,0.964,-0.1,开放申购,开放赎回,nan
2019-06-25,0.964,0.964,0.0,开放申购,开放赎回,nan
2019-06-26,0.952,0.952,-1.24,开放申购,开放赎回,nan
2019-06-27,0.963,0.963,1.16,开放申购,开放赎回,nan
2019-06-28,0.958,0.958,-0.52,开放申购,开放赎回,nan
2019-06-30,0.958,0.958,,开放申购,开放赎回,nan
2019-07-01,0.977,0.977,1.98,开放申购,开放赎回,nan
2019-07-02,0.973,0.973,-0.41,开放申购,开放赎回,nan
2019-07-03,0.963,0.963,-1.03,开放申购,开放赎回,nan
2019-07-04,0.944,0.944,-1.97,开放申购,开放赎回,nan
2019-07-05,0.95,0.95,0.64,开放申购,开放赎回,nan
2019-07-08,0.92,0.92,-3.16,开放申购,开放赎回,nan
2019-07-09,0.923,0.923,0.33,开放申购,开放赎回,nan
2019-07-10,0.917,0.917,-0.65,开放申购,开放赎回,nan
2019-07-11,0.924,0.924,0.76,开放申购,开放赎回,nan
2019-07-12,0.928,0.928,0.43,开放申购,开放赎回,nan
2019-07-15,0.934,0.934,0.65,开放申购,开放赎回,nan
2019-07-16,0.935,0.935,0.11,开放申购,开放赎回,nan
2019-07-17,0.934,0.934,-0.11,开放申购,开放赎回,nan
2019-07-18,0.927,0.927,-0.75,开放申购,开放赎回,nan
2019-07-19,0.954,0.954,2.91,开放申购,开放赎回,nan
2019-07-22,0.97,0.97,1.68,开放申购,开放赎回,nan
2019-07-23,0.968,0.968,-0.21,开放申购,开放赎回,nan
2019-07-24,0.972,0.972,0.41,开放申购,开放赎回,nan
2019-07-25,0.974,0.974,0.21,开放申购,开放赎回,nan
2019-07-26,0.968,0.968,-0.62,开放申购,开放赎回,nan
2019-07-29,0.961,0.961,-0.72,开放申购,开放赎回,nan
2019-07-30,0.973,0.973,1.25,开放申购,开放赎回,nan
2019-07-31,0.962,0.962,-1.13,开放申购,开放赎回,nan
2019-08-01,0.946,0.946,-1.66,开放申购,开放赎回,nan
2019-08-02,0.937,0.937,-0.95,开放申购,开放赎回,nan
2019-08-05,0.94,0.94,0.32,开放申购,开放赎回,nan
2019-08-06,0.929,0.929,-1.17,开放申购,开放赎回,nan
2019-08-07,0.938,0.938,0.97,开放申购,开放赎回,nan
2019-08-08,0.939,0.939,0.11,开放申购,开放赎回,nan
2019-08-09,0.929,0.929,-1.07,开放申购,开放赎回,nan
2019-08-12,0.938,0.938,0.97,开放申购,开放赎回,nan
2019-08-13,0.941,0.941,0.32,开放申购,开放赎回,nan
2019-08-14,0.936,0.936,-0.53,开放申购,开放赎回,nan
2019-08-15,0.939,0.939,0.32,开放申购,开放赎回,nan
2019-08-16,0.94,0.94,0.11,开放申购,开放赎回,nan
2019-08-19,0.957,0.957,1.81,开放申购,开放赎回,nan
2019-08-20,0.957,0.957,0.0,开放申购,开放赎回,nan
2019-08-21,0.96,0.96,0.31,开放申购,开放赎回,nan
2019-08-22,0.956,0.956,-0.42,开放申购,开放赎回,nan
2019-08-23,0.949,0.949,-0.73,开放申购,开放赎回,nan
2019-08-26,0.94,0.94,-0.95,开放申购,开放赎回,nan
2019-08-27,0.955,0.955,1.6,开放申购,开放赎回,nan
2019-08-28,0.948,0.948,-0.73,开放申购,开放赎回,nan
2019-08-29,0.941,0.941,-0.74,开放申购,开放赎回,nan
2019-08-30,0.939,0.939,-0.21,开放申购,开放赎回,nan
2019-09-02,0.958,0.958,2.02,开放申购,开放赎回,nan
2019-09-03,0.958,0.958,0.0,开放申购,开放赎回,nan
2019-09-04,0.977,0.977,1.98,开放申购,开放赎回,nan
2019-09-05,0.995,0.995,1.84,开放申购,开放赎回,nan
2019-09-06,1.001,1.001,0.6,开放申购,开放赎回,nan
2019-09-09,1.018,1.018,1.7,开放申购,开放赎回,nan
2019-09-10,1.017,1.017,-0.1,开放申购,开放赎回,nan
2019-09-11,1.013,1.013,-0.39,开放申购,开放赎回,nan
2019-09-12,1.034,1.034,2.07,开放申购,开放赎回,nan
2019-09-16,1.024,1.024,-0.97,开放申购,开放赎回,nan
2019-09-17,1.001,1.001,-2.25,开放申购,开放赎回,nan
2019-09-18,0.998,0.998,-0.3,开放申购,开放赎回,nan
2019-09-19,1.007,1.007,0.9,开放申购,开放赎回,nan
2019-09-20,1.002,1.002,-0.5,开放申购,开放赎回,nan
2019-09-23,0.994,0.994,-0.8,开放申购,开放赎回,nan
2019-09-24,0.995,0.995,0.1,开放申购,开放赎回,nan
2019-09-25,0.985,0.985,-1.01,开放申购,开放赎回,nan
2019-09-26,0.974,0.974,-1.12,开放申购,开放赎回,nan
2019-09-27,0.978,0.978,0.41,开放申购,开放赎回,nan
2019-09-30,0.956,0.956,-2.25,开放申购,开放赎回,nan
2019-10-08,0.957,0.957,0.1,开放申购,开放赎回,nan
2019-10-09,0.965,0.965,0.84,开放申购,开放赎回,nan
2019-10-10,0.973,0.973,0.83,开放申购,开放赎回,nan
2019-10-11,0.981,0.981,0.82,开放申购,开放赎回,nan
2019-10-14,0.988,0.988,0.71,开放申购,开放赎回,nan
2019-10-15,0.977,0.977,-1.11,开放申购,开放赎回,nan
2019-10-16,0.971,0.971,-0.61,开放申购,开放赎回,nan
2019-10-17,0.968,0.968,-0.31,开放申购,开放赎回,nan
2019-10-18,0.954,0.954,-1.45,开放申购,开放赎回,nan
2019-10-21,0.95,0.95,-0.42,开放申购,开放赎回,nan
2019-10-22,0.958,0.958,0.84,开放申购,开放赎回,nan
2019-10-23,0.949,0.949,-0.94,开放申购,开放赎回,nan
2019-10-24,0.954,0.954,0.53,开放申购,开放赎回,nan
2019-10-25,0.96,0.96,0.63,开放申购,开放赎回,nan
2019-10-28,0.972,0.972,1.25,开放申购,开放赎回,nan
2019-10-29,0.955,0.955,-1.75,开放申购,开放赎回,nan
2019-10-30,0.956,0.956,0.1,开放申购,开放赎回,nan
2019-10-31,0.95,0.95,-0.63,开放申购,开放赎回,nan
2019-11-01,0.96,0.96,1.05,开放申购,开放赎回,nan
2019-11-04,0.97,0.97,1.04,开放申购,开放赎回,nan
2019-11-05,0.988,0.988,1.86,开放申购,开放赎回,nan
2019-11-06,0.994,0.994,0.61,开放申购,开放赎回,nan
2019-11-07,0.99,0.99,-0.4,开放申购,开放赎回,nan
2019-11-08,0.98,0.98,-1.01,开放申购,开放赎回,nan
2019-11-11,0.959,0.959,-2.14,开放申购,开放赎回,nan
2019-11-12,0.956,0.956,-0.31,开放申购,开放赎回,nan
2019-11-13,0.955,0.955,-0.1,开放申购,开放赎回,nan
2019-11-14,0.955,0.955,0.0,开放申购,开放赎回,nan
2019-11-15,0.943,0.943,-1.26,开放申购,开放赎回,nan
2019-11-18,0.958,0.958,1.59,开放申购,开放赎回,nan
2019-11-19,0.994,0.994,3.76,开放申购,开放赎回,nan
2019-11-20,0.996,0.996,0.2,开放申购,开放赎回,nan
2019-11-21,0.995,0.995,-0.1,开放申购,开放赎回,nan
2019-11-22,1.008,1.008,1.31,开放申购,开放赎回,nan
2019-11-25,1.014,1.014,0.6,开放申购,开放赎回,nan
2019-11-26,1.03,1.03,1.58,开放申购,开放赎回,nan
2019-11-27,1.047,1.047,1.65,开放申购,开放赎回,nan
2019-11-28,1.043,1.043,-0.38,开放申购,开放赎回,nan
2019-11-29,1.04,1.04,-0.29,开放申购,开放赎回,nan
2019-12-02,1.033,1.033,-0.67,开放申购,开放赎回,nan
2019-12-03,1.039,1.039,0.58,开放申购,开放赎回,nan
2019-12-04,1.058,1.058,1.83,开放申购,开放赎回,nan
2019-12-05,1.083,1.083,2.36,开放申购,开放赎回,nan
2019-12-06,1.088,1.088,0.46,开放申购,开放赎回,nan
2019-12-09,1.082,1.082,-0.55,开放申购,开放赎回,nan
2019-12-10,1.081,1.081,-0.09,开放申购,开放赎回,nan
2019-12-11,1.065,1.065,-1.48,开放申购,开放赎回,nan
2019-12-12,1.058,1.058,-0.66,开放申购,开放赎回,nan
2019-12-13,1.083,1.083,2.36,开放申购,开放赎回,nan
2019-12-16,1.093,1.093,0.92,开放申购,开放赎回,nan
2019-12-17,1.126,1.126,3.02,开放申购,开放赎回,nan
2019-12-18,1.118,1.118,-0.71,开放申购,开放赎回,nan
2019-12-19,1.119,1.119,0.09,开放申购,开放赎回,nan
2019-12-20,1.122,1.122,0.27,开放申购,开放赎回,nan
2019-12-23,1.128,1.128,0.53,开放申购,开放赎回,nan
2019-12-24,1.189,1.189,5.41,开放申购,开放赎回,nan
2019-12-25,1.208,1.208,1.6,开放申购,开放赎回,nan
2019-12-26,1.214,1.214,0.5,开放申购,开放赎回,nan
2019-12-27,1.208,1.208,-0.49,开放申购,开放赎回,nan
2019-12-30,1.223,1.223,1.24,开放申购,开放赎回,nan
2019-12-31,1.225,1.225,0.16,开放申购,开放赎回,nan
2020-01-02,1.245,1.245,1.63,开放申购,开放赎回,nan
2020-01-03,1.265,1.265,1.61,开放申购,开放赎回,nan
2020-01-06,1.314,1.314,3.87,开放申购,开放赎回,nan
2020-01-07,1.311,1.311,-0.23,开放申购,开放赎回,nan
2020-01-08,1.311,1.311,0.0,开放申购,开放赎回,nan
2020-01-09,1.332,1.332,1.6,开放申购,开放赎回,nan
2020-01-10,1.326,1.326,-0.45,开放申购,开放赎回,nan
2020-01-13,1.354,1.354,2.11,开放申购,开放赎回,nan
2020-01-14,1.376,1.376,1.62,开放申购,开放赎回,nan
2020-01-15,1.355,1.355,-1.53,开放申购,开放赎回,nan
2020-01-16,1.349,1.349,-0.44,开放申购,开放赎回,nan
2020-01-17,1.347,1.347,-0.15,开放申购,开放赎回,nan
2020-01-20,1.367,1.367,1.48,开放申购,开放赎回,nan
2020-01-21,1.339,1.339,-2.05,开放申购,开放赎回,nan
2020-01-22,1.392,1.392,3.96,开放申购,开放赎回,nan
2020-01-23,1.364,1.364,-2.01,开放申购,开放赎回,nan
2020-02-03,1.265,1.265,-7.26,开放申购,开放赎回,nan
2020-02-04,1.354,1.354,7.04,开放申购,开放赎回,nan
2020-02-05,1.409,1.409,4.06,开放申购,开放赎回,nan
2020-02-06,1.446,1.446,2.63,开放申购,开放赎回,nan
2020-02-07,1.4,1.4,-3.18,开放申购,开放赎回,nan
2020-02-10,1.475,1.475,5.36,开放申购,开放赎回,nan
2020-02-11,1.465,1.465,-0.68,开放申购,开放赎回,nan
2020-02-12,1.53,1.53,4.44,开放申购,开放赎回,nan
2020-02-13,1.522,1.522,-0.52,开放申购,开放赎回,nan
2020-02-14,1.499,1.499,-1.51,开放申购,开放赎回,nan
2020-02-17,1.546,1.546,3.14,开放申购,开放赎回,nan
2020-02-18,1.558,1.558,0.78,开放申购,开放赎回,nan
2020-02-19,1.494,1.494,-4.11,开放申购,开放赎回,nan
2020-02-20,1.512,1.512,1.2,开放申购,开放赎回,nan
2020-02-21,1.532,1.532,1.32,开放申购,开放赎回,nan
2020-02-24,1.504,1.504,-1.83,开放申购,开放赎回,nan
2020-02-25,1.54,1.54,2.39,开放申购,开放赎回,nan
2020-02-26,1.461,1.461,-5.13,开放申购,开放赎回,nan
2020-02-27,1.446,1.446,-1.03,开放申购,开放赎回,nan
2020-02-28,1.343,1.343,-7.12,开放申购,开放赎回,nan
2020-03-02,1.373,1.373,2.23,开放申购,开放赎回,nan
2020-03-03,1.397,1.397,1.75,开放申购,开放赎回,nan
2020-03-04,1.382,1.382,-1.07,开放申购,开放赎回,nan
2020-03-05,1.389,1.389,0.51,开放申购,开放赎回,nan
2020-03-06,1.38,1.38,-0.65,开放申购,开放赎回,nan
2020-03-09,1.291,1.291,-6.45,开放申购,开放赎回,nan
2020-03-10,1.338,1.338,3.64,开放申购,开放赎回,nan
2020-03-11,1.315,1.315,-1.72,开放申购,开放赎回,nan
2020-03-12,1.276,1.276,-2.97,开放申购,开放赎回,nan
2020-03-13,1.256,1.256,-1.57,开放申购,开放赎回,nan
2020-03-16,1.161,1.161,-7.56,开放申购,开放赎回,nan
2020-03-17,1.146,1.146,-1.29,开放申购,开放赎回,nan
2020-03-18,1.13,1.13,-1.4,开放申购,开放赎回,nan
2020-03-19,1.126,1.126,-0.35,开放申购,开放赎回,nan
2020-03-20,1.126,1.126,0.0,开放申购,开放赎回,nan
2020-03-23,1.041,1.041,-7.55,开放申购,开放赎回,nan
2020-03-24,1.067,1.067,2.5,开放申购,开放赎回,nan
2020-03-25,1.116,1.116,4.59,开放申购,开放赎回,nan
2020-03-26,1.086,1.086,-2.69,开放申购,开放赎回,nan
2020-03-27,1.072,1.072,-1.29,开放申购,开放赎回,nan
2020-03-30,1.045,1.045,-2.52,开放申购,开放赎回,nan
2020-03-31,1.046,1.046,0.1,开放申购,开放赎回,nan
2020-04-01,1.068,1.068,2.1,开放申购,开放赎回,nan
2020-04-02,1.098,1.098,2.81,开放申购,开放赎回,nan
2020-04-03,1.087,1.087,-1.0,开放申购,开放赎回,nan
2020-04-07,1.125,1.125,3.5,开放申购,开放赎回,nan
2020-04-08,1.111,1.111,-1.24,开放申购,开放赎回,nan
2020-04-09,1.105,1.105,-0.54,开放申购,开放赎回,nan
2020-04-10,1.084,1.084,-1.9,开放申购,开放赎回,nan
2020-04-13,1.064,1.064,-1.85,开放申购,开放赎回,nan
2020-04-14,1.121,1.121,5.36,开放申购,开放赎回,nan
2020-04-15,1.136,1.136,1.34,开放申购,开放赎回,nan
2020-04-16,1.152,1.152,1.41,开放申购,开放赎回,nan
2020-04-17,1.157,1.157,0.43,开放申购,开放赎回,nan
2020-04-20,1.166,1.166,0.78,开放申购,开放赎回,nan
2020-04-21,1.144,1.144,-1.89,开放申购,开放赎回,nan
2020-04-22,1.146,1.146,0.17,开放申购,开放赎回,nan
2020-04-23,1.143,1.143,-0.26,开放申购,开放赎回,nan
2020-04-24,1.139,1.139,-0.35,开放申购,开放赎回,nan
2020-04-27,1.151,1.151,1.05,开放申购,开放赎回,nan
2020-04-28,1.155,1.155,0.35,开放申购,开放赎回,nan
2020-04-29,1.153,1.153,-0.17,开放申购,开放赎回,nan
2020-04-30,1.211,1.211,5.03,开放申购,开放赎回,nan
2020-05-06,1.227,1.227,1.32,开放申购,开放赎回,nan
2020-05-07,1.225,1.225,-0.16,开放申购,开放赎回,nan
2020-05-08,1.233,1.233,0.65,开放申购,开放赎回,nan
2020-05-11,1.213,1.213,-1.62,开放申购,开放赎回,nan
2020-05-12,1.221,1.221,0.66,开放申购,开放赎回,nan
2020-05-13,1.226,1.226,0.41,开放申购,开放赎回,nan
2020-05-14,1.207,1.207,-1.55,开放申购,开放赎回,nan
2020-05-15,1.23,1.23,1.91,开放申购,开放赎回,nan
2020-05-18,1.202,1.202,-2.28,开放申购,开放赎回,nan
2020-05-19,1.216,1.216,1.16,开放申购,开放赎回,nan
2020-05-20,1.257,1.257,3.37,开放申购,开放赎回,nan
2020-05-21,1.226,1.226,-2.47,开放申购,开放赎回,nan
2020-05-22,1.184,1.184,-3.43,开放申购,开放赎回,nan
2020-05-25,1.171,1.171,-1.1,开放申购,开放赎回,nan
2020-05-26,1.227,1.227,4.78,开放申购,开放赎回,nan
2020-05-27,1.247,1.247,1.63,开放申购,开放赎回,nan
2020-05-28,1.228,1.228,-1.52,开放申购,开放赎回,nan
2020-05-29,1.247,1.247,1.55,开放申购,开放赎回,nan
2020-06-01,1.28,1.28,2.65,开放申购,开放赎回,nan
2020-06-02,1.274,1.274,-0.47,开放申购,开放赎回,nan
2020-06-03,1.271,1.271,-0.24,开放申购,开放赎回,nan
2020-06-04,1.307,1.307,2.83,开放申购,开放赎回,nan
2020-06-05,1.308,1.308,0.08,开放申购,开放赎回,nan
2020-06-08,1.316,1.316,0.61,开放申购,开放赎回,nan
2020-06-09,1.329,1.329,0.99,开放申购,开放赎回,nan
2020-06-10,1.338,1.338,0.68,开放申购,开放赎回,nan
2020-06-11,1.341,1.341,0.22,开放申购,开放赎回,nan
2020-06-12,1.317,1.317,-1.79,开放申购,开放赎回,nan
2020-06-15,1.302,1.302,-1.14,开放申购,开放赎回,nan
2020-06-16,1.338,1.338,2.77,开放申购,开放赎回,nan
2020-06-17,1.323,1.323,-1.12,开放申购,开放赎回,nan
2020-06-18,1.336,1.336,0.98,开放申购,开放赎回,nan
2020-06-19,1.408,1.408,5.39,开放申购,开放赎回,nan
2020-06-22,1.429,1.429,1.49,开放申购,开放赎回,nan
2020-06-23,1.432,1.432,0.21,开放申购,开放赎回,nan
2020-06-24,1.429,1.429,-0.21,开放申购,开放赎回,nan
2020-06-29,1.425,1.425,-0.28,开放申购,开放赎回,nan
2020-06-30,1.443,1.443,1.26,开放申购,开放赎回,nan
2020-07-01,1.45,1.45,0.49,开放申购,开放赎回,nan
2020-07-02,1.441,1.441,-0.62,开放申购,开放赎回,nan
2020-07-03,1.467,1.467,1.8,开放申购,开放赎回,nan
2020-07-06,1.513,1.513,3.14,开放申购,开放赎回,nan
2020-07-07,1.587,1.587,4.89,开放申购,开放赎回,nan
2020-07-08,1.617,1.617,1.89,开放申购,开放赎回,nan
2020-07-09,1.635,1.635,1.11,开放申购,开放赎回,nan
2020-07-10,1.633,1.633,-0.12,开放申购,开放赎回,nan
2020-07-13,1.695,1.695,3.8,开放申购,开放赎回,nan
2020-07-14,1.645,1.645,-2.95,开放申购,开放赎回,nan
2020-07-15,1.609,1.609,-2.19,开放申购,开放赎回,nan
2020-07-16,1.527,1.527,-5.1,开放申购,开放赎回,nan
2020-07-17,1.522,1.522,-0.33,开放申购,开放赎回,nan
2020-07-20,1.556,1.556,2.23,开放申购,开放赎回,nan
2020-07-21,1.578,1.578,1.41,开放申购,开放赎回,nan
2020-07-22,1.587,1.587,0.57,开放申购,开放赎回,nan
2020-07-23,1.587,1.587,0.0,开放申购,开放赎回,nan
2020-07-24,1.493,1.493,-5.92,开放申购,开放赎回,nan
2020-07-27,1.49,1.49,-0.2,开放申购,开放赎回,nan
2020-07-28,1.524,1.524,2.28,开放申购,开放赎回,nan
2020-07-29,1.573,1.573,3.22,开放申购,开放赎回,nan
2020-07-30,1.569,1.569,-0.25,开放申购,开放赎回,nan
2020-07-31,1.576,1.576,0.45,开放申购,开放赎回,nan
2020-08-03,1.618,1.618,2.67,开放申购,开放赎回,nan
2020-08-04,1.612,1.612,-0.37,开放申购,开放赎回,nan
2020-08-05,1.648,1.648,2.23,开放申购,开放赎回,nan
2020-08-06,1.67,1.67,1.34,开放申购,开放赎回,nan
2020-08-07,1.674,1.674,0.24,开放申购,开放赎回,nan
2020-08-10,1.663,1.663,-0.66,开放申购,开放赎回,nan
2020-08-11,1.637,1.637,-1.56,开放申购,开放赎回,nan
2020-08-12,1.615,1.615,-1.34,开放申购,开放赎回,nan
2020-08-13,1.617,1.617,0.12,开放申购,开放赎回,nan
2020-08-14,1.623,1.623,0.37,开放申购,开放赎回,nan
2020-08-17,1.626,1.626,0.18,开放申购,开放赎回,nan
2020-08-18,1.637,1.637,0.68,开放申购,开放赎回,nan
2020-08-19,1.585,1.585,-3.18,开放申购,开放赎回,nan
2020-08-20,1.551,1.551,-2.15,开放申购,开放赎回,nan
2020-08-21,1.569,1.569,1.16,开放申购,开放赎回,nan
2020-08-24,1.589,1.589,1.27,开放申购,开放赎回,nan
2020-08-25,1.568,1.568,-1.32,开放申购,开放赎回,nan
2020-08-26,1.525,1.525,-2.74,开放申购,开放赎回,nan
2020-08-27,1.552,1.552,1.77,开放申购,开放赎回,nan
2020-08-28,1.574,1.574,1.42,开放申购,开放赎回,nan
2020-08-31,1.572,1.572,-0.13,开放申购,开放赎回,nan
2020-09-01,1.617,1.617,2.86,开放申购,开放赎回,nan
2020-09-02,1.623,1.623,0.37,开放申购,开放赎回,nan
2020-09-03,1.598,1.598,-1.54,开放申购,开放赎回,nan
2020-09-04,1.579,1.579,-1.19,开放申购,开放赎回,nan
2020-09-07,1.551,1.551,-1.77,开放申购,开放赎回,nan
2020-09-08,1.546,1.546,-0.32,开放申购,开放赎回,nan
2020-09-09,1.51,1.51,-2.33,开放申购,开放赎回,nan
2020-09-10,1.485,1.485,-1.66,开放申购,开放赎回,nan
2020-09-11,1.515,1.515,2.02,开放申购,开放赎回,nan
2020-09-14,1.548,1.548,2.18,开放申购,开放赎回,nan
2020-09-15,1.585,1.585,2.39,开放申购,开放赎回,nan
2020-09-16,1.589,1.589,0.25,开放申购,开放赎回,nan
2020-09-17,1.626,1.626,2.33,开放申购,开放赎回,nan
2020-09-18,1.639,1.639,0.8,开放申购,开放赎回,nan
2020-09-21,1.643,1.643,0.24,开放申购,开放赎回,nan
2020-09-22,1.619,1.619,-1.46,开放申购,开放赎回,nan
2020-09-23,1.622,1.622,0.19,开放申购,开放赎回,nan
2020-09-24,1.578,1.578,-2.71,开放申购,开放赎回,nan
2020-09-25,1.593,1.593,0.95,开放申购,开放赎回,nan
2020-09-28,1.596,1.596,0.19,开放申购,开放赎回,nan
2020-09-29,1.637,1.637,2.57,开放申购,开放赎回,nan
2020-09-30,1.652,1.652,0.92,开放申购,开放赎回,nan
2020-10-09,1.763,1.763,6.72,开放申购,开放赎回,nan
2020-10-12,1.824,1.824,3.46,开放申购,开放赎回,nan
2020-10-13,1.844,1.844,1.1,开放申购,开放赎回,nan
2020-10-14,1.859,1.859,0.81,开放申购,开放赎回,nan
2020-10-15,1.834,1.834,-1.34,开放申购,开放赎回,nan
2020-10-16,1.795,1.795,-2.13,开放申购,开放赎回,nan
2020-10-19,1.789,1.789,-0.33,开放申购,开放赎回,nan
2020-10-20,1.858,1.858,3.86,开放申购,开放赎回,nan
2020-10-21,1.801,1.801,-3.07,开放申购,开放赎回,nan
2020-10-22,1.8,1.8,-0.06,开放申购,开放赎回,nan
2020-10-23,1.76,1.76,-2.22,开放申购,开放赎回,nan
2020-10-26,1.802,1.802,2.39,开放申购,开放赎回,nan
2020-10-27,1.848,1.848,2.55,开放申购,开放赎回,nan
2020-10-28,1.894,1.894,2.49,开放申购,开放赎回,nan
2020-10-29,1.889,1.889,-0.26,开放申购,开放赎回,nan
2020-10-30,1.858,1.858,-1.64,开放申购,开放赎回,nan
2020-11-02,1.937,1.937,4.25,开放申购,开放赎回,nan
2020-11-03,1.918,1.918,-0.98,开放申购,开放赎回,nan
2020-11-04,1.932,1.932,0.73,开放申购,开放赎回,nan
2020-11-05,2.041,2.041,5.64,开放申购,开放赎回,nan
2020-11-06,2.031,2.031,-0.49,开放申购,开放赎回,nan
2020-11-09,2.07,2.07,1.92,开放申购,开放赎回,nan
2020-11-10,2.045,2.045,-1.21,开放申购,开放赎回,nan
2020-11-11,1.98,1.98,-3.18,开放申购,开放赎回,nan
2020-11-12,2.006,2.006,1.31,开放申购,开放赎回,nan
2020-11-13,2.049,2.049,2.14,开放申购,开放赎回,nan
2020-11-16,2.046,2.046,-0.15,开放申购,开放赎回,nan
2020-11-17,1.989,1.989,-2.79,开放申购,开放赎回,nan
2020-11-18,1.943,1.943,-2.31,开放申购,开放赎回,nan
2020-11-19,1.948,1.948,0.26,开放申购,开放赎回,nan
2020-11-20,1.986,1.986,1.95,开放申购,开放赎回,nan
2020-11-23,2.06,2.06,3.73,开放申购,开放赎回,nan
2020-11-24,2.094,2.094,1.65,开放申购,开放赎回,nan
