"code","name","day","unitNetWorth","dayOfGrowth","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"970010","方正证券金立方一年持有期混合C",,"1.0412","-0.04","2.13","4.13","","","","","","4.12",""
"970008","华安证券汇赢增利一年持有混合C",,"1.0084","0.07","-0.12","-0.31","","","","","","0.84",""
"970007","华安证券汇赢增利一年持有混合B",,"1.0050","0.06","-0.14","-0.51","","","","","","0.50",""
"959991","兴证资管金麒麟领先优势一年持有混合A",,"1.4655","0.07","2.48","13.59","35.08","","","","","39.15",""
"952099","君得鑫两年持有期混合C",,"2.3861","-1.05","2.18","8.17","23.46","","","","","39.44",""
"952035","国泰君安君得诚混合",,"1.4475","-1.21","2.42","5.72","17.79","","","","","40.55",""
"952013","国君君得益三个月(FOF)A",,"1.4284","0.56","1.33","","","","","","","2.00",""
"952009","君得鑫两年持有期混合A",,"2.3728","-1.05","2.17","8.00","23.05","","","","","38.66",""
"952004","国泰君安君得明混合",,"2.7213","-1.09","1.89","6.71","22.77","39.20","","","37.49","47.90",""
"920926","中金汇越量化3个月定开混合C",,"1.0395","","-0.77","-3.79","","","","","","-3.79",""
"920921","中金安心回报灵活配置混合C",,"1.3478","-0.10","1.72","4.57","8.52","","","","","9.91",""
"920012","中金汇越量化3个月定开混合A",,"1.0408","","-0.76","-3.67","","","","","","-3.67",""
"920011","中金安心回报灵活配置混合A",,"1.3511","-0.09","1.74","4.68","8.75","","","","","12.63",""
"910022","东方红启航三年持有混合A",,"4.7909","-0.46","1.35","","","","","","","2.97",""
"910007","东方红启元三年持有混合A",,"5.0041","-0.76","1.96","9.26","28.95","39.48","","","39.34","54.87",""
"900100","中信卓越成长两年持有混合C",,"1.9311","0.72","2.89","9.83","26.84","","","","","30.33",""
"900099","中信证券红利价值B",,"2.0704","-0.19","3.49","5.64","25.71","56.35","","","55.97","62.74",""
"900090","中信卓越成长两年持有混合B",,"1.9385","0.72","2.90","10.02","27.28","","","","","30.83",""
"900089","中信证券红利价值C",,"2.0515","-0.19","3.48","5.43","25.20","55.11","","","54.77","61.26",""
"900079","中信证券臻选价值成长混合C",,"1.5410","0.24","3.35","7.60","18.07","","","","","34.70",""
"900078","中信证券稳健回报混合C",,"1.2167","-0.04","2.20","2.05","","","","","","2.44",""
"900011","中信证券红利价值A",,"2.0605","-0.19","3.49","5.53","25.45","55.72","","","55.36","61.96",""
"900010","中信卓越成长两年持有混合A",,"1.9360","0.72","2.90","9.97","27.14","","","","","30.66",""
"900009","中信证券成长动力混合A",,"2.2512","0.11","2.79","","","","","","","2.46",""
"900008","中信证券稳健回报混合A",,"1.2187","-0.04","2.21","2.21","","","","","","2.61",""
"900003","中信证券臻选价值成长混合A",,"1.5471","0.25","3.37","7.82","18.53","","","","","35.24",""
"880007","招商资管智远成长灵活配置混合A",,"0.9953","-0.14","1.13","","","","","","","-0.47",""
"871003","广发资管价值增长灵活配置混合",,"1.4714","0.64","3.00","9.58","36.32","","","","","45.73",""
"870017","广发资管消费精选灵活配置混合",,"1.3826","-0.80","1.76","12.22","33.87","37.50","","","36.04","38.26",""
"860053","光大阳光启明星创新驱动主题混合C",,"1.0138","-0.72","1.94","3.10","","","","","","1.38",""
"860039","光大阳光智造混合C",,"1.1690","-0.43","3.88","11.60","","","","","","17.27",""
"860016","光大阳光启明星创新驱动主题混合A",,"1.7154","-0.71","1.99","3.49","","","","","","1.16",""
"860007","光大阳光价值30个月混合A",,"2.6883","-0.18","3.79","10.80","30.58","","","","","45.94",""
"860006","光大阳光优选一年持有混合A",,"2.7841","-0.30","0.55","","","","","","","1.75",""
"860001","光大阳光混合A",,"3.7518","-0.35","1.68","3.71","","","","","","19.44",""
"850599","海通核心优势一年持有混合C",,"1.1399","-0.67","2.47","2.03","13.93","","","","","13.99",""
"850588","海通核心优势一年持有混合A",,"1.1433","-0.67","2.47","2.15","14.22","","","","","14.33",""
"850005","海通核心优势一年持有混合B",,"1.1432","-0.67","2.47","2.15","14.22","","","","","14.32",""
"770001","德邦优化混合",,"1.4554","-0.42","2.12","6.22","27.99","41.95","93.65","61.75","40.22","180.65",""
"762001","国金国鑫发起A",,"2.1736","0.01","1.72","6.32","19.84","36.64","96.73","38.09","35.66","358.17",""
"750005","安信平稳增长混合发起A",,"1.3796","0.05","0.57","0.46","3.66","7.40","17.85","19.10","6.54","97.45",""
"750001","安信灵活配置混合",,"2.2970","-0.22","2.36","12.27","45.47","70.78","157.80","106.94","64.78","270.28",""
"740001","长安宏观策略混合",,"1.3290","0.38","3.75","9.93","25.73","19.41","29.53","-4.73","18.13","117.51",""
"730002","方正富邦红利精选混合A",,"1.7932","0.36","2.77","15.83","49.53","56.65","75.80","44.38","54.75","127.30",""
"730001","方正富邦创新动力混合A",,"1.4773","-0.73","0.89","-8.68","1.18","15.65","51.05","24.04","11.95","128.78",""
"720001","财通价值动量混合",,"3.5000","0.00","1.36","2.73","10.34","36.40","152.89","98.30","43.27","363.73",""
"710002","富安达策略精选混合",,"3.6068","0.28","3.64","5.58","12.77","33.29","67.51","47.08","33.20","273.80",""
"710001","富安达优势成长混合",,"2.8449","-0.30","1.14","0.38","8.35","24.69","83.25","27.48","24.27","184.49",""
"700004","平安灵活配置混合",,"1.8672","-0.46","1.45","4.82","24.65","47.89","85.18","83.24","45.34","132.84",""
"700003","平安策略先锋混合",,"3.4170","0.65","3.33","11.59","26.79","50.40","161.64","90.79","53.09","273.88",""
"700001","平安行业先锋混合",,"2.1090","-0.66","2.03","7.60","34.59","63.11","122.47","87.97","59.41","170.02",""
"690011","民生加银积极成长混合发起式",,"2.6780","1.59","4.81","10.43","42.14","56.33","127.91","95.47","54.80","167.80",""
"690009","民生加银红利回报混合",,"3.2540","0.18","4.06","10.98","37.01","54.58","107.00","74.76","51.99","307.38",""
"690007","民生加银景气行业混合A",,"5.0420","0.16","4.17","10.69","41.39","59.41","147.28","112.47","56.49","404.20",""
"690005","民生加银内需增长混合",,"2.7980","-0.71","3.86","8.82","39.77","74.40","181.29","114.33","68.60","280.87",""
"690004","民生加银稳健成长混合",,"3.2680","0.58","5.56","17.94","51.23","78.68","140.12","107.62","75.32","226.80",""
"690003","民生加银精选混合",,"1.0630","2.90","1.33","5.56","12.49","14.67","5.88","-13.86","11.89","6.30",""
"690001","民生加银品牌蓝筹混合",,"2.9070","0.59","5.29","13.07","41.94","66.88","128.85","87.84","63.31","299.93",""
"688888","浙商聚潮产业成长混合",,"1.7770","-1.11","1.08","7.11","37.65","47.10","86.07","47.84","39.81","121.51",""
"673143","西部利得景程混合C",,"1.1723","-0.27","-0.03","2.71","0.92","3.35","14.48","","2.75","17.23",""
"673141","西部利得景程混合A",,"1.1742","-0.28","-0.03","2.72","0.96","3.45","14.59","","2.84","17.42",""
"673120","西部利得新富混合",,"1.8100","-0.17","3.90","14.70","34.17","55.10","79.92","75.05","54.04","81.00",""
"673110","西部利得新润混合",,"1.6440","-0.30","0.86","1.04","22.32","33.23","85.16","76.47","31.10","76.82",""
"673083","西部利得祥运混合C",,"1.0594","-0.08","-0.03","0.78","5.04","5.03","9.45","0.46","4.64","5.94",""
"673081","西部利得祥运混合A",,"1.1382","-0.07","-0.02","0.90","5.31","5.56","9.93","20.86","5.15","28.11",""
"673073","西部利得新动力混合C",,"1.6968","-0.05","1.80","6.95","25.11","39.99","64.28","61.69","38.55","69.68",""
"673071","西部利得新动力混合A",,"1.7168","-0.05","1.80","7.00","25.23","40.26","64.93","62.68","38.81","108.24",""
"673060","西部利得景瑞灵活配置混合A",,"1.9760","0.92","4.22","11.14","41.04","59.35","174.15","119.54","56.95","112.74",""
"673050","西部利得新盈混合",,"1.4280","0.14","3.40","2.37","10.87","26.60","34.84","37.70","26.48","42.80",""
"673043","西部利得行业主题优选混合C",,"1.1690","-0.09","2.27","1.43","7.23","23.47","46.32","41.66","23.36","52.53",""
"673040","西部利得行业主题优选混合A",,"1.5490","-0.13","2.24","1.37","7.20","23.52","46.55","41.98","23.43","54.90",""
"673030","西部利得多策略优选混合",,"1.0600","0.00","0.38","1.44","31.12","26.70","48.70","44.27","24.84","62.88",""
"673020","西部利得成长精选混合",,"1.5540","-0.38","1.30","4.37","25.22","29.18","56.50","46.88","25.32","55.40",""
"673010","西部利得新动向混合",,"1.3500","-0.30","0.00","3.61","19.79","27.96","68.96","31.20","25.82","111.15",""
"671010","西部利得策略优选混合",,"1.2710","-1.47","0.08","4.27","22.09","31.57","64.42","43.13","29.43","27.10",""
"660015","农银行业轮动混合",,"5.3287","0.31","3.82","7.19","31.20","59.28","123.57","71.32","59.57","476.70",""
"660012","农银消费主题混合A",,"4.9355","-0.08","5.43","14.94","44.41","96.06","165.05","90.93","93.19","430.51",""
"660010","农银策略精选混合",,"2.1577","-0.25","3.87","11.15","28.66","64.23","124.99","92.38","64.21","115.77",""
"660006","农银大盘蓝筹混合",,"1.6017","-0.14","2.55","4.65","25.22","34.33","74.21","44.06","32.84","60.17",""
"660005","农银中小盘混合",,"3.9238","0.73","4.68","11.61","36.15","72.35","141.45","70.10","74.49","361.55",""
"660004","农银策略价值混合",,"3.8990","0.69","4.59","11.66","36.89","72.01","140.90","90.67","73.70","289.90",""
"660003","农银平衡双利混合",,"2.5116","0.64","3.96","9.88","32.20","62.42","124.22","79.26","64.01","332.91",""
"660001","农银行业成长混合",,"3.4627","0.39","5.13","4.78","22.92","51.08","96.53","40.99","51.43","435.94",""
"630016","华商价值共享混合发起式",,"3.4710","0.70","5.21","11.75","30.69","60.77","145.82","69.40","61.74","338.24",""
"630015","华商大盘量化精选混合",,"2.1430","0.28","4.43","7.74","27.64","52.31","89.81","37.99","52.53","214.58",""
"630011","华商主题精选混合",,"2.0000","-0.15","1.11","-1.33","26.66","38.70","112.09","41.64","34.68","202.70",""
"630010","华商价值精选混合",,"1.8940","-0.47","1.66","9.54","18.01","48.20","94.06","41.24","46.37","215.68",""
"630008","华商策略精选混合",,"1.5210","1.00","4.90","10.70","26.54","31.57","89.43","59.85","32.95","141.85",""
"630006","华商产业升级混合",,"1.8140","-0.44","1.80","10.61","19.11","48.20","103.14","42.83","45.12","127.76",""
"630005","华商动态阿尔法混合",,"1.8420","0.11","3.48","7.16","25.73","52.86","83.78","34.79","50.98","156.37",""
"630002","华商盛世成长混合",,"3.6918","1.39","4.89","9.53","30.49","32.94","71.94","55.59","34.60","489.05",""
"630001","华商领先企业混合",,"0.9177","-0.92","0.24","-2.42","5.71","12.98","46.85","6.17","12.42","140.07",""
"620007","金元顺安优质精选混合A",,"1.6080","-0.25","2.88","10.21","28.33","45.00","70.70","40.19","41.18","80.66",""
"620006","金元顺安消费主题混合",,"1.6550","-1.19","1.85","10.48","40.25","41.33","92.44","43.41","37.46","65.50",""
"620004","金元顺安价值增长混合",,"0.9480","0.64","3.49","8.59","20.92","26.23","77.20","30.40","24.57","-5.20",""
"620002","金元顺安成长动力混合",,"1.3230","0.68","3.85","7.56","18.49","25.95","77.43","31.84","24.02","66.44",""
"620001","金元顺安宝石动力混合",,"1.4686","-0.29","2.26","8.12","22.48","29.48","52.50","32.36","28.16","61.18",""
"610007","信达澳银消费优选混合",,"2.0090","-0.99","3.88","7.03","26.27","54.42","114.18","53.59","52.08","168.23",""
"610006","信达澳银产业升级混合",,"2.1300","1.53","3.95","15.26","37.07","54.46","134.07","69.99","57.43","204.42",""
"610005","信达澳银红利回报混合",,"1.6340","-0.67","2.90","10.26","38.97","65.78","155.12","75.15","63.08","103.58",""
"610004","信达澳银中小盘混合",,"2.5860","1.21","3.81","16.59","32.28","47.69","139.89","106.22","49.13","158.60",""
"610002","信达澳银精华配置混合",,"1.1960","0.48","1.36","0.92","11.71","31.98","135.05","102.77","34.68","455.11",""
"610001","信达澳银领先增长混合",,"1.7396","0.60","3.14","7.28","21.58","34.18","82.37","45.10","33.53","162.67",""
"590008","中邮战略新兴产业混合",,"5.6180","-0.12","0.83","6.83","20.25","40.56","94.93","67.35","37.09","461.80",""
"590006","中邮中小盘灵活配置混合",,"2.1640","-0.14","0.89","5.61","21.64","43.12","94.23","52.04","39.07","205.15",""
"590005","中邮核心主题混合",,"2.8890","0.28","5.25","11.46","23.04","70.14","137.58","52.86","71.35","233.76",""
"590003","中邮核心优势灵活配置混合",,"1.8750","0.16","2.52","6.29","24.34","41.72","60.39","28.69","42.59","120.93",""
"590002","中邮核心成长混合",,"0.9015","-0.29","1.82","5.87","28.38","44.56","75.18","38.39","39.96","-9.85",""
"590001","中邮核心优选混合",,"1.8006","-0.17","0.83","6.41","21.89","41.05","86.13","41.38","37.57","263.49",""
"582003","东吴配置优化灵活配置混合",,"1.6151","-0.26","2.74","5.81","20.30","35.69","92.18","37.46","33.07","92.64",""
"580009","东吴多策略灵活配置混合",,"1.6311","0.56","3.94","4.77","20.67","39.80","95.22","64.56","37.89","203.42",""
"580008","东吴新产业精选混合",,"3.2525","0.81","4.27","10.83","40.16","59.28","134.16","88.22","55.92","225.25",""
"580007","东吴安享量化混合",,"1.3192","0.05","2.88","2.49","4.89","11.80","49.06","23.17","10.21","116.82",""
"580006","东吴新经济混合",,"1.3001","3.05","5.19","12.55","31.78","42.71","77.61","41.01","41.16","80.16",""
"580005","东吴进取策略混合",,"1.8101","-0.24","2.87","7.63","30.72","55.73","110.57","74.33","52.65","180.99",""
"580003","东吴行业轮动混合",,"1.1465","0.72","3.41","9.98","27.16","61.46","140.66","46.57","61.94","22.19",""
"580002","东吴双动力混合",,"1.3348","-0.01","1.82","6.32","30.85","73.78","159.74","71.72","75.19","200.99",""
"580001","东吴嘉禾优势精选混合",,"1.1536","-0.20","0.71","1.98","12.87","39.86","76.55","28.15","40.43","355.95",""
"571002","诺德灵活配置混合",,"1.6022","-0.94","1.55","1.73","13.87","37.85","80.51","38.88","37.43","237.51",""
"570008","诺德周期策略混合",,"3.6730","-0.43","4.50","18.52","62.59","113.67","196.81","132.81","113.80","527.03",""
"570007","诺德优选30混合",,"2.0020","-0.94","1.52","6.60","14.86","33.38","47.86","31.28","30.68","100.20",""
"570006","诺德中小盘混合",,"1.3720","-0.36","0.44","-8.37","-2.57","19.45","67.64","35.34","21.33","139.27",""
"570005","诺德成长优势混合",,"2.7740","-0.68","1.43","3.31","19.36","35.91","65.61","49.54","34.92","338.11",""
"570001","诺德价值优势混合",,"2.9701","-0.48","4.20","17.69","61.10","114.29","167.73","113.72","114.57","292.63",""
"560006","益民核心增长混合",,"1.7910","-0.78","0.96","-1.21","13.28","18.53","50.88","26.66","16.75","79.10",""
"560003","益民创新优势混合",,"1.5219","0.78","5.55","18.44","45.78","70.96","123.45","82.39","68.54","54.51",""
"560002","益民红利成长混合",,"0.7814","0.76","5.24","17.66","43.53","68.15","127.28","86.09","65.52","113.17",""
"550016","信诚至远C",,"3.1637","0.64","3.93","12.37","48.97","92.87","121.24","206.32","94.58","455.02",""
"550015","信诚至远A",,"2.2141","0.65","3.94","12.47","49.23","93.54","122.50","117.35","95.23","166.84",""
"550009","信诚中小盘混合",,"3.3250","1.50","5.52","12.33","40.35","72.10","200.63","115.35","74.63","275.69",""
"550008","信诚优胜精选混合",,"2.0130","0.60","3.44","9.05","26.68","43.07","84.17","38.64","39.69","229.32",""
"550003","中信保诚盛世蓝筹混合",,"2.1893","-0.68","1.66","5.70","24.01","30.32","72.92","40.44","27.90","442.89",""
"550002","中信保诚精萃成长混合",,"0.8448","0.75","3.72","10.43","29.83","54.93","118.34","67.10","52.49","600.91",""
"550001","信诚四季红混合",,"1.1688","-0.42","2.02","2.00","20.33","37.57","68.70","20.20","34.82","378.41",""
"540004","汇丰晋信2026周期混合",,"2.8070","0.19","2.77","3.28","13.08","37.14","112.28","92.16","34.09","341.73",""
"540003","汇丰晋信动态策略混合A",,"3.4782","1.34","5.36","16.19","50.34","64.80","128.33","83.52","63.83","418.90",""
"540002","汇丰晋信龙腾混合",,"1.9125","-0.03","3.02","3.33","15.85","33.60","75.26","42.98","31.81","653.91",""
"540001","汇丰晋信2016周期混合",,"1.0801","0.02","0.12","1.05","2.57","4.43","10.16","17.85","3.87","220.62",""
"530019","建信社会责任混合",,"3.0880","0.72","4.32","10.96","32.70","54.79","86.02","45.39","51.37","208.80",""
"530016","建信恒稳价值混合",,"3.7930","0.26","3.89","12.55","30.12","56.28","113.57","77.16","54.63","313.38",""
"530012","建信积极配置混合",,"3.3450","0.21","3.88","8.57","28.95","39.55","81.89","58.23","35.04","257.22",""
"530011","建信内生动力混合",,"2.8530","0.32","4.20","14.35","36.64","69.65","145.72","97.18","67.36","260.73",""
"530006","建信核心精选混合",,"2.9250","-0.14","2.85","13.37","42.75","69.65","161.40","105.79","63.85","579.61",""
"530005","建信优化配置混合",,"1.7576","-0.45","2.79","6.57","25.40","42.14","95.79","50.42","40.00","215.14",""
"530003","建信优选成长混合A",,"2.7938","0.36","4.43","9.58","32.38","48.42","99.82","70.48","43.38","624.60",""
"530001","建信恒久价值混合",,"1.4731","0.62","6.48","22.59","51.23","83.08","158.48","83.24","78.32","708.80",""
"519997","长信银利精选混合",,"1.4758","-0.20","1.87","2.37","27.20","46.36","91.06","68.75","45.29","695.65",""
"519995","长信金利趋势混合",,"0.7460","-0.37","2.08","4.20","28.82","50.28","108.16","73.52","48.83","392.53",""
"519993","长信增利动态策略混合",,"1.4612","-0.60","1.57","1.02","23.40","44.63","83.61","40.79","42.64","395.07",""
"519991","长信双利优选混合A",,"2.3000","-0.18","2.89","8.97","32.52","54.80","111.01","69.95","54.33","328.24",""
"519987","长信恒利优势混合",,"1.9470","0.15","5.47","12.15","36.54","81.48","132.85","100.92","77.78","169.02",""
"519983","长信量化先锋混合A",,"1.9030","-0.78","1.01","-3.74","13.14","37.90","68.41","27.38","37.20","192.47",""
"519979","长信内需成长混合A",,"3.0530","0.03","6.04","19.58","51.51","94.19","185.45","120.47","92.09","481.09",""
"519971","长信改革红利混合",,"1.5980","-0.19","0.88","3.90","12.38","18.28","46.88","44.35","17.76","101.48",""
"519969","长信新利灵活配置混合",,"1.3770","-0.22","0.88","3.30","12.13","17.79","37.01","37.18","17.09","63.52",""
"519963","长信利盈混合A",,"1.5436","-0.09","1.23","3.54","9.85","16.91","34.72","33.18","15.87","54.36",""
"519961","长信利广混合A",,"1.7616","-0.15","1.30","4.44","12.15","30.60","89.73","51.21","28.42","76.16",""
"519959","长信多利混合",,"2.2383","-0.77","4.62","14.08","43.30","75.42","163.01","132.15","71.65","161.16",""
"519957","长信睿进混合A",,"1.0231","-0.45","0.59","-2.50","5.90","8.18","33.72","15.60","8.25","2.31",""
"519956","长信睿进混合C",,"0.9580","-0.45","0.58","-2.69","5.48","7.25","31.39","12.57","7.36","-4.20",""
"519951","长信利泰灵活配置混合A",,"1.5076","-0.09","0.57","2.84","10.62","17.15","45.61","53.84","16.05","53.63",""
"519949","长信利信混合A",,"1.3450","-0.15","0.98","4.10","14.57","22.05","31.48","33.96","21.17","42.55",""
"519937","长信先锐混合A",,"1.2576","-0.11","0.95","2.31","9.53","10.43","26.89","28.10","10.61","25.76",""
"519929","长信电子信息行业量化混合",,"1.3450","-0.52","-0.15","-1.18","17.67","47.48","124.92","61.27","52.67","34.50",""
"519918","华夏兴和混合",,"2.7340","0.00","1.15","15.41","43.07","64.70","128.60","83.00","64.20","173.40",""
"519915","富国消费主题混合",,"2.8400","-0.56","3.09","10.89","35.63","76.18","196.45","150.88","72.43","161.51",""
"519909","华安安顺混合",,"3.2160","1.10","4.89","8.83","38.32","80.47","121.79","98.40","75.83","221.60",""
"519908","华夏兴华混合A",,"2.7710","0.22","5.28","17.76","37.31","59.44","97.79","46.77","53.52","177.10",""
"519779","交银沪港深价值精选混合",,"2.0090","-0.35","2.29","7.15","28.13","53.36","99.90","67.83","52.66","116.51",""
"519778","交银经济新动力混合",,"2.9833","0.40","3.42","6.16","28.00","49.59","197.32","154.18","51.14","198.33",""
"519773","交银数据产业灵活配置混合",,"1.9140","-0.10","1.97","0.90","16.85","53.37","188.25","150.52","52.27","91.40",""
"519772","交银新生活力灵活配置混合",,"3.0640","-0.03","0.99","4.22","20.82","53.97","137.15","114.57","52.59","206.40",""
"519771","交银优择回报灵活配置混合C",,"1.3170","-0.08","0.30","2.09","10.03","14.42","23.43","31.21","13.93","41.31",""
"519770","交银优择回报灵活配置混合A",,"1.3070","0.00","0.38","2.19","10.20","14.75","23.89","29.69","14.15","40.20",""
"519769","交银优选回报灵活配置混合C",,"1.3100","0.00","0.38","2.18","10.08","14.41","23.24","28.77","13.91","38.56",""
"519768","交银优选回报灵活配置混合A",,"1.3210","-0.08","0.38","2.17","10.08","14.67","23.57","29.34","14.08","39.69",""
"519767","交银科技创新灵活配置混合",,"2.0350","-0.10","1.55","6.77","30.95","51.41","125.61","118.82","52.55","105.52",""
"519766","交银荣鑫灵活配置混合",,"1.2490","0.00","0.48","2.55","10.14","13.34","16.84","22.33","12.73","24.90",""
"519761","交银多策略回报灵活配置混合C",,"1.4010","-0.07","0.36","2.27","8.30","11.12","28.52","30.87","10.52","50.07",""
"519760","交银新回报灵活配置混合C",,"4.9090","-0.06","0.39","2.40","9.97","13.29","23.40","344.66","12.70","391.20",""
"519759","交银周期回报灵活配置混合C",,"1.2610","-0.08","0.32","1.99","9.71","12.74","22.19","26.88","12.08","59.54",""
"519756","交银国企改革灵活配置混合",,"1.6390","-0.06","1.36","4.73","35.01","47.92","96.29","59.59","45.82","63.90",""
"519755","交银多策略回报灵活配置混合A",,"1.4000","-0.07","0.36","2.34","8.47","11.47","28.67","30.24","10.79","50.29",""
"519752","交银新回报灵活配置混合A",,"1.4190","-0.07","0.42","2.45","10.00","13.43","23.28","26.58","12.80","44.65",""
"519738","交银周期回报灵活配置混合A",,"1.2700","0.00","0.40","2.05","9.83","12.93","22.79","27.24","12.28","94.59",""
"519736","交银新成长混合",,"3.9280","-0.30","1.32","3.10","25.86","47.67","123.06","95.23","44.94","375.36",""
"519732","交银定期支付双息平衡混合",,"5.4320","0.00","0.97","4.04","18.29","45.36","108.12","97.82","44.20","443.20",""
"519727","交银成长30混合",,"2.3460","0.51","2.89","6.54","28.48","42.27","185.05","126.01","45.80","236.41",""
"519712","交银阿尔法核心混合",,"3.4070","-0.15","1.28","1.10","17.77","31.44","96.26","99.86","30.49","418.34",""
"519710","交银策略回报灵活配置混合",,"2.0110","-0.79","3.39","20.06","51.77","85.86","131.33","87.48","82.65","261.76",""
"519704","交银先进制造混合",,"3.9238","-0.10","2.30","8.11","39.92","67.11","154.30","111.36","63.70","556.64",""
"519702","交银趋势混合",,"2.6820","-0.41","1.32","0.11","36.00","65.25","127.67","87.42","61.96","289.56",""
"519700","交银主题优选混合",,"1.9890","-0.35","1.43","0.85","23.84","40.30","117.47","93.65","36.17","322.62",""
"519698","交银先锋混合",,"2.3304","-0.06","2.93","5.36","40.45","59.73","123.71","102.87","60.95","207.84",""
"519697","交银优势行业混合",,"5.2720","-0.06","1.21","1.50","16.71","30.82","85.24","88.96","29.92","560.80",""
"519694","交银蓝筹混合",,"1.0631","-1.21","-0.61","-2.34","14.42","49.49","112.72","89.14","46.81","127.99",""
"519692","交银成长混合A",,"6.7451","-1.16","-0.54","-2.66","14.15","48.59","115.16","70.91","46.06","765.11",""
"519690","交银稳健配置混合A",,"1.6265","-0.17","0.23","0.48","11.77","25.89","60.46","28.40","22.80","687.05",""
"519688","交银精选混合",,"1.1353","-0.32","1.32","3.43","25.58","46.88","122.05","93.88","44.16","1,186.28",""
"519679","银河主题混合",,"6.6200","1.13","4.81","11.39","33.85","69.27","163.43","88.12","74.81","675.19",""
"519678","银河消费混合",,"3.0630","0.46","5.19","20.31","45.30","75.73","147.02","80.49","73.94","206.30",""
"519674","银河创新成长混合",,"5.7049","-1.32","-2.62","2.15","5.54","33.19","180.15","120.85","41.60","470.49",""
"519672","银河蓝筹混合",,"4.6750","-0.19","2.10","3.41","30.37","53.63","157.15","113.37","56.67","367.50",""
"519670","银河行业混合",,"2.2730","0.22","2.76","6.46","23.00","68.04","153.89","88.41","69.57","619.70",""
"519668","银河成长混合",,"2.2970","-0.55","0.96","8.06","38.74","67.84","158.37","86.34","66.36","797.61",""
"519665","银河美丽混合C",,"2.5650","-1.08","4.95","6.21","22.55","47.84","111.22","61.52","46.07","250.49",""
"519664","银河美丽混合A",,"2.6910","-1.10","4.95","6.45","23.16","49.33","115.59","66.70","47.45","273.08",""
"519657","银河灵活配置混合C",,"2.8890","0.28","0.84","2.45","17.92","41.48","91.96","40.45","40.79","188.90",""
"519656","银河灵活配置混合A",,"3.0110","0.30","0.87","2.66","18.40","42.57","95.01","43.86","41.89","201.10",""
"519655","银河服务混合",,"2.0640","0.10","2.53","10.02","30.55","79.79","161.27","113.44","84.95","106.40",""
"519653","银河鑫利混合C",,"1.4900","-0.13","0.88","1.85","15.86","27.79","40.57","36.45","27.46","50.45",""
"519652","银河鑫利混合A",,"1.5010","-0.13","0.87","1.97","16.18","28.51","42.01","38.60","28.18","54.84",""
"519651","银河转型混合",,"0.7930","-0.63","1.80","0.13","12.80","22.57","81.05","34.18","20.33","-20.70",""
"519644","银河智联混合",,"2.2850","-0.61","2.24","7.33","33.94","69.51","183.85","136.79","68.63","128.50",""
"519642","银河智造混合",,"2.9790","1.15","4.67","12.59","40.25","88.31","199.70","132.19","95.09","197.90",""
"519641","银河鸿利混合C",,"1.0640","0.00","0.00","0.09","-0.47","5.18","13.54","16.01","4.79","21.47",""
"519640","银河鸿利混合A",,"1.0680","0.00","0.00","0.19","-0.19","5.76","14.64","17.82","5.38","25.14",""
"519630","银河睿利混合C",,"1.3250","-0.08","0.91","4.66","19.37","26.77","52.53","37.16","25.43","56.36",""
"519629","银河睿利混合A",,"1.3330","-0.07","0.98","4.80","19.55","27.05","53.08","37.81","25.71","57.24",""
"519628","银河君润混合C",,"1.1825","-0.30","0.40","1.80","8.34","13.21","22.72","28.78","12.93","37.64",""
"519627","银河君润混合A",,"1.1817","-0.30","0.40","1.82","8.40","13.30","22.65","28.80","13.04","36.16",""
"519626","银河君盛混合C",,"1.2934","-0.13","0.84","3.05","15.70","19.83","46.00","41.34","18.71","50.85",""
"519625","银河君盛混合A",,"1.3037","-0.13","0.85","3.02","15.69","19.88","46.58","42.06","18.77","51.93",""
"519624","银河君耀混合C",,"1.5091","-0.11","1.17","2.40","28.40","40.15","49.80","50.43","39.43","59.88",""
"519623","银河君耀混合A",,"1.5164","-0.11","1.17","2.41","28.46","40.42","50.32","51.10","39.70","60.65",""
"519620","银河君荣灵活配置混合C",,"1.8829","-0.08","3.37","12.68","37.13","44.57","96.95","81.57","41.39","94.62",""
"519619","银河君荣灵活配置混合A",,"1.9199","-0.08","3.37","12.82","37.46","45.28","98.62","84.01","42.07","98.36",""
"519617","银河君信混合C",,"1.1383","0.03","0.53","1.43","8.04","15.58","26.25","28.20","15.12","34.53",""
"519616","银河君信混合A",,"1.1416","0.04","0.55","1.56","8.31","16.17","27.52","30.14","15.69","37.47",""
"519614","银河君尚混合C",,"1.4571","-0.10","0.69","1.80","24.11","35.89","49.51","43.80","35.28","45.71",""
"519613","银河君尚混合A",,"1.4907","-0.09","0.70","1.93","24.42","36.56","51.02","45.98","35.93","49.07",""
"519611","银河旺利混合C",,"1.2250","-0.08","-0.49","0.00","10.96","19.30","30.65","28.62","19.19","37.19",""
"519610","银河旺利混合A",,"1.2380","-0.08","-0.56","0.08","11.13","19.74","31.75","30.59","19.53","39.63",""
"519229","海富通欣享灵活配置混合A",,"1.2191","-0.09","0.54","2.00","9.73","14.76","27.37","33.26","13.87","40.69",""
"519228","海富通欣享灵活配置混合C",,"1.3540","-0.09","0.54","1.97","9.67","14.65","27.81","35.90","13.76","43.62",""
