"code","name","day","unitNetWorth","dayOfGrowth","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"502000","西部利得中证500指数增强A",,"1.4007","-0.44","2.50","5.93","29.96","48.23","98.44","54.71","45.74","-4.18",""
"501311","嘉实港股通新经济指数A",,"1.4115","0.07","3.61","8.27","20.25","35.16","","","34.48","41.15",""
"501310","华宝沪港深中国增强(LOF)A",,"0.8632","0.16","0.48","-0.53","-0.10","-13.72","-11.97","","-14.48","-13.69",""
"501309","国泰恒生港股通指数(LOF)",,"1.1590","-0.34","1.11","5.38","11.32","10.50","14.22","","9.04","15.90",""
"501308","银河中证沪港深高股息C",,"0.9924","0.58","0.48","1.75","8.39","-0.91","10.16","","-2.33","-0.76",""
"501307","银河中证沪港深高股息A",,"0.9989","0.59","0.49","1.82","8.53","-0.65","10.69","","-2.09","-0.11",""
"501306","汇添富中证港股通(LOF)C",,"0.8258","0.57","0.94","-1.13","-4.23","-14.90","-4.26","-17.49","-15.66","-17.42",""
"501305","汇添富中证港股通(LOF)A",,"0.8355","0.57","0.95","-1.02","-4.04","-14.55","-3.52","-16.53","-15.33","-16.45",""
"501303","广发恒生中型股指数A",,"1.0161","0.41","3.46","4.59","12.52","9.48","23.12","3.81","8.19","1.61",""
"501302","南方恒指ETF联接A",,"1.0155","-0.70","-0.24","4.99","1.55","-8.91","1.09","-4.02","-9.55","1.55",""
"501301","华宝香港大盘A",,"1.1130","-0.70","-0.08","4.20","-0.38","-9.02","1.75","-2.94","-10.10","11.29",""
"501090","华宝中证消费龙头指数(LOF)A",,"1.5828","-0.86","2.97","12.74","48.65","","","","58.28","58.28",""
"501089","方正富邦消费红利指数增强(LOF)",,"1.4410","-1.09","2.18","7.19","28.84","44.13","","","44.17","44.10",""
"501086","华宝MSCI中国A股国际通(LOF)",,"1.4199","-0.36","2.10","6.02","25.67","34.43","","","32.00","41.99",""
"501072","国金红利增强",,"1.0159","0.37","-0.01","-4.34","6.99","1.57","","","0.48","1.59",""
"501069","华宝标普中国A股质量价值",,"1.4490","0.04","1.26","-0.30","18.18","32.14","","","28.25","44.89",""
"501068","招商富时A-H50指数C",,"1.4394","-0.80","1.67","8.21","16.61","12.65","43.90","","11.72","43.94",""
"501067","招商富时A-H50指数A",,"1.4511","-0.81","1.68","8.31","16.85","13.09","45.05","","12.14","45.11",""
"501061","中金优选300指数(LOF)C",,"1.6112","0.11","1.84","3.34","26.74","27.64","68.20","","25.73","61.12",""
"501060","中金优选300指数(LOF)A",,"1.6234","0.10","1.84","3.40","26.90","27.97","69.35","","26.04","62.34",""
