"编号","名称","日期","净值","名称","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"010420","民生加银成长优选股票","2020-12-04","1.0053","","0.53","","","","","","","0.53",""
"010419","申万菱信中证环保产业指数(LOF)C","2020-12-04","1.0093","0.23","-0.33","","","","","","","0.93",""
"010409","富国消费精选30股票","2020-12-04","0.9991","","0.34","","","","","","","-0.09",""
"010388","易方达医药生物股票C","2020-12-04","1.0037","0.14","0.60","","","","","","","0.37",""
"010387","易方达医药生物股票A","2020-12-04","1.0040","0.14","0.60","","","","","","","0.40",""
"010366","鹏华中证医药卫生(LOF)C","2020-12-04","0.9890","1.12","6.00","","","","","","","-1.10",""
"010365","鹏华香港银行指数(LOF)C","2020-12-04","1.0978","0.21","-0.04","","","","","","","9.78",""
"010364","鹏华空天军工指数(LOF)C","2020-12-04","1.1038","1.41","3.02","","","","","","","10.38",""
"010342","招商产业精选股票C","","","","","","","","","","","",""
"010341","招商产业精选股票A","","","","","","","","","","","",""
"010321","中银大健康股票C","2020-12-04","1.2016","0.94","3.35","","","","","","","-0.65",""
"010245","广发品牌消费股票发起式C","2020-12-04","1.9238","1.96","2.11","","","","","","","10.32",""
"010236","广发电子信息传媒股票C","2020-12-04","1.7258","-0.14","4.17","","","","","","","3.30",""
"010235","广发资源优选股票C","2020-12-04","1.8387","1.13","-0.83","","","","","","","8.91",""
"010203","天弘中证科技100指数增强C","2020-12-04","0.9928","0.33","2.32","","","","","","","-0.72",""
"010202","天弘中证科技100指数增强A","2020-12-04","0.9931","0.34","2.32","","","","","","","-0.69",""
"010183","南方创业板ETF联接E","2020-12-04","1.3308","0.65","4.06","","","","","","","6.94",""
"010162","广发瑞安精选股票C","","","","","","","","","","","",""
"010161","广发瑞安精选股票A","","","","","","","","","","","",""
"010160","广发高端制造股票C","2020-12-04","2.5501","-0.14","-0.72","","","","","","","16.49",""
"010154","中加中证500指数增强C","2020-12-04","0.9736","0.25","1.15","","","","","","","-2.64",""
"010153","中加中证500指数增强A","2020-12-04","0.9743","0.26","1.17","","","","","","","-2.57",""
"010142","朱雀企业优选C","2020-12-04","1.0636","","0.48","","","","","","","6.36",""
"010141","朱雀企业优选A","2020-12-04","1.0653","","0.50","","","","","","","6.53",""
"010129","宝盈发展新动能股票C","2020-12-04","0.9974","0.74","0.80","","","","","","","-0.26",""
"010128","宝盈发展新动能股票A","2020-12-04","0.9984","0.75","0.81","","","","","","","-0.16",""
"010113","广发研究精选股票C","2020-12-04","1.0050","","0.21","","","","","","","0.50",""
"010112","广发研究精选股票A","2020-12-04","1.0053","","0.22","","","","","","","0.53",""
"010024","广发沪港深新起点股票C","2020-12-04","1.8347","0.64","-0.18","","","","","","","4.84",""
"010013","易方达信息行业精选股票","2020-12-04","1.0051","0.30","0.50","0.74","","","","","","0.51",""
"010004","景顺长城电子信息产业股票C","2020-12-04","1.0590","0.09","2.02","","","","","","","5.90",""
"010003","景顺长城电子信息产业股票A","2020-12-04","1.0600","0.09","2.03","","","","","","","6.00",""
"009988","信达澳银蓝筹精选股票","2020-12-04","1.0924","0.99","1.51","","","","","","","9.24",""
"009954","北信瑞丰优选成长","2020-12-04","1.0251","0.29","1.75","","","","","","","2.51",""
"009905","民生加银中证200指数增强C","","","","","","","","","","","",""
"009904","民生加银中证200指数增强A","","","","","","","","","","","",""
"009899","上银内需增长股票","2020-12-04","1.0304","0.45","1.03","3.02","","","","","","3.04",""
"009898","民生加银医药健康股票","2020-12-04","0.9981","0.50","2.72","-0.20","","","","","","-0.19",""
"009897","广发港股通成长精选股票C","2020-12-04","1.0071","0.42","0.21","","","","","","","0.71",""
"009896","广发港股通成长精选股票A","2020-12-04","1.0080","0.41","0.22","","","","","","","0.80",""
"009891","融通产业趋势臻选股票","2020-12-04","0.9890","-0.01","1.18","-0.74","","","","","","-1.10",""
"009881","广发中证医疗指数(LOF)C","2020-12-04","1.3311","1.24","6.48","-1.26","","","","","","0.46",""
"009877","中银内核驱动股票","2020-12-04","1.0576","1.76","2.73","5.58","","","","","","5.76",""
"009876","天弘甄选食品饮料股票C","2020-12-04","1.0907","2.37","3.19","7.64","","","","","","9.07",""
"009875","天弘甄选食品饮料股票A","2020-12-04","1.0914","2.38","3.20","7.70","","","","","","9.14",""
"009874","九泰久睿量化股票","2020-12-04","0.9055","0.78","2.62","-8.77","","","","","","-9.45",""
"009865","招商景气优选股票C","2020-12-04","1.0007","","0.08","","","","","","","0.07",""
"009864","招商景气优选股票A","2020-12-04","1.0010","","0.10","","","","","","","0.10",""
"009863","富国创新趋势股票","2020-12-04","1.1480","1.25","2.08","13.18","","","","","","14.80",""
"009860","易方达中证银行指数(LOF)C","2020-12-04","1.1576","-1.30","-0.28","12.68","","","","","","13.16",""
"009852","银华品质消费股票","2020-12-04","1.0040","","0.54","","","","","","","0.40",""
"009805","国泰医药健康股票","2020-12-04","0.9878","1.29","3.39","0.00","","","","","","-1.22",""
"009775","汇丰晋信中小盘低波动策略股票C","2020-12-04","0.9950","0.23","-0.01","-0.35","","","","","","-0.50",""
"009734","创金合信港股通大消费精选股票C","2020-12-04","0.9743","0.70","0.12","-1.40","","","","","","-2.57",""
"009733","创金合信港股通大消费精选股票A","2020-12-04","0.9761","0.70","0.13","-1.22","","","","","","-2.39",""
"009727","招商中证500等权重指数增强C","","","","","","","","","","","",""
"009726","招商中证500等权重指数增强A","","","","","","","","","","","",""
"009658","汇丰晋信中小盘低波动策略股票A","2020-12-04","0.9975","0.24","0.01","-0.15","","","","","","-0.25",""
"009614","上银中证500指数增强型C","2020-12-04","0.9511","0.33","1.77","-4.07","","","","","","-4.89",""
"009613","上银中证500指数增强型A","2020-12-04","0.9523","0.33","1.77","-4.00","","","","","","-4.77",""
"009609","广发中证500指数增强C","2020-12-04","1.0051","0.27","1.25","","","","","","","0.51",""
"009608","广发中证500指数增强A","2020-12-04","1.0057","0.27","1.26","","","","","","","0.57",""
"009602","招商科技动力3个月股票C","2020-12-04","0.9973","","-0.53","","","","","","","-0.27",""
"009601","招商科技动力3个月股票A","2020-12-04","0.9991","","-0.51","","","","","","","-0.09",""
"009557","申万菱信创业板量化精选股票A","2020-12-04","1.0382","0.83","3.13","0.69","","","","","","3.82",""
"009551","汇添富开放优势6个月持有期股票C","2020-12-04","1.0765","0.69","1.79","5.81","","","","","","7.65",""
"009550","汇添富开放优势6个月持有期股票A","2020-12-04","1.0797","0.70","1.80","6.03","","","","","","7.97",""
"009538","太平行业优选股票C","2020-12-04","1.0591","1.98","1.86","6.29","","","","","","5.91",""
"009537","太平行业优选股票A","2020-12-04","1.0604","1.97","1.86","6.41","","","","","","6.04",""
"009514","创金同顺创业板精选股票C","2020-12-04","1.0827","0.51","2.21","-3.85","","","","","","8.27",""
"009513","创金同顺创业板精选股票A","2020-12-04","1.0851","0.52","2.22","-3.72","","","","","","8.51",""
"009503","国寿安保创新医药股票C","","","","","","","","","","","",""
"009502","国寿安保创新医药股票A","","","","","","","","","","","",""
"009492","宝盈创新驱动股票C","2020-12-04","1.0126","0.99","0.87","1.59","","","","","","1.26",""
"009491","宝盈创新驱动股票A","2020-12-04","1.0143","1.00","0.89","1.73","","","","","","1.43",""
"009480","中银中证100ETF联接C","2020-12-04","1.0161","0.17","0.88","","","","","","","1.61",""
"009479","中银中证100ETF联接A","2020-12-04","1.0162","0.18","0.89","","","","","","","1.62",""
"009476","建信食品饮料行业股票","2020-12-04","1.0477","2.30","2.74","4.83","","","","","","4.77",""
"009472","广发深证100指数(LOF)C","2020-12-04","1.6931","0.36","2.41","5.85","31.50","","","","","35.93",""
"009414","中银大健康股票A","2020-12-04","1.2019","0.93","3.35","-0.81","20.20","","","","","20.19",""
"009398","华富成长企业精选股票","2020-12-04","1.0294","1.13","2.83","0.58","","","","","","2.94",""
"009384","大摩MSCI中国A股增强","2020-12-04","1.0513","0.97","2.25","4.53","","","","","","5.13",""
"009375","浦银安盛MSCI中国A股ETF联接C","2020-12-04","1.0677","0.43","1.93","","","","","","","6.77",""
"009374","浦银安盛MSCI中国A股ETF联接A","2020-12-04","1.0683","0.43","1.93","","","","","","","6.83",""
"009341","易方达均衡成长股票","2020-12-04","1.1092","0.57","1.00","5.06","10.84","","","","","10.92",""
"009337","平安中证500指数增强C","2020-12-04","1.2001","0.60","2.42","-3.05","20.02","","","","","20.01",""
"009336","平安中证500指数增强A","2020-12-04","1.2032","0.59","2.43","-2.94","20.33","","","","","20.32",""
"009329","华宝中证消费龙头指数(LOF)C","2020-12-04","1.5688","1.11","2.59","10.34","51.22","","","","","69.93",""
"009300","西部利得中证500指数增强C","2020-12-04","1.3929","0.62","1.04","2.96","33.64","","","","","49.68",""
"009265","易方达消费精选股票","2020-12-04","1.2807","0.95","-0.13","5.67","22.79","","","","","28.07",""
"009240","泰康蓝筹优势一年持有股票","2020-12-04","1.0640","1.51","3.93","4.78","","","","","","6.40",""
"009239","融通人工智能指数(LOF)C","2020-12-04","1.5178","0.27","2.55","-4.57","12.44","","","","","24.24",""
"009208","建信沪深300指数增强(LOF)C","2020-12-04","1.3666","0.35","1.99","4.40","33.05","","","","","36.76",""
"009195","泰达宏利中证绩优指数基金C","2020-12-04","1.0929","1.66","3.06","5.02","","","","","","9.29",""
"009194","泰达宏利中证绩优指数基金A","2020-12-04","1.0946","1.65","3.06","5.13","","","","","","9.46",""
"009180","嘉实中证主要消费ETF联接C","2020-12-04","1.4073","2.03","3.10","2.91","36.67","","","","","40.73",""
"009179","嘉实中证主要消费ETF联接A","2020-12-04","1.4091","2.03","3.10","2.97","36.81","","","","","40.91",""
"009163","广发医疗保健股票C","2020-12-04","3.0688","1.67","7.71","-1.98","18.65","","","","","65.86",""
"009162","富国医药成长30股票","2020-12-04","1.0945","2.06","7.71","-5.70","8.73","","","","","9.45",""
"009147","建信新能源行业股票","2020-12-04","1.3970","1.15","-0.09","24.51","","","","","","39.70",""
"009127","嘉实基础产业优选股票C","2020-12-04","1.2383","0.45","0.11","6.00","22.46","","","","","23.83",""
"009126","嘉实基础产业优选股票A","2020-12-04","1.2423","0.45","0.11","6.13","22.78","","","","","24.23",""
"009117","东兴中证消费50C","2020-12-04","1.4750","1.51","2.57","7.21","39.19","","","","","47.50",""
"009116","东兴中证消费50A","2020-12-04","1.4760","1.51","2.56","7.24","39.27","","","","","47.60",""
"009113","浙商汇金卓越优选3个月(FOF)","2020-12-03","1.0994","0.14","2.37","-1.88","10.46","","","","","9.94",""
"009107","嘉合同顺智选股票C","2020-12-04","1.0311","0.31","1.61","4.43","3.13","","","","","3.11",""
"009106","嘉合同顺智选股票A","2020-12-04","1.0345","0.30","1.61","4.55","3.46","","","","","3.45",""
"009080","南方粤港澳大湾区ETF联接C","2020-12-04","1.3552","0.15","1.37","10.16","29.54","","","","","35.52",""
"009079","南方粤港澳大湾区ETF联接A","2020-12-04","1.3561","0.15","1.38","10.19","29.60","","","","","35.61",""
"009070","大成睿鑫股票C","2020-12-04","1.0493","0.47","-0.37","3.53","","","","","","4.93",""
"009069","大成睿鑫股票A","2020-12-04","1.0507","0.48","-0.35","3.65","","","","","","5.07",""
"009068","国泰中证新能源汽车ETF联接C","2020-12-04","1.6718","1.51","1.89","25.17","48.67","","","","","67.18",""
"009067","国泰中证新能源汽车ETF联接A","2020-12-04","1.6749","1.51","1.90","25.26","48.88","","","","","67.49",""
"009060","南方沪深300增强C","2020-12-04","1.4383","0.24","1.19","7.10","39.18","","","","","43.83",""
"009059","南方沪深300增强A","2020-12-04","1.4418","0.24","1.20","7.20","39.47","","","","","44.18",""
"009052","易方达中证红利ETF联接C","2020-12-04","1.0878","-0.08","-0.36","8.11","","","","","","8.78",""
"009051","易方达中证红利ETF联接A","2020-12-04","1.0882","-0.08","-0.36","8.14","","","","","","8.82",""
"009047","东财创业板C","2020-12-04","1.4667","0.65","4.05","0.87","28.00","","","","","46.67",""
"009046","东财创业板A","2020-12-04","1.4693","0.64","4.06","0.93","28.16","","","","","46.93",""
"009040","九泰久远量化驱动C","2020-12-04","1.2176","0.52","1.87","-5.46","19.72","","","","","21.76",""
"009039","九泰久远量化驱动A","2020-12-04","1.2236","0.52","1.88","-5.27","20.21","","","","","22.36",""
"009017","银华港股通精选股票发起式","2020-12-04","1.2637","0.64","1.25","-0.95","13.73","","","","","26.37",""
"009013","平安创业板ETF联接C","2020-12-04","1.3735","0.64","3.94","0.63","26.59","","","","","37.35",""
"009012","平安创业板ETF联接A","2020-12-04","1.3773","0.64","3.95","0.73","26.85","","","","","37.73",""
"009004","海富通中证500增强C","2020-12-04","1.8473","0.88","2.57","0.25","24.00","","","","","21.48",""
"008976","富国中证消费50ETF联接C","2020-12-04","1.6464","1.47","2.45","7.85","39.95","","","","","64.64",""
"008975","富国中证消费50ETF联接A","2020-12-04","1.6511","1.47","2.46","7.96","40.23","","","","","65.11",""
"008973","大成中华沪深港300指数(LOF)C","2020-12-04","1.2863","0.23","0.56","7.46","21.89","","","","","21.56",""
"008958","嘉实回报精选股票","2020-12-04","1.2985","1.32","2.23","7.33","25.42","","","","","29.84",""
"008945","上投摩根MSCI中国A股ETF联接C","2020-12-04","1.0594","0.44","1.98","4.07","","","","","","5.94",""
"008944","上投摩根MSCI中国A股ETF联接A","2020-12-04","1.0598","0.44","1.99","4.09","","","","","","5.98",""
"008935","大成科技消费股票C","2020-12-04","1.0163","0.55","1.48","-0.37","","","","","","1.77",""
"008934","大成科技消费股票A","2020-12-04","1.0194","0.55","1.49","-0.18","","","","","","2.08",""
"008929","泰达消费红利指数C","2020-12-04","1.5497","2.85","3.22","1.65","43.08","","","","","54.97",""
"008928","泰达消费红利指数A","2020-12-04","1.5523","2.86","3.23","1.72","43.25","","","","","55.23",""
"008927","泰康沪深300ETF联接C","2020-12-04","1.1533","0.16","1.63","5.98","","","","","","15.33",""
"008926","泰康沪深300ETF联接A","2020-12-04","1.1553","0.16","1.64","6.09","","","","","","15.53",""
"008917","华夏中证浙江国资创新发展ETF联接C","2020-12-04","1.0316","-0.02","-0.05","","","","","","","3.16",""
"008916","华夏中证浙江国资创新发展ETF联接A","2020-12-04","1.0321","-0.02","-0.05","","","","","","","3.21",""
"008908","添富中证国企一带一路ETF联接C","2020-12-04","1.2672","0.05","-0.37","7.37","30.40","","","","","26.72",""
"008907","添富中证国企一带一路ETF联接A","2020-12-04","1.2701","0.06","-0.36","7.46","30.60","","","","","27.01",""
"008899","国寿创精选88ETF联接C","2020-12-04","1.0931","0.16","1.19","-8.89","9.10","","","","","9.30",""
"008898","国寿创精选88ETF联接A","2020-12-04","1.0950","0.16","1.19","-8.83","9.25","","","","","9.49",""
"008889","银华中证5G通信主题ETF联接","2020-12-04","0.9483","0.71","1.96","-4.00","-5.17","","","","","-5.17",""
"008888","华夏国证半导体芯片ETF联接C","2020-12-04","1.1181","0.58","3.76","0.40","11.81","","","","","11.81",""
"008887","华夏国证半导体芯片ETF联接A","2020-12-04","1.1198","0.58","3.77","0.47","11.98","","","","","11.98",""
"008872","大成睿裕六月持有股票C","2020-12-04","1.1916","0.88","0.03","4.95","","","","","","19.16",""
"008871","大成睿裕六月持有股票A","2020-12-04","1.1952","0.89","0.05","5.11","","","","","","19.52",""
"008860","民生加银龙头优选股票","2020-12-04","1.5050","0.93","0.79","7.62","43.62","","","","","50.50",""
"008855","南方内需增长两年股票C","2020-12-04","1.3532","1.02","2.31","2.48","26.34","","","","","35.32",""
"008854","南方内需增长两年股票A","2020-12-04","1.3596","1.02","2.32","2.63","26.72","","","","","35.96",""
"008832","海富通中证长三角领先ETF联接","2020-12-04","1.0409","-0.33","0.18","4.38","","","","","","4.09",""
"008779","嘉实中证500指数增强C","2020-12-04","1.2562","0.49","1.70","-4.41","18.83","","","","","25.62",""
"008778","嘉实中证500指数增强A","2020-12-04","1.2606","0.49","1.71","-4.30","19.07","","","","","26.06",""
"008777","华安沪深300ETF联接C","2020-12-04","1.0721","0.23","1.76","6.24","","","","","","7.21",""
"008776","华安沪深300ETF联接A","2020-12-04","1.0728","0.23","1.75","6.29","","","","","","7.28",""
"008769","创金上证超大盘量化C","2020-12-04","1.1730","0.00","0.54","6.07","24.32","","","","17.16","17.30",""
"008768","创金上证超大盘量化A","2020-12-04","1.1785","0.00","0.55","6.20","24.64","","","","17.70","17.85",""
"008750","富国中证科技50策略ETF联接C","2020-12-04","1.1198","0.32","2.49","-4.03","17.89","","","","","11.98",""
"008749","富国中证科技50策略ETF联接A","2020-12-04","1.1234","0.32","2.50","-3.93","18.13","","","","","12.34",""
"008737","南方高股息股票C","2020-12-04","1.0653","0.70","2.76","6.24","","","","","","6.53",""
"008736","南方高股息股票A","2020-12-04","1.0684","0.71","2.78","6.46","","","","","","6.84",""
"008714","国泰中证全指家用电器ETF联接C","2020-12-04","1.3886","0.08","0.37","10.05","27.56","","","","","38.86",""
"008713","国泰中证全指家用电器ETF联接A","2020-12-04","1.3913","0.09","0.38","10.13","27.75","","","","","39.13",""
"008709","银河龙头股票","2020-12-04","0.9867","0.27","0.69","-1.24","","","","","","-1.33",""
"008682","富国中证红利指数增强C","2020-12-04","1.1670","-0.26","-0.68","3.73","19.08","","","","","15.54",""
"008619","永赢医药健康C","2020-12-04","1.2051","1.09","8.19","-4.07","19.49","","","","","20.51",""
"008618","永赢医药健康A","2020-12-04","1.2064","1.10","8.19","-4.02","19.62","","","","","20.64",""
"008593","天弘沪深300指数增强C","2020-12-04","1.3275","0.14","1.51","4.65","32.64","","","","30.63","32.75",""
"008592","天弘沪深300指数增强A","2020-12-04","1.3312","0.14","1.52","4.73","32.84","","","","30.98","33.12",""
"008591","天弘中证全指证券公司C","2020-12-04","1.3012","-1.61","2.51","1.14","37.42","","","","23.76","30.12",""
"008590","天弘中证全指证券公司A","2020-12-04","1.3038","-1.61","2.51","1.19","37.56","","","","23.99","30.38",""
"008586","华夏中证人工智能主题ETF联接C","2020-12-04","0.9264","0.26","2.59","-4.02","","","","","","-7.36",""
"008585","华夏中证人工智能主题ETF联接A","2020-12-04","0.9276","0.25","2.59","-3.97","","","","","","-7.24",""
"008552","东财医药C","2020-12-04","1.2952","1.17","6.24","-4.62","25.48","","","","","29.52",""
"008551","东财医药A","2020-12-04","1.2973","1.17","6.25","-4.56","25.63","","","","","29.73",""
"008538","兴银研究精选股票C","2020-12-04","1.0509","0.72","1.53","5.05","","","","","","5.09",""
"008537","兴银研究精选股票A","2020-12-04","1.0537","0.72","1.55","5.28","","","","","","5.37",""
"008520","中金中证沪港深优选消费50指数C","2020-12-04","1.4135","1.79","2.94","9.93","40.96","","","","","41.35",""
"008519","中金中证沪港深优选消费50指数A","2020-12-04","1.4154","1.78","2.95","9.99","41.13","","","","","41.54",""
"008445","融通产业趋势先锋股票","2020-12-04","1.1338","0.59","2.89","-2.20","13.38","","","","","13.38",""
"008413","长盛竞争优势股票C","2020-12-04","0.9842","1.60","5.59","-1.46","","","","","","-1.58",""
"008412","长盛竞争优势股票A","2020-12-04","0.9871","1.61","5.59","-1.27","","","","","","-1.29",""
"008410","长盛价值发现股票","2020-12-04","1.1576","1.04","2.13","3.12","12.26","","","","","15.76",""
"008408","恒生沪深港通细分行业龙头C","2020-12-04","1.1906","0.39","0.73","5.62","18.70","","","","","19.06",""
"008407","恒生沪深港通细分行业龙头A","2020-12-04","1.1932","0.39","0.73","5.72","18.95","","","","","19.32",""
"008400","华泰柏瑞中证科技ETF联接C","2020-12-04","1.3243","0.43","2.24","-1.95","30.95","","","","","32.43",""
"008399","华泰柏瑞中证科技ETF联接A","2020-12-04","1.3269","0.44","2.24","-1.89","31.12","","","","","32.69",""
"008397","博时中证500ETF联接C","2020-12-04","1.2646","0.39","1.73","-0.68","21.06","","","","26.45","26.46",""
"008396","博时中证500ETF联接A","2020-12-04","1.2681","0.39","1.73","-0.60","21.24","","","","26.80","26.81",""
"008391","国联安沪深300ETF联接C","2020-12-04","1.3149","0.17","1.59","6.22","31.18","","","","29.18","31.49",""
"008390","国联安沪深300ETF联接A","2020-12-04","1.3151","0.17","1.60","6.27","31.31","","","","29.18","31.51",""
"008382","融通产业趋势股票","2020-12-04","1.1953","1.22","2.43","3.88","20.60","","","","","19.53",""
"008327","东财中证通信C","2020-12-04","1.0653","-0.14","0.24","-5.79","5.75","","","","","6.53",""
"008326","东财中证通信A","2020-12-04","1.0677","-0.14","0.25","-5.73","5.88","","","","","6.77",""
"008315","上投摩根慧选成长C","2020-12-04","1.6665","0.60","1.10","7.09","47.58","","","","","66.65",""
"008314","上投摩根慧选成长A","2020-12-04","1.6778","0.61","1.11","7.30","48.16","","","","","67.78",""
"008304","宝盈龙头优选股票C","2020-12-04","1.1037","-0.11","1.92","-9.16","-0.34","","","","","10.37",""
"008303","宝盈龙头优选股票A","2020-12-04","1.1099","-0.11","1.94","-8.97","0.06","","","","","10.99",""
"008299","华夏中证银行ETF联接C","2020-12-04","1.1247","-1.19","-0.16","11.81","18.64","","","","9.58","12.47",""
"008298","华夏中证银行ETF联接A","2020-12-04","1.1280","-1.19","-0.15","11.89","18.81","","","","9.88","12.80",""
"008295","朱雀企业优胜C","2020-12-04","1.3807","0.66","0.32","8.78","38.00","","","","","38.07",""
"008294","朱雀企业优胜A","2020-12-04","1.3855","0.67","0.34","9.00","38.48","","","","","38.55",""
"008292","民生加银沪深300ETF联接C","2020-12-04","1.3202","0.11","1.66","7.49","34.80","","","","30.84","32.02",""
"008291","民生加银沪深300ETF联接A","2020-12-04","1.3227","0.11","1.65","7.54","34.93","","","","31.08","32.27",""
"008286","易方达研究精选股票","2020-12-04","1.5667","0.72","0.78","11.07","42.91","","","","","56.67",""
"008283","易方达金融行业股票","2020-12-04","1.2922","-0.69","0.27","12.60","27.99","","","","","29.22",""
"008282","国泰CES半导体芯片行业ETF联接C","2020-12-04","1.6022","0.62","2.80","2.69","18.13","58.05","","","54.15","60.22",""
"008281","国泰CES半导体芯片行业ETF联接A","2020-12-04","1.6071","0.62","2.81","2.77","18.31","58.52","","","54.57","60.71",""
"008280","国泰中证煤炭ETF联接C","2020-12-04","1.2408","-0.59","-1.23","12.63","31.59","","","","","24.08",""
"008279","国泰中证煤炭ETF联接A","2020-12-04","1.2439","-0.59","-1.22","12.71","31.78","","","","","24.39",""
"008265","南方ESG股票C","2020-12-04","1.5633","1.11","2.63","5.19","41.26","","","","55.72","56.33",""
"008264","南方ESG股票A","2020-12-04","1.5723","1.11","2.64","5.34","41.67","","","","56.59","57.23",""
"008262","招商研究优选股票C","2020-12-04","1.3659","-0.25","0.80","2.02","35.55","","","","","36.59",""
"008261","招商研究优选股票A","2020-12-04","1.3727","-0.24","0.82","2.23","36.10","","","","","37.27",""
"008259","中银证券中证500ETF联接C","2020-12-04","1.2386","0.39","1.81","-1.18","21.50","","","","","23.86",""
"008258","中银证券中证500ETF联接A","2020-12-04","1.2401","0.40","1.82","-1.12","21.63","","","","","24.01",""
"008250","工银深证100ETF联接C","2020-12-04","1.0483","0.36","2.43","5.35","","","","","","4.83",""
"008249","工银深证100ETF联接A","2020-12-04","1.0491","0.36","2.44","5.42","","","","","","4.91",""
"008241","东财上证50C","2020-12-04","1.3261","0.14","1.14","7.39","31.08","32.61","","","26.18","32.61",""
"008240","东财上证50A","2020-12-04","1.3294","0.13","1.14","7.46","31.23","32.94","","","26.46","32.94",""
"008239","中泰沪深300增强C","2020-12-04","1.4723","0.22","1.43","7.69","37.18","","","","","47.23",""
"008238","中泰沪深300增强A","2020-12-04","1.4762","0.22","1.43","7.78","37.45","","","","","47.62",""
"008237","招商深证100ETF联接C","2020-12-04","1.2382","0.33","2.29","7.81","","","","","","23.82",""
"008236","招商深证100ETF联接A","2020-12-04","1.2195","0.33","2.29","7.87","","","","","","21.95",""
"008234","光大保德信消费主题股票","2020-12-04","1.5431","1.12","1.70","13.73","47.20","","","","","54.31",""
"008230","九泰天辰量化新动力","2020-12-04","1.3220","0.52","1.89","-6.09","26.17","","","","","32.20",""
"008201","银华MSCI中国A股联接C","2020-12-04","1.4449","0.49","2.00","4.98","30.64","40.36","","","32.07","35.91",""
"008200","华夏创新100ETF联接C","2020-12-04","1.3216","0.14","1.32","8.35","30.36","","","","","32.16",""
"008199","华夏创新100ETF联接A","2020-12-04","1.3240","0.14","1.32","8.44","30.57","","","","","32.40",""
"008190","国泰中证钢铁ETF联接C","2020-12-04","1.2012","0.02","-1.54","6.70","18.73","","","","","20.12",""
"008189","国泰中证钢铁ETF联接A","2020-12-04","1.2042","0.01","-1.54","6.77","18.90","","","","","20.42",""
"008184","新华沪深300指数增强C","2020-12-04","1.3607","0.04","1.48","4.23","40.55","","","","35.23","36.07",""
"008177","建信高股息主题股票","2020-12-04","1.3027","1.71","2.32","10.76","47.69","","","","","47.33",""
"008167","工银消费股票C","2020-12-04","1.5043","0.57","0.19","4.49","34.35","","","","","50.43",""
"008166","工银消费股票A","2020-12-04","1.5133","0.56","0.21","4.70","34.88","","","","","51.33",""
"008164","南方大盘红利50ETF联接C","2020-12-04","1.1162","-0.74","-1.14","5.54","18.88","","","","","11.62",""
"008163","南方大盘红利50ETF联接A","2020-12-04","1.1201","-0.74","-1.14","5.64","19.12","","","","","12.01",""
"008134","鹏华优选价值股票","2020-12-04","1.1654","0.15","3.36","-1.98","21.59","","","","16.28","16.54",""
"008129","湘财长源股票型C","2020-12-04","1.4757","0.01","0.81","8.24","38.17","","","","47.61","47.57",""
"008128","湘财长源股票型A","2020-12-04","1.4876","0.01","0.83","8.39","38.68","","","","48.77","48.76",""
"008124","中邮中证500指数增强C","2020-12-04","1.3593","0.64","2.30","-0.96","20.26","","","","33.08","35.93",""
"008115","天弘中证红利低波动100C","2020-12-04","1.0870","-0.48","-0.51","3.02","18.26","","","","8.60","8.70",""
"008114","天弘中证红利低波动100A","2020-12-04","1.0894","-0.48","-0.50","3.08","18.37","","","","8.82","8.94",""
"008113","中泰中证500指数增强C","2020-12-04","1.3374","0.53","1.60","0.48","20.51","","","","30.64","33.74",""
"008112","中泰中证500指数增强A","2020-12-04","1.3426","0.53","1.61","0.58","20.74","","","","31.13","34.26",""
"008107","华商医药医疗行业股票","2020-12-04","1.4315","1.44","7.50","-3.43","21.98","","","","43.18","43.15",""
"008101","广发湾创100ETF联接C","2020-12-04","1.2127","0.15","1.36","8.82","21.27","","","","","21.27",""
"008100","广发湾创100ETF联接A","2020-12-04","1.2134","0.15","1.36","8.85","21.34","","","","","21.34",""
"008089","华夏中证全指房地产ETF联接C","2020-12-04","0.9947","-0.97","-0.87","-4.53","6.93","-0.53","","","-0.58","-0.53",""
"008088","华夏中证全指房地产ETF联接A","2020-12-04","0.9976","-0.97","-0.86","-4.46","7.08","-0.24","","","-0.32","-0.24",""
"008087","华夏中证5G通信主题ETF联接C","2020-12-04","1.2240","0.72","1.89","-4.35","8.49","","","","22.62","22.40",""
"008086","华夏中证5G通信主题ETF联接A","2020-12-04","1.2275","0.71","1.89","-4.28","8.66","","","","22.95","22.75",""
"008085","海富通先进制造股票A","2020-12-04","1.0164","0.13","5.56","-2.12","1.85","","","","1.69","1.64",""
"008084","海富通先进制造股票C","2020-12-04","1.0125","0.12","5.55","-2.22","1.65","","","","1.31","1.25",""
"008076","招商核心优选股票C","2020-12-04","1.3743","0.71","0.39","-3.06","28.69","","","","36.96","37.43",""
"008075","招商核心优选股票A","2020-12-04","1.3850","0.72","0.41","-2.86","29.21","","","","37.99","38.50",""
"008072","景顺长城创业板综指增强","2020-12-04","1.2743","0.65","3.33","-1.64","27.12","","","","","27.43",""
"008057","南方上证50增强C","2020-12-04","1.3521","0.39","0.75","5.84","32.88","","","","","35.21",""
"008056","南方上证50增强A","2020-12-04","1.3554","0.39","0.75","5.94","33.16","","","","","35.54",""
