"编号","名称","日期","净值","名称","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"161628","融通中证云计算与大数据主题指数(LOF)","2020-12-04","1.2656","0.01","2.48","4.42","43.33","58.25","75.92","36.21","54.15","-6.17",""
"161613","融通创业板指数A","2020-12-04","1.3090","0.69","4.14","0.77","27.58","61.21","96.25","56.21","50.63","213.95",""
"161612","融通深证成份指数A","2020-12-04","1.2740","0.39","2.49","3.92","29.34","49.18","86.80","40.46","39.08","28.99",""
"161607","融通巨潮100指数A(LOF)","2020-12-04","1.5430","0.33","1.38","8.97","37.28","42.64","76.58","51.82","35.23","537.13",""
"161604","融通深证100指数A","2020-12-04","1.8170","0.39","2.54","6.01","32.92","50.04","96.46","45.83","40.53","551.57",""
"161227","国投瑞银深证100指数","2020-12-04","1.5610","0.39","2.50","6.63","34.11","51.70","98.35","49.52","41.78","57.14",""
"161217","国投瑞银中证资源指数","2020-12-04","0.8590","1.54","0.12","15.61","39.90","37.66","44.37","13.18","25.58","-14.10",""
"161213","国投瑞银中证消费服务指数","2020-12-04","2.4850","1.06","3.33","2.14","29.02","48.80","90.71","58.48","42.49","148.50",""
"161211","国投沪深300金融地产联接","2020-12-04","2.1027","-1.03","0.68","9.23","26.74","24.14","45.89","32.46","16.88","110.27",""
"161130","易方达纳斯达克100人民币","2020-12-03","1.9340","0.06","2.18","1.60","17.55","36.48","59.53","83.75","30.22","93.38",""
"161128","易标普信息科技人民币","2020-12-03","2.2826","-0.13","1.84","0.02","14.43","31.21","63.74","88.44","24.22","128.26",""
"161127","易标普生物科技人民币","2020-12-03","1.8023","0.69","4.75","18.68","16.11","28.06","40.14","47.36","27.00","80.23",""
"161126","易方达标普医疗保健人民币","2020-12-03","1.5018","-0.25","1.57","1.45","1.72","7.16","15.60","33.70","5.15","50.18",""
"161125","易方达标普500指数人民币","2020-12-03","1.5029","-0.08","0.70","1.70","7.67","8.86","22.07","36.71","5.13","50.29",""
"161124","易方达香港小型股指数A","2020-12-04","1.2151","0.50","2.31","0.90","8.10","12.81","13.14","11.97","6.77","21.51",""
"161123","易方达重组分级","2020-12-04","1.2040","0.47","0.81","-1.19","16.00","33.07","48.25","-0.31","27.62","-50.54",""
"161122","易方达中证万得生物科技指数(LOF)A","2020-12-04","0.9320","1.41","8.41","-6.68","19.18","76.14","124.38","95.16","68.83","38.54",""
"161121","易方达中证银行指数(LOF)A","2020-12-04","1.1587","-1.29","-0.28","12.77","22.60","17.90","34.76","27.98","13.45","32.19",""
"161120","易方达中债新综指(LOF)C","2020-12-04","1.3965","0.06","0.31","0.43","-0.54","2.03","6.56","14.34","1.59","39.65",""
"161119","易方达中债新综指(LOF)A","2020-12-04","1.4277","0.06","0.32","0.51","-0.37","2.38","7.19","15.38","1.91","42.77",""
"161118","易方达中小板指数(LOF)","2020-12-04","1.4907","0.69","2.59","3.23","28.79","51.90","75.50","24.40","41.26","93.67",""
"161039","富国中证1000指数增强","2020-12-04","1.6809","0.57","2.29","-2.81","20.67","50.81","83.48","","40.65","68.09",""
"161037","富国中证高端制造指数增强型","2020-12-04","1.8969","0.55","2.60","0.64","25.64","61.82","121.14","66.29","52.19","89.69",""
"161036","富国中证娱乐主题指数增强型","2020-12-04","0.8317","0.23","3.88","-6.82","16.55","30.83","36.97","-3.29","18.34","-16.83",""
"161035","富国中证医药主题指数增强","2020-12-04","1.9480","1.09","5.64","-7.15","16.02","60.73","113.13","104.41","56.59","94.80",""
"161033","富国中证智能汽车(LOF)","2020-12-04","1.7140","0.59","2.02","-0.06","19.19","48.53","131.00","54.28","38.23","71.40",""
"161032","富国中证煤炭指数分级","2020-12-04","1.0390","-0.67","-1.43","13.88","34.14","20.01","27.94","-3.90","12.92","-27.61",""
"161031","富国中证工业4.0指数分级","2020-12-04","0.9960","0.50","2.29","5.19","29.86","63.97","136.83","64.03","53.67","-10.02",""
"161030","富国中证体育产业指数分级","2020-12-04","1.0570","-0.09","3.80","-13.60","7.63","27.90","67.00","23.83","13.03","-28.71",""
"161029","富国中证银行指数","2020-12-04","1.2730","-1.16","-0.16","11.37","20.89","15.31","31.80","24.04","10.89","39.00",""
"161028","富国中证新能源汽车指数分级","2020-12-04","1.3540","1.50","1.96","24.91","48.14","88.99","117.11","49.46","64.37","35.62",""
"161027","富国中证全指证券公司指数分级","2020-12-04","1.1830","-1.66","2.34","0.34","31.74","35.45","57.22","25.61","19.13","-27.19",""
"161026","富国中证国有企业改革指数分级","2020-12-04","1.0930","0.00","0.46","2.92","25.20","30.24","51.93","21.55","22.26","26.69",""
"161025","富国中证移动互联网指数分级","2020-12-04","0.9540","0.21","2.69","-3.34","18.77","48.85","98.95","40.55","40.54","44.92",""
"161024","富国中证军工指数分级","2020-12-04","1.1270","1.08","2.08","0.54","36.63","49.43","60.99","26.28","45.79","69.69",""
"161022","富国创业板指数分级","2020-12-04","1.1390","0.62","3.92","-0.18","25.91","59.70","93.26","52.64","49.22","75.99",""
"161017","富国中证500指数(LOF)","2020-12-04","2.1650","0.46","1.69","-2.52","17.92","35.40","53.85","19.38","27.05","168.37",""
"160925","大成中华沪深港300指数(LOF)A","2020-12-04","1.2866","0.23","0.55","7.49","21.92","30.30","","","21.99","28.66",""
"160924","大成恒生指数","2020-12-04","0.9600","0.21","-0.72","3.23","1.91","-1.34","-4.48","-7.16","-7.96","-4.00",""
"160922","大成恒生综合中小型股指数A","2020-12-04","1.0810","0.00","-0.46","2.27","10.99","9.97","5.88","-5.59","3.64","8.10",""
"160814","长盛中证金融地产指数(LOF)","2020-12-04","1.0655","-0.92","0.61","9.06","28.37","25.95","51.54","35.05","18.26","23.23",""
"160807","长盛沪深300指数(LOF)","2020-12-04","1.7510","0.23","1.80","7.62","36.56","47.71","79.82","48.49","38.72","106.24",""
"160806","长盛同庆中证800(LOF)","2020-12-04","1.7780","0.28","1.95","5.83","32.62","43.72","79.23","48.45","34.90","100.76",""
"160725","嘉实基本面50指数(LOF)C","2020-12-04","1.2254","-0.79","-0.59","9.89","18.92","11.28","20.36","","6.10","20.49",""
"160724","嘉实沪深300ETF联接C","2020-12-04","1.4816","0.16","1.58","5.50","26.42","30.25","53.95","","22.92","49.35",""
"160717","嘉实恒生中国企业","2020-12-04","0.8025","0.21","-1.99","2.41","0.27","-1.27","-3.43","-4.78","-8.61","-19.75",""
"160716","嘉实基本面50指数(LOF)A","2020-12-04","1.7522","-0.79","-0.58","10.00","19.16","11.73","21.37","12.38","6.48","75.22",""
"160706","嘉实沪深300ETF联接A","2020-12-04","1.4217","0.15","1.59","5.62","26.67","30.78","55.08","29.41","23.38","470.81",""
"160643","鹏华空天军工指数(LOF)A","2020-12-04","1.3752","1.42","3.02","6.57","48.30","69.82","85.29","45.22","65.61","37.51",""
"160639","鹏华高铁分级","2020-12-04","0.8570","-0.58","0.59","-0.58","10.58","13.29","5.11","-21.43","6.82","-62.91",""
"160638","鹏华一带一路分级","2020-12-04","1.3790","0.00","0.07","6.90","31.72","32.34","43.31","13.90","22.95","-35.71",""
"160637","鹏华创业板分级","2020-12-04","1.1810","0.68","4.11","0.93","29.55","62.52","95.53","51.64","51.74","-20.80",""
"160636","鹏华互联网分级","2020-12-04","0.9690","0.31","2.76","-1.88","22.51","51.94","104.22","50.73","43.43","4.38",""
"160635","鹏华中证医药卫生(LOF)A","2020-12-04","1.4780","1.16","6.10","-6.16","17.12","45.47","54.60","39.04","40.36","33.98",""
"160634","鹏华环保分级","2020-12-04","1.0230","0.20","-0.39","6.61","30.40","44.06","51.93","-0.80","34.08","-22.06",""
"160633","鹏华证券分级","2020-12-04","1.2380","-1.51","2.48","0.43","35.31","41.05","65.29","27.81","24.01","-24.79",""
"160632","鹏华酒分级","2020-12-04","1.4080","3.68","2.59","16.59","62.08","95.37","224.40","177.04","86.60","267.65",""
"160631","鹏华银行分级","2020-12-04","1.0040","-1.28","-0.20","10.84","16.49","7.59","20.22","11.68","3.79","15.44",""
"160630","鹏华中证国防指数分级","2020-12-04","1.1870","1.11","3.38","3.64","44.51","65.01","78.22","42.39","59.99","11.94",""
"160629","鹏华传媒分级","2020-12-04","1.1250","-0.09","4.31","-8.50","9.17","25.54","35.76","-3.07","13.94","-19.09",""
"160628","鹏华地产分级","2020-12-04","1.1780","-1.26","-1.67","-1.67","13.82","14.08","34.78","10.46","4.46","89.65",""
"160626","鹏华信息分级","2020-12-04","1.0810","0.19","2.56","-3.65","15.61","41.94","99.38","42.37","32.78","137.27",""
"160625","鹏华证券保险分级","2020-12-04","0.9590","-1.13","2.35","3.45","31.09","29.73","49.33","17.64","17.13","111.62",""
"160620","鹏华资源分级","2020-12-04","1.2650","1.20","-0.08","10.10","30.95","25.81","40.56","4.18","15.77","-4.98",""
"160616","鹏华中证500指数(LOF)A","2020-12-04","1.6300","0.37","1.62","0.06","25.38","45.93","64.15","21.19","37.21","63.00",""
"160615","鹏华沪深300指数(LOF)A","2020-12-04","2.3590","0.21","1.59","7.67","34.72","42.88","73.58","45.08","34.49","147.00",""
"160517","博时中证银行指数(LOF)","2020-12-04","1.2674","-1.22","-0.14","12.20","23.61","19.66","38.24","31.11","14.77","42.63",""
"160516","博时中证全指证券公司指数(LOF)","2020-12-04","1.4076","-1.55","2.55","1.30","31.60","28.18","47.85","19.01","15.80","-2.57",""
"160424","华安创业板50ETF联接C","2020-12-04","2.0581","0.70","4.20","3.52","33.16","75.04","","","60.73","101.50",""
"160422","华安创业板50ETF联接A","2020-12-04","2.0650","0.70","4.21","3.58","33.33","75.48","111.47","35.08","61.10","45.63",""
"160420","华安创业板50指数分级","2020-12-04","1.3726","0.70","4.20","3.71","36.20","80.67","118.36","56.38","65.52","-48.66",""
"160419","华安中证全指证券公司指数分级","2020-12-04","1.2595","-1.59","2.45","1.25","37.08","43.15","65.56","30.14","25.87","-17.15",""
"160418","华安中证银行指数分级","2020-12-04","0.9834","-1.26","-0.13","11.83","21.39","13.07","26.68","19.35","8.89","14.39",""
"160416","华安标普全球石油指数","2020-12-03","0.8080","0.62","-1.70","3.86","-10.72","-17.21","-22.61","-15.39","-22.31","-16.03",""
"160225","国泰国证新能源汽车指数","2020-12-04","1.5268","1.14","0.71","27.97","56.00","88.82","104.91","41.59","68.56","51.15",""
"160224","国泰中证计算机主题ETF联接A","2020-12-04","0.9425","-0.02","2.46","-2.41","19.09","43.99","90.49","25.59","32.53","4.99",""
"160223","国泰创业板指数(LOF)","2020-12-04","1.3049","0.82","4.54","2.58","28.54","62.62","97.47","56.52","51.77","30.48",""
"160222","国泰国证食品饮料行业指数分级","2020-12-04","1.2268","3.09","3.76","7.00","49.08","77.43","173.32","149.00","70.85","417.18",""
"160221","国泰国证有色金属行业指数分级","2020-12-04","1.0405","2.25","0.59","14.19","40.36","43.98","49.60","0.13","28.92","-21.11",""
"160219","国泰国证医药卫生行业指数分级","2020-12-04","0.9147","1.31","6.08","-4.55","22.33","57.00","84.08","69.76","51.50","147.52",""
"160218","国泰国证房地产行业指数分级","2020-12-04","1.0839","-1.27","-1.21","-3.85","7.81","8.12","19.25","-4.41","0.01","73.04",""
"160213","国泰纳斯达克100指数","2020-12-03","4.9460","0.08","2.32","1.60","18.47","39.80","65.15","91.41","32.99","495.06",""
"160141","南方道琼斯美国精选C","2020-12-03","0.9466","0.93","-0.65","1.26","-3.50","-18.75","-10.69","-3.96","-18.08","-3.73",""
"160140","南方道琼斯美国精选A","2020-12-03","0.9585","0.94","-0.63","1.36","-3.31","-18.46","-10.00","-2.78","-17.82","-2.53",""
"160137","南方中证互联网指数(LOF)","2020-12-04","1.0195","-0.32","2.70","-6.29","13.34","32.40","64.07","24.37","23.13","10.71",""
"160136","南方中证国有企业改革指数(LOF)A","2020-12-04","1.0112","0.03","0.54","3.57","27.25","34.22","63.45","32.98","25.76","-4.13",""
"160135","南方中证高铁产业指数(LOF)","2020-12-04","1.0060","-0.60","0.48","-0.93","5.46","2.12","-2.39","-24.86","-3.31","-54.57",""
"160124","南方中债10年期国债C","2020-12-04","1.2583","0.05","0.14","-0.52","-1.81","1.42","4.49","10.98","0.60","29.49",""
"160123","南方中债10年期国债A","2020-12-04","1.3046","0.05","0.15","-0.43","-1.63","1.79","5.24","12.16","0.93","34.24",""
"160119","南方中证500ETF联接A","2020-12-04","1.6810","0.36","1.73","-1.78","18.15","33.48","45.52","8.71","24.83","83.60",""
"150153","富国创业板指数分级B","2020-12-04","1.2560","1.13","7.26","-1.26","46.43","116.54","202.43","28.27","91.75","-69.00",""
"150152","富国创业板指数分级A","2020-12-04","1.0220","0.00","0.10","1.19","2.46","5.01","10.24","15.78","4.61","46.66",""
"118002","易方达标普消费品指数A","2020-12-03","2.5190","0.84","0.84","11.96","24.15","27.09","41.20","42.64","20.41","151.90",""
"110031","易方达恒生国企ETF联接A","2020-12-04","1.1553","0.04","-1.99","2.49","-0.72","-1.48","-3.89","-1.94","-8.55","15.53",""
"110030","易方达沪深300量化增强","2020-12-04","3.3034","0.28","1.66","5.34","30.63","37.36","65.83","37.66","30.46","230.34",""
"110026","易方达创业板ETF联接A","2020-12-04","2.7447","0.63","4.01","0.04","25.92","58.31","90.29","49.65","48.02","174.47",""
"110021","易方达上证中盘ETF联接A","2020-12-04","1.8191","0.13","1.64","5.26","32.79","39.37","57.83","31.88","30.70","81.91",""
"110020","易方达沪深300ETF联接A","2020-12-04","1.7974","0.16","1.65","6.34","28.64","33.84","58.74","33.39","26.21","79.74",""
"110019","易方达深证100ETF联接A","2020-12-04","1.8048","0.37","2.47","6.43","33.01","50.20","96.79","48.23","40.88","80.48",""
"110003","易方达上证50指数A","2020-12-04","2.4335","0.75","2.23","8.00","33.12","40.29","86.03","73.97","34.60","661.72",""
"100053","富国上证指数ETF联接","2020-12-04","1.5500","0.06","0.52","3.06","19.97","26.43","44.72","22.63","19.51","55.00",""
"100038","富国沪深300指数增强","2020-12-04","2.0340","0.15","1.55","3.67","22.60","26.73","55.80","38.27","19.65","152.90",""
"100032","富国中证红利指数增强A","2020-12-04","1.1690","-0.34","-0.68","3.73","19.16","19.02","30.88","14.13","12.04","250.93",""
"096001","大成标普500等权重指数","2020-12-03","1.9250","0.47","0.31","7.54","8.33","2.23","11.53","20.95","-0.89","127.96",""
"090012","大成深证成长40ETF联接","2020-12-04","1.4640","1.04","4.87","-4.19","19.51","60.53","102.77","37.08","47.73","46.40",""
"090010","大成中证红利指数A","2020-12-04","1.9390","-0.15","-0.41","5.67","22.26","20.51","32.45","18.89","14.67","112.46",""
"070039","嘉实中证500ETF联接C","2020-12-04","1.3803","0.35","1.65","-2.26","16.77","31.02","42.40","","22.80","38.03",""
"070030","嘉实中创400ETF联接A","2020-12-04","1.8584","0.41","2.07","-3.06","15.42","40.07","55.27","9.89","29.77","85.84",""
"070023","嘉实深证基本面120联接A","2020-12-04","2.4884","-0.26","0.66","9.27","29.54","34.02","70.82","39.30","24.77","148.84",""
"050025","博时标普500ETF联接A","2020-12-03","2.7243","-0.08","","1.84","8.08","11.00","24.52","37.76","7.24","186.02",""
"050024","博时上证自然资源ETF联接","2020-12-04","0.7313","1.09","-0.12","11.19","31.84","24.60","22.48","-5.94","14.80","-26.87",""
"050021","博时创业板ETF联接A","2020-12-04","2.2323","0.63","4.00","0.41","26.84","60.86","92.04","51.17","50.70","123.21",""
"050013","博时上证超大盘ETF联接","2020-12-04","1.3147","0.02","0.45","6.09","25.88","26.58","41.30","26.58","18.75","31.47",""
"050002","博时沪深300指数A","2020-12-04","1.9343","0.14","1.53","5.54","27.71","32.37","57.67","33.05","25.00","530.34",""
"040190","华安上证龙头ETF联接","2020-12-04","1.5520","-0.06","1.04","0.98","19.11","25.67","35.78","9.60","18.29","55.20",""
"040180","华安上证180ETF联接","2020-12-04","1.7855","0.13","1.33","5.58","24.21","24.64","43.58","24.40","17.92","78.55",""
"040046","华安纳斯达克100指数","2020-12-03","3.6840","0.08","2.30","2.02","18.76","42.68","67.61","94.51","35.99","268.40",""
"040002","华安中国A股增强指数","2020-12-04","1.0980","0.09","1.86","4.97","28.72","38.46","66.87","33.74","30.09","573.70",""
"020021","国泰上证180金融ETF联接","2020-12-04","1.3131","-0.97","0.81","7.42","19.74","12.65","27.51","14.84","6.13","102.07",""
"020011","国泰沪深300指数A","2020-12-04","1.1781","0.20","1.69","6.44","32.01","37.29","63.38","36.83","29.23","18.19",""
"010806","东财新能源车C","","","","","","","","","","","",""
"010805","东财新能源车A","","","","","","","","","","","",""
"010789","汇添富恒生指数C","2020-12-04","1.0793","","","","","","","","","7.93",""
"010556","汇添富沪深300指数增强C","2020-12-04","1.6832","0.38","1.66","","","","","","","5.62",""
"010531","申万中证申万电子行业投资指数(LOF)C","2020-12-04","1.0140","0.17","2.11","","","","","","","1.40",""
"010419","申万菱信中证环保产业指数(LOF)C","2020-12-04","1.0093","0.23","-0.33","","","","","","","0.93",""
"010366","鹏华中证医药卫生(LOF)C","2020-12-04","0.9890","1.12","6.00","","","","","","","-1.10",""
"010365","鹏华香港银行指数(LOF)C","2020-12-04","1.0978","0.21","-0.04","","","","","","","9.78",""
"010364","鹏华空天军工指数(LOF)C","2020-12-04","1.1038","1.41","3.02","","","","","","","10.38",""
"010344","华宝富时100(QDII)C","2020-11-27","0.9980","","-0.06","","","","","","","-0.20",""
"010343","华宝富时100(QDII)A","2020-11-27","0.9982","","-0.05","","","","","","","-0.18",""
"010203","天弘中证科技100指数增强C","2020-12-04","0.9928","0.33","2.32","","","","","","","-0.72",""
"010202","天弘中证科技100指数增强A","2020-12-04","0.9931","0.34","2.32","","","","","","","-0.69",""
"010183","南方创业板ETF联接E","2020-12-04","1.3308","0.65","4.06","","","","","","","6.94",""
"010154","中加中证500指数增强C","2020-12-04","0.9736","0.25","1.15","","","","","","","-2.64",""
"010153","中加中证500指数增强A","2020-12-04","0.9743","0.26","1.17","","","","","","","-2.57",""
"009975","华宝标普美国消费人民币C","2020-12-03","1.9210","0.31","-0.26","1.43","","","","","","7.14",""
"009905","民生加银中证200指数增强C","","","","","","","","","","","",""
"009904","民生加银中证200指数增强A","","","","","","","","","","","",""
"009881","广发中证医疗指数(LOF)C","2020-12-04","1.3311","1.24","6.48","-1.26","","","","","","0.46",""
"009860","易方达中证银行指数(LOF)C","2020-12-04","1.1576","-1.30","-0.28","12.68","","","","","","13.16",""
"009727","招商中证500等权重指数增强C","","","","","","","","","","","",""
"009726","招商中证500等权重指数增强A","","","","","","","","","","","",""
"009625","天弘中债3-5年政金债","2020-12-04","0.9946","0.06","0.19","0.53","-0.54","","","","","-0.54",""
"009614","上银中证500指数增强型C","2020-12-04","0.9511","0.33","1.77","-4.07","","","","","","-4.89",""
"009613","上银中证500指数增强型A","2020-12-04","0.9523","0.33","1.77","-4.00","","","","","","-4.77",""
"009609","广发中证500指数增强C","2020-12-04","1.0051","0.27","1.25","","","","","","","0.51",""
"009608","广发中证500指数增强A","2020-12-04","1.0057","0.27","1.26","","","","","","","0.57",""
"009555","建信中债1-3年农发行债券指数C","2020-12-04","1.0023","0.03","0.18","","","","","","","0.38",""
"009554","建信中债1-3年农发行债券指数A","2020-12-04","1.0025","0.03","0.19","","","","","","","0.40",""
"009530","中融中债1-5年国开行C","2020-12-04","1.0092","0.03","0.09","0.54","","","","","","0.92",""
"009529","中融中债1-5年国开行A","2020-12-04","1.0087","0.02","0.09","0.56","","","","","","0.87",""
"009528","建信湖北省地方政府债指数","2020-12-04","1.0116","0.01","0.13","0.82","","","","","","1.28",""
"009505","富国上海金ETF联接C","2020-12-04","0.9063","0.09","0.80","-7.57","","","","","","-9.37",""
"009504","富国上海金ETF联接A","2020-12-04","0.9075","0.10","0.81","-7.48","","","","","","-9.25",""
"009480","中银中证100ETF联接C","2020-12-04","1.0161","0.17","0.88","","","","","","","1.61",""
"009479","中银中证100ETF联接A","2020-12-04","1.0162","0.18","0.89","","","","","","","1.62",""
"009478","中银上海金ETF联接C","2020-12-04","0.9680","0.08","0.70","","","","","","","-3.20",""
"009477","中银上海金ETF联接A","2020-12-04","0.9686","0.08","0.71","","","","","","","-3.14",""
"009472","广发深证100指数(LOF)C","2020-12-04","1.6931","0.36","2.41","5.85","31.50","","","","","35.93",""
"009446","华夏上清所1-3年高等级国企中票C","2020-12-04","1.0009","0.00","-0.01","","","","","","","0.09",""
"009445","华夏上清所1-3年高等级国企中票A","2020-12-04","1.0010","0.00","-0.01","","","","","","","0.10",""
"009384","大摩MSCI中国A股增强","2020-12-04","1.0513","0.97","2.25","4.53","","","","","","5.13",""
"009375","浦银安盛MSCI中国A股ETF联接C","2020-12-04","1.0677","0.43","1.93","","","","","","","6.77",""
"009374","浦银安盛MSCI中国A股ETF联接A","2020-12-04","1.0683","0.43","1.93","","","","","","","6.83",""
"009337","平安中证500指数增强C","2020-12-04","1.2001","0.60","2.42","-3.05","20.02","","","","","20.01",""
"009336","平安中证500指数增强A","2020-12-04","1.2032","0.59","2.43","-2.94","20.33","","","","","20.32",""
"009329","华宝中证消费龙头指数(LOF)C","2020-12-04","1.5688","1.11","2.59","10.34","51.22","","","","","69.93",""
"009321","中信保诚中债1-3年农发行C","2020-12-04","1.1358","0.01","0.16","13.85","13.63","","","","","13.58",""
"009320","中信保诚中债1-3年农发行A","2020-12-04","1.1376","0.02","0.17","13.81","13.81","","","","","13.76",""
"009300","西部利得中证500指数增强C","2020-12-04","1.3929","0.62","1.04","2.96","33.64","","","","","49.68",""
"009281","长信中债1-3年政金债指数C","2020-12-04","1.0071","0.04","0.22","0.74","","","","","","0.71",""
"009280","长信中债1-3年政金债指数A","2020-12-04","1.0076","0.04","0.21","0.77","","","","","","0.76",""
"009259","安信信用主体50债券指数","2020-12-04","1.0085","0.02","0.28","1.03","0.85","","","","","0.85",""
"009239","融通人工智能指数(LOF)C","2020-12-04","1.5178","0.27","2.55","-4.57","12.44","","","","","24.24",""
"009226","天弘中证中美互联网(QDII)C","2020-12-03","1.1834","0.36","-0.92","0.31","18.35","","","","","18.34",""
"009225","天弘中证中美互联网(QDII)A","2020-12-03","1.1850","0.36","-0.92","0.38","18.51","","","","","18.50",""
"009222","大成彭博3-5年政金债C","2020-12-04","1.0012","0.06","0.16","1.03","","","","","","0.12",""
"009221","大成彭博3-5年政金债A","2020-12-04","1.0018","0.07","0.16","1.07","","","","","","0.18",""
"009220","大成彭博农发行债1-3年指数C","2020-12-04","1.0042","0.02","0.17","0.70","","","","","","0.77",""
"009219","大成彭博农发行债1-3年指数A","2020-12-04","1.0048","0.03","0.17","0.73","","","","","","0.83",""
"009208","建信沪深300指数增强(LOF)C","2020-12-04","1.3666","0.35","1.99","4.40","33.05","","","","","36.76",""
"009198","前海开源黄金ETF联接","2020-12-04","0.9702","0.09","1.40","-7.33","-2.44","","","","","-2.98",""
"009195","泰达宏利中证绩优指数基金C","2020-12-04","1.0929","1.66","3.06","5.02","","","","","","9.29",""
"009194","泰达宏利中证绩优指数基金A","2020-12-04","1.0946","1.65","3.06","5.13","","","","","","9.46",""
"009180","嘉实中证主要消费ETF联接C","2020-12-04","1.4073","2.03","3.10","2.91","36.67","","","","","40.73",""
"009179","嘉实中证主要消费ETF联接A","2020-12-04","1.4091","2.03","3.10","2.97","36.81","","","","","40.91",""
"009176","浙商中债1-5年政策性金融债C","2020-12-04","1.0013","0.04","0.14","","","","","","","0.13",""
"009175","浙商中债1-5年政策性金融债A","2020-12-04","1.0014","0.04","0.14","","","","","","","0.14",""
"009117","东兴中证消费50C","2020-12-04","1.4750","1.51","2.57","7.21","39.19","","","","","47.50",""
"009116","东兴中证消费50A","2020-12-04","1.4760","1.51","2.56","7.24","39.27","","","","","47.60",""
"009088","太平中债1-3年政策性金融债C","2020-12-04","1.0052","0.03","0.18","0.74","0.63","","","","","0.64",""
"009087","太平中债1-3年政策性金融债A","2020-12-04","1.0058","0.04","0.18","0.77","0.69","","","","","0.70",""
"009080","南方粤港澳大湾区ETF联接C","2020-12-04","1.3552","0.15","1.37","10.16","29.54","","","","","35.52",""
"009079","南方粤港澳大湾区ETF联接A","2020-12-04","1.3561","0.15","1.38","10.19","29.60","","","","","35.61",""
"009068","国泰中证新能源汽车ETF联接C","2020-12-04","1.6718","1.51","1.89","25.17","48.67","","","","","67.18",""
"009067","国泰中证新能源汽车ETF联接A","2020-12-04","1.6749","1.51","1.90","25.26","48.88","","","","","67.49",""
"009060","南方沪深300增强C","2020-12-04","1.4383","0.24","1.19","7.10","39.18","","","","","43.83",""
"009059","南方沪深300增强A","2020-12-04","1.4418","0.24","1.20","7.20","39.47","","","","","44.18",""
"009052","易方达中证红利ETF联接C","2020-12-04","1.0878","-0.08","-0.36","8.11","","","","","","8.78",""
"009051","易方达中证红利ETF联接A","2020-12-04","1.0882","-0.08","-0.36","8.14","","","","","","8.82",""
"009047","东财创业板C","2020-12-04","1.4667","0.65","4.05","0.87","28.00","","","","","46.67",""
"009046","东财创业板A","2020-12-04","1.4693","0.64","4.06","0.93","28.16","","","","","46.93",""
"009034","建信上海金ETF联接C","2020-12-04","0.9480","0.11","0.80","-5.00","","","","","","-5.20",""
"009033","建信上海金ETF联接A","2020-12-04","0.9493","0.12","0.81","-4.91","","","","","","-5.07",""
"009013","平安创业板ETF联接C","2020-12-04","1.3735","0.64","3.94","0.63","26.59","","","","","37.35",""
"009012","平安创业板ETF联接A","2020-12-04","1.3773","0.64","3.95","0.73","26.85","","","","","37.73",""
"009004","海富通中证500增强C","2020-12-04","1.8473","0.88","2.57","0.25","24.00","","","","","21.48",""
"008987","广发上海金ETF联接C","2020-12-04","0.9064","0.09","0.78","-7.76","","","","","","-9.36",""
"008986","广发上海金ETF联接A","2020-12-04","0.9075","0.10","0.79","-7.68","","","","","","-9.25",""
"008976","富国中证消费50ETF联接C","2020-12-04","1.6464","1.47","2.45","7.85","39.95","","","","","64.64",""
"008975","富国中证消费50ETF联接A","2020-12-04","1.6511","1.47","2.46","7.96","40.23","","","","","65.11",""
"008973","大成中华沪深港300指数(LOF)C","2020-12-04","1.2863","0.23","0.56","7.46","21.89","","","","","21.56",""
"008965","华泰紫金中债1-5年国开债指数C","2020-12-04","0.9998","0.04","0.18","0.83","-0.02","","","","","-0.02",""
"008964","华泰紫金中债1-5年国开债指数A","2020-12-04","1.0005","0.05","0.18","0.87","0.04","","","","","0.05",""
"008945","上投摩根MSCI中国A股ETF联接C","2020-12-04","1.0594","0.44","1.98","4.07","","","","","","5.94",""
"008944","上投摩根MSCI中国A股ETF联接A","2020-12-04","1.0598","0.44","1.99","4.09","","","","","","5.98",""
"008929","泰达消费红利指数C","2020-12-04","1.5497","2.85","3.22","1.65","43.08","","","","","54.97",""
"008928","泰达消费红利指数A","2020-12-04","1.5523","2.86","3.23","1.72","43.25","","","","","55.23",""
"008927","泰康沪深300ETF联接C","2020-12-04","1.1533","0.16","1.63","5.98","","","","","","15.33",""
"008926","泰康沪深300ETF联接A","2020-12-04","1.1553","0.16","1.64","6.09","","","","","","15.53",""
"008917","华夏中证浙江国资创新发展ETF联接C","2020-12-04","1.0316","-0.02","-0.05","","","","","","","3.16",""
"008916","华夏中证浙江国资创新发展ETF联接A","2020-12-04","1.0321","-0.02","-0.05","","","","","","","3.21",""
"008908","添富中证国企一带一路ETF联接C","2020-12-04","1.2672","0.05","-0.37","7.37","30.40","","","","","26.72",""
"008907","添富中证国企一带一路ETF联接A","2020-12-04","1.2701","0.06","-0.36","7.46","30.60","","","","","27.01",""
"008899","国寿创精选88ETF联接C","2020-12-04","1.0931","0.16","1.19","-8.89","9.10","","","","","9.30",""
"008898","国寿创精选88ETF联接A","2020-12-04","1.0950","0.16","1.19","-8.83","9.25","","","","","9.49",""
"008889","银华中证5G通信主题ETF联接","2020-12-04","0.9483","0.71","1.96","-4.00","-5.17","","","","","-5.17",""
